,inchikey,y
52,QLNJFJADRCOGBJ-UHFFFAOYSA-N,0.91
53,HRPVXLWXLXDGHG-UHFFFAOYSA-N,2.193
54,VXIVSQZSERGHQP-UHFFFAOYSA-N,3.036
55,XBDQKXXYIPTUBI-UHFFFAOYSA-N,2.488
56,OHLUUHNLEMFGTQ-UHFFFAOYSA-N,1.02
57,KXKVLQRXCPHEJC-UHFFFAOYSA-N,1.405
58,KQNPFQTWMSNSAP-UHFFFAOYSA-N,2.667
59,NRZWYNLTFLDQQX-UHFFFAOYSA-N,4.23
60,VVQNEPGJFQJSBK-UHFFFAOYSA-N,1.78
61,HDFQKJQEWGVKCQ-UHFFFAOYSA-N,3.3
62,ZFRKQXVRDFCRJG-UHFFFAOYSA-N,3.37
63,XCSNRORTQRKCHB-UHFFFAOYSA-N,3.68
64,FLKPEMZONWLCSK-UHFFFAOYSA-N,3.23
65,MGWAVDBGNNKXQV-UHFFFAOYSA-N,4.44
66,YOJKKXRJMXIKSR-UHFFFAOYSA-N,4.3
67,YJMNOKOLADGBKA-UHFFFAOYSA-N,3.69
68,UJOBWOGCFQCDNV-UHFFFAOYSA-N,3.91
69,LVYLCBNXHHHPSB-UHFFFAOYSA-N,2.92
70,VVAKEQGKZNKUSU-UHFFFAOYSA-N,2.57
71,UFFBMTHBGFGIHF-UHFFFAOYSA-N,2.57
72,HOLHYSJJBXSLMV-UHFFFAOYSA-N,3.73
73,WQGWDDDVZFFDIG-UHFFFAOYSA-N,3.85
74,IZUPBVBPLAPZRR-UHFFFAOYSA-N,5.07
75,STOSPPMGXZPHKP-UHFFFAOYSA-N,5.11
76,KWVPRPSXBZNOHS-UHFFFAOYSA-N,2.95
77,LINPIYWFGCPVIE-UHFFFAOYSA-N,4.41
78,WYJOVVXUZNRJQY-UHFFFAOYSA-N,2.41
79,WJQOZHYUIDYNHM-UHFFFAOYSA-N,4.29
80,XRXMNWGCKISMOH-UHFFFAOYSA-N,2.53
81,PXBFMLJZNCDSMP-UHFFFAOYSA-N,2.13
82,BFCFYVKQTRLZHA-UHFFFAOYSA-N,3.68
83,IQUPABOKLQSFBK-UHFFFAOYSA-N,3.67
84,RZKKOBGFCAHLCZ-UHFFFAOYSA-N,4.13
85,DLURHXYXQYMPLT-UHFFFAOYSA-N,3.37
86,NWSIFTLPLKCTSX-UHFFFAOYSA-N,5.12
87,KFZXVMNBUMVKLN-UHFFFAOYSA-N,4.85
88,HBROZNQEVUILML-UHFFFAOYSA-N,3.38
89,SULYEHHGGXARJS-UHFFFAOYSA-N,3.25
90,XPNGNIFUDRPBFJ-UHFFFAOYSA-N,2.57
91,IXQGCWUGDFDQMF-UHFFFAOYSA-N,3.16
92,CQRYARSYNCAZFO-UHFFFAOYSA-N,2.05
93,SMQUZDBALVYZAC-UHFFFAOYSA-N,3.42
94,VMPITZXILSNTON-UHFFFAOYSA-N,2.31
95,QPUYECUOLPXSFR-UHFFFAOYSA-N,3.74
96,JTPNRXUCIXHOKM-UHFFFAOYSA-N,3.81
97,KJCVRFUGPWSIIH-UHFFFAOYSA-N,3.75
98,JHZOXYGFQMROFJ-UHFFFAOYSA-N,4.65
99,AHDSRXYHVZECER-UHFFFAOYSA-N,2.48
100,QILSFLSDHQAZET-UHFFFAOYSA-N,3.5
101,XQZYPMVTSDWCCE-UHFFFAOYSA-N,2.66
102,UFWIBTONFRDIAS-UHFFFAOYSA-N,2.88
103,SMWDFEZZVXVKRB-UHFFFAOYSA-N,3.09
104,QIMMUPPBPVKWKM-UHFFFAOYSA-N,4.08
105,SMUQFGGVLNAIOZ-UHFFFAOYSA-N,3.47
106,GGSUCNLOZRCGPQ-UHFFFAOYSA-N,3.66
107,ZUOUZKKEUPVFJK-UHFFFAOYSA-N,4.05
108,YXVFYQXJAXKLAK-UHFFFAOYSA-N,4.39
109,PCNDJXKNXGMECE-UHFFFAOYSA-N,4.4
110,DYUQAZSOFZSPHD-UHFFFAOYSA-N,2.57
111,KRIOVPPHQSLHCZ-UHFFFAOYSA-N,2.93
112,QPJVMBTYPHYUOC-UHFFFAOYSA-N,3.23
113,MTZQAGJQAFMTAQ-UHFFFAOYSA-N,2.99
114,CVBUKMMMRLOKQR-UHFFFAOYSA-N,3.57
115,FCJSHPDYVMKCHI-UHFFFAOYSA-N,4.35
116,IGBZOHMCHDADGY-UHFFFAOYSA-N,4.046
117,NWPWRAWAUYIELB-UHFFFAOYSA-N,3.68
118,BLFLLBZGZJTVJG-UHFFFAOYSA-N,3.7
119,MOZDKDIOPSPTBH-UHFFFAOYSA-N,4.55
120,QFOHBWFCKVYLES-UHFFFAOYSA-N,4.33
121,FHUODBDRWMIBQP-UHFFFAOYSA-N,3.77
122,ORIHZIZPTZTNCU-VMPITWQZSA-N,3.25
123,IUNJCFABHJZSKB-UHFFFAOYSA-N,3.515
124,IOJUPLGTWVMSFF-UHFFFAOYSA-N,2.97
125,QWVGKYWNOKOFNN-UHFFFAOYSA-N,2.71
126,RFFLAFLAYFXFSW-UHFFFAOYSA-N,3.53
127,AKCRQHGQIJBRMN-UHFFFAOYSA-N,2.83
128,RNVCVTLRINQCPJ-UHFFFAOYSA-N,2.84
129,VADKRMSMGWJZCF-UHFFFAOYSA-N,3.33
130,GWHJZXXIDMPWGX-UHFFFAOYSA-N,3.78
131,DOLQYFPDPKPQSS-UHFFFAOYSA-N,2.84
132,YCOXTKKNXUZSKD-UHFFFAOYSA-N,3.12
133,CNHDIAIOKMXOLK-UHFFFAOYSA-N,4.86
134,RQKFYFNZSHWXAW-UHFFFAOYSA-N,3.39
135,SDYWXFYBZPNOFX-UHFFFAOYSA-N,4.37
136,WDNBURPWRNALGP-UHFFFAOYSA-N,4.75
137,VOWZNBNDMFLQGM-UHFFFAOYSA-N,2.67
138,WRZOMWDJOLIVQP-UHFFFAOYSA-N,3.5
139,VOZKAJLKRJDJLL-UHFFFAOYSA-N,2.34
140,AVYGCQXNNJPXSS-UHFFFAOYSA-N,3.58
141,SWFNPENEBHAHEB-UHFFFAOYSA-N,3.78
142,XIWMTQIUUWJNRP-UHFFFAOYSA-N,3.13
143,NKTOLZVEWDHZMU-UHFFFAOYSA-N,3.14
144,JQVAPEJNIZULEK-UHFFFAOYSA-N,3.13
145,JHBKHLUZVFWLAG-UHFFFAOYSA-N,5.0
146,LHJGJYXLEPZJPM-UHFFFAOYSA-N,5.1
147,FJPGAMCQJNLTJC-UHFFFAOYSA-N,3.04
148,FBCQUCJYYPMKRO-UHFFFAOYSA-N,2.32
149,QWVCIORZLNBIIC-UHFFFAOYSA-N,2.514
150,VJROPLWGFCORRM-UHFFFAOYSA-N,2.523
151,KIHQZLPHVZKELA-UHFFFAOYSA-N,3.57
152,FDPIMTJIUBPUKL-UHFFFAOYSA-N,1.544
153,DEWLEGDTCGBNGU-UHFFFAOYSA-N,2.207
154,WHIVNJATOVLWBW-SNAWJCMRSA-N,1.93
155,BAPJBEWLBFYGME-UHFFFAOYSA-N,3.55
156,QABLOFMHHSOFRJ-UHFFFAOYSA-N,3.886
157,YEJRWHAVMIAJKC-UHFFFAOYSA-N,1.283
158,LXQOQPGNCGEELI-UHFFFAOYSA-N,3.72
159,MDNWOSOZYLHTCG-UHFFFAOYSA-N,6.09
160,RRAFCDWBNXTKKO-UHFFFAOYSA-N,3.42
161,BJIOGJUNALELMI-UHFFFAOYSA-N,3.75
162,WDAXFOBOLVPGLV-UHFFFAOYSA-N,1.729
163,SUPCQIBBMFXVTL-UHFFFAOYSA-N,2.07
164,RXGUIWHIADMCFC-UHFFFAOYSA-N,2.409
165,RUMACXVDVNRZJZ-UHFFFAOYSA-N,2.72
166,UNNGUFMVYQJGTD-UHFFFAOYSA-N,2.946
167,CNUDBTRUORMMPA-UHFFFAOYSA-N,2.95
168,QHPQWRBYOIRBIT-UHFFFAOYSA-N,3.91
169,RWGFKTVRMDUZSP-UHFFFAOYSA-N,3.69
170,KWOLFJPFCHCOCG-UHFFFAOYSA-N,2.54
171,CAHQGWAXKLQREW-UHFFFAOYSA-N,3.11
172,LQNUZADURLCDLV-UHFFFAOYSA-N,3.14
173,IJFXRHURBJZNAO-UHFFFAOYSA-N,2.19
174,QZYHIOPPLUPUJF-UHFFFAOYSA-N,3.42
175,XJCVRTZCHMZPBD-UHFFFAOYSA-N,3.03
176,HFZKOYWDLDYELC-UHFFFAOYSA-N,3.59
177,RAUWPNXIALNKQM-UHFFFAOYSA-N,3.52
178,ZETIVVHRRQLWFW-UHFFFAOYSA-N,3.11
179,WDCYWAQPCXBPJA-UHFFFAOYSA-N,3.76
180,NIJJYAXOARWZEE-UHFFFAOYSA-N,3.026
181,QSSJZLPUHJDYKF-UHFFFAOYSA-N,3.23
182,LXCFILQKKLGQFO-UHFFFAOYSA-N,3.08
183,PHWSCBWNPZDYRI-UHFFFAOYSA-N,3.71
184,LRTFPLFDLJYEKT-UHFFFAOYSA-N,3.22
185,FJKROLUGYXJWQN-UHFFFAOYSA-N,1.98
186,BTJIUGUIPKRLHP-UHFFFAOYSA-N,4.42
187,NTPLXRHDUXRPNE-UHFFFAOYSA-N,2.87
188,BGNGWHSBYQYVRX-UHFFFAOYSA-N,3.23
189,VOLRSQPSJGXRNJ-UHFFFAOYSA-N,5.31
190,KGCNHWXDPDPSBV-UHFFFAOYSA-N,4.18
191,BNUHAJGCKIQFGE-UHFFFAOYSA-N,3.54
192,FYFDQJRXFWGIBS-UHFFFAOYSA-N,4.3
193,BFSVOASYOCHEOV-UHFFFAOYSA-N,1.505
194,AGEZXYOZHKGVCM-UHFFFAOYSA-N,3.638
195,PPBRXRYQALVLMV-UHFFFAOYSA-N,2.98
196,WGQKYBSKWIADBV-UHFFFAOYSA-N,2.76
197,GPHQHTOMRSGBNZ-UHFFFAOYSA-N,2.18
198,HUMNYLRZRPPJDN-UHFFFAOYSA-N,2.8
199,GZPHSAQLYPIAIN-UHFFFAOYSA-N,2.26
200,AFBPFSWMIHJQDM-UHFFFAOYSA-N,3.06
201,HNKJADCVZUBCPG-UHFFFAOYSA-N,3.18
202,FFNVQNRYTPFDDP-UHFFFAOYSA-N,2.17
203,NRGGMCIBEHEAIL-UHFFFAOYSA-N,2.13
204,RNVYQYLELCKWAN-UHFFFAOYSA-N,1.21
205,IAVREABSGIHHMO-UHFFFAOYSA-N,3.08
206,RIWRBSMFKVOJMN-UHFFFAOYSA-N,2.59
207,PCFUWBOSXMKGIP-UHFFFAOYSA-N,3.38
208,CUQCMXFWIMOWRP-UHFFFAOYSA-N,2.61
209,GSEJCLTVZPLZKY-UHFFFAOYSA-N,1.251
210,YXVSKJDFNJFXAJ-UHFFFAOYSA-N,2.93
211,KBEBGUQPQBELIU-CMDGGOBGSA-N,3.99
212,WMPPDTMATNBGJN-UHFFFAOYSA-N,3.42
213,OJGMBLNIHDZDGS-UHFFFAOYSA-N,3.07
214,QKFJKGMPGYROCL-UHFFFAOYSA-N,4.41
215,XXBDWLFCJWSEKW-UHFFFAOYSA-N,3.12
216,RZVAJINKPMORJF-UHFFFAOYSA-N,2.18
217,IGFHQQFPSIBGKE-UHFFFAOYSA-N,5.47
218,IPBFYZQJXZJBFQ-UHFFFAOYSA-N,2.62
219,OOCCDEMITAIZTP-UHFFFAOYSA-N,2.92
220,OALYTRUKMRCXNH-UHFFFAOYSA-N,3.014
221,YIWUKEYIRIRTPP-UHFFFAOYSA-N,3.167
222,VCZNNAKNUVJVGX-UHFFFAOYSA-N,2.9
223,AVPYQKSLYISFPO-UHFFFAOYSA-N,3.4
224,NTSLROIKFLNUIJ-UHFFFAOYSA-N,2.82
225,JSTCPNFNKICNNO-UHFFFAOYSA-N,3.65
226,CHLICZRVGGXEOD-UHFFFAOYSA-N,3.25
227,ANGDWNBGPBMQHW-UHFFFAOYSA-N,1.66
228,PQJJJMRNHATNKG-UHFFFAOYSA-N,5.678
229,FKRCODPIKNYEAC-UHFFFAOYSA-N,2.055
230,UIWXSTHGICQLQT-UHFFFAOYSA-N,2.347
231,VEUUMBGHMNQHGO-UHFFFAOYSA-N,4.056
232,IGIDLTISMCAULB-UHFFFAOYSA-N,2.767
233,DCKVNWZUADLDEH-UHFFFAOYSA-N,2.321
234,IYXGSMUGOJNHAZ-UHFFFAOYSA-N,2.003
235,ZIUSEGSNTOUIPT-UHFFFAOYSA-N,1.77
236,CRVGTESFCCXCTH-UHFFFAOYSA-N,1.166
237,HUAZGNHGCJGYNP-UHFFFAOYSA-N,2.586
238,KUFFULVDNCHOFZ-UHFFFAOYSA-N,3.14
239,JBSLOWBPDRZSMB-BQYQJAHWSA-N,4.49
240,XTJFFFGAUHQWII-UHFFFAOYSA-N,3.792
241,MCSINKKTEDDPNK-UHFFFAOYSA-N,2.185
242,SWJPEBQEEAHIGZ-UHFFFAOYSA-N,3.68
243,ZBTMRBYMKUEVEU-UHFFFAOYSA-N,3.47
244,GZFGOTFRPZRKDS-UHFFFAOYSA-N,3.68
245,URLKBWYHVLBVBO-UHFFFAOYSA-N,3.25
246,IWDCLRJOBJJRNH-UHFFFAOYSA-N,2.84
247,OCJBOOLMMGQPQU-UHFFFAOYSA-N,3.53
248,RZXMPPFPUUCRFN-UHFFFAOYSA-N,2.95
249,CFVWNXQPGQOHRJ-UHFFFAOYSA-N,3.29
250,MUXOBHXGJLMRAB-UHFFFAOYSA-N,1.943
251,NUKZAGXMHTUAFE-UHFFFAOYSA-N,2.439
252,XNCNNDVCAUWAIT-UHFFFAOYSA-N,3.104
253,ALOUNLDAKADEEB-UHFFFAOYSA-N,4.011
254,BHELZAPQIKSEDF-UHFFFAOYSA-N,3.569
255,HGINCPLSRVDWNT-UHFFFAOYSA-N,4.89
256,OSDWBNJEKMUWAV-UHFFFAOYSA-N,2.06
257,SZIFAVKTNFCBPC-UHFFFAOYSA-N,1.583
258,PVWOIHVRPOBWPI-UHFFFAOYSA-N,2.61
259,FVSKHRXBFJPNKK-UHFFFAOYSA-N,1.028
260,RENMDAKOXSCIGH-UHFFFAOYSA-N,3.845
261,XXROGKLTLUQVRX-UHFFFAOYSA-N,1.082
262,TVDSBUOJIPERQY-UHFFFAOYSA-N,1.926
263,FZENGILVLUJGJX-UHFFFAOYSA-N,1.39
264,TZIHFWKZFHZASV-UHFFFAOYSA-N,1.502
265,SVTBMSDMJJWYQN-UHFFFAOYSA-N,1.047
266,KUYMVWXKHQSIAS-UHFFFAOYSA-N,3.854
267,YXZFFTJAHVMMLF-UHFFFAOYSA-N,3.25
268,BMFVGAAISNGQNM-UHFFFAOYSA-N,2.423
269,SEPQTYODOKLVSB-UHFFFAOYSA-N,3.09
270,XNLICIUVMPYHGG-UHFFFAOYSA-N,1.778
271,PUPZLCDOIYMWBV-UHFFFAOYSA-N,0.699
272,FERIUCNNQQJTOY-UHFFFAOYSA-N,2.428
273,LDHQCZJRKDOVOX-NSCUHMNNSA-N,2.455
274,QEYMMOKECZBKAC-UHFFFAOYSA-N,2.668
275,JSZOAYXJRCEYSX-UHFFFAOYSA-N,2.01
276,XTXRWKRVRITETP-UHFFFAOYSA-N,2.141
277,NTIZESTWPVYFNL-UHFFFAOYSA-N,1.792
278,JMMWKPVZQRWMSS-UHFFFAOYSA-N,1.41
279,HETCEOQFVDFGSY-UHFFFAOYSA-N,2.511
280,GAEKPEKOJKCEMS-UHFFFAOYSA-N,1.431
281,RLSSMJSEOOYNOY-UHFFFAOYSA-N,2.92
282,HORNXRXVQWOLPJ-UHFFFAOYSA-N,3.87
283,JJYPMNFTHPTTDI-UHFFFAOYSA-N,2.72
284,GHMLBKRAJCXXBS-UHFFFAOYSA-N,2.35
285,JYYNAJVZFGKDEQ-UHFFFAOYSA-N,2.35
286,OISVCGZHLKNMSJ-UHFFFAOYSA-N,2.19
287,BEPAFCGSDWSTEL-UHFFFAOYSA-N,1.713
288,PPXUHEORWJQRHJ-UHFFFAOYSA-N,2.277
289,MKARNSWMMBGSHX-UHFFFAOYSA-N,2.64
290,XKEFYDZQGKAQCN-UHFFFAOYSA-N,3.87
291,QCDYQQDYXPDABM-UHFFFAOYSA-N,1.74
292,YXFVVABEGXRONW-UHFFFAOYSA-N,3.25
293,FKNQCJSGGFJEIZ-UHFFFAOYSA-N,2.12
294,MVPPADPHJFYWMZ-UHFFFAOYSA-N,2.87
295,HPXRVTGHNJAIIH-UHFFFAOYSA-N,2.234
296,JHIVVAPYMSGYDF-UHFFFAOYSA-N,1.767
297,ISWSIDIOOBJBQZ-UHFFFAOYSA-N,2.65
298,RMVRSNDYEFQCLF-UHFFFAOYSA-N,4.66
299,PVOAHINGSUIXLS-UHFFFAOYSA-N,2.04
300,IMRWILPUOVGIMU-UHFFFAOYSA-N,2.46
301,BSKHPKMHTQYZBB-UHFFFAOYSA-N,1.99
302,CAWHJQAVHZEVTJ-UHFFFAOYSA-N,1.91
303,OKDGRDCXVWSXDC-UHFFFAOYSA-N,2.16
304,XUPYJHCZDLZNFP-UHFFFAOYSA-N,3.516
305,KFFQABQEJATQAT-UHFFFAOYSA-N,3.86
306,RNDVGJZUHCKENF-UHFFFAOYSA-N,1.86
307,NQPDZGIKBAWPEJ-UHFFFAOYSA-N,2.733
308,YKYONYBAUNKHLG-UHFFFAOYSA-N,1.762
309,VFWCMGCRMGJXDK-UHFFFAOYSA-N,2.09
310,KVNRLNFWIYMESJ-UHFFFAOYSA-N,1.559
311,SJNALLRHIVGIBI-UHFFFAOYSA-N,1.521
312,CUONGYYJJVDODC-UHFFFAOYSA-N,3.22
313,OPKOKAMJFNKNAS-UHFFFAOYSA-N,1.18
314,ASUDFOJKTJLAIK-UHFFFAOYSA-N,1.21
315,YLQBMQCUIZJEEH-UHFFFAOYSA-N,1.35
316,YTPLMLYBLZKORZ-UHFFFAOYSA-N,1.56
317,FFWSICBKRCICMR-UHFFFAOYSA-N,2.354
318,OJVAMHKKJGICOG-UHFFFAOYSA-N,1.597
319,KDYFGRWQOYBRFD-UHFFFAOYSA-N,2.061
320,ZIUHHBKFKCYYJD-UHFFFAOYSA-N,2.485
321,ONKUXPIBXRRIDU-UHFFFAOYSA-N,4.354
322,YRHYCMZPEVDGFQ-UHFFFAOYSA-N,4.378
323,YZWKKMVJZFACSU-UHFFFAOYSA-N,3.484
324,VLKZOEOYAKHREP-UHFFFAOYSA-N,3.72
325,FQDIANVAWVHZIR-OWOJBTEDSA-N,3.77
326,DPBLXKKOBLCELK-UHFFFAOYSA-N,2.515
327,RFFFKMOABOFIDF-UHFFFAOYSA-N,1.993
328,IAHFWCOBPZCAEA-UHFFFAOYSA-N,1.176
329,HGBOYTHUEUWSSQ-UHFFFAOYSA-N,2.978
330,WERYXYBDKMZEQL-UHFFFAOYSA-N,0.764
331,DLDJFQGPPSQZKI-UHFFFAOYSA-N,1.116
332,QCOGKXLOEWLIDC-UHFFFAOYSA-N,2.322
333,KFNNIILCVOLYIR-UHFFFAOYSA-N,1.978
334,JUJWROOIHBZHMG-UHFFFAOYSA-N,1.68
335,UHEPJGULSIKKTP-UHFFFAOYSA-N,2.548
336,JFCQEDHGNNZCLN-UHFFFAOYSA-N,2.361
337,JGHZJRVDZXSNKQ-UHFFFAOYSA-N,3.536
338,FRLZQXRXIKQFNS-UHFFFAOYSA-N,4.04
339,ZPVFWPFBNIEHGJ-UHFFFAOYSA-N,2.855
340,MNWFXJYAOYHMED-UHFFFAOYSA-N,2.887
341,WLJVNTCWHIRURA-UHFFFAOYSA-N,2.416
342,MNDIARAMWBIKFW-UHFFFAOYSA-N,3.937
343,BMVXCPBXGZKUPN-UHFFFAOYSA-N,2.78
344,ZSIAUFGUXNUGDI-UHFFFAOYSA-N,2.621
345,ALQSHHUCVQOPAS-UHFFFAOYSA-N,1.066
346,ZBCBWPMODOFKDW-UHFFFAOYSA-N,1.206
347,WJYIASZWHGOTOU-UHFFFAOYSA-N,3.211
348,BTGRAWJCKBQKAO-UHFFFAOYSA-N,1.462
349,BBMCTIGTTCKYKF-UHFFFAOYSA-N,3.105
350,FXHGMKSSBGDXIY-UHFFFAOYSA-N,2.998
351,NTLJTUMJJWVCTL-UHFFFAOYSA-N,4.32
352,VMKOFRJSULQZRM-UHFFFAOYSA-N,4.87
353,CNDHHGUSRIZDSL-UHFFFAOYSA-N,3.67
354,IOQPZZOEVPZRBK-UHFFFAOYSA-N,3.351
355,KBPLFHHGFOOTCA-UHFFFAOYSA-N,3.583
356,FBUKVWPVBMHYJY-UHFFFAOYSA-N,3.351
357,KYWIYKKSMDLRDC-UHFFFAOYSA-N,4.535
358,YLYBTZIQSIBWLI-UHFFFAOYSA-N,4.057
359,NUPSHWCALHZGOV-UHFFFAOYSA-N,4.88
360,FJDUDHYHRVPMJZ-UHFFFAOYSA-N,4.701
361,MWKFXSUHUHTGQN-UHFFFAOYSA-N,4.335
362,KJIOQYGWTQBHNH-UHFFFAOYSA-N,4.955
363,KMPQYAYAQWNLME-UHFFFAOYSA-N,4.69
364,FOTKYAAJKYLFFN-UHFFFAOYSA-N,3.224
365,HNVRRHSXBLFLIG-UHFFFAOYSA-N,1.611
366,CEBKHWWANWSNTI-UHFFFAOYSA-N,1.689
367,KPWDGTGXUYRARH-UHFFFAOYSA-N,2.535
368,XZZNDPSIHUTMOC-UHFFFAOYSA-N,4.81
369,XQTLDIFVVHJORV-UHFFFAOYSA-N,4.82
370,SVPKNMBRVBMTLB-UHFFFAOYSA-N,6.36
371,HJIAMFHSAAEUKR-UHFFFAOYSA-N,4.23
372,BSWWXRFVMJHFBN-UHFFFAOYSA-N,4.91
373,IKCLCGXPQILATA-UHFFFAOYSA-N,2.55
374,SYDNSSSQVSOXTN-UHFFFAOYSA-N,3.57
375,RWCCWEUUXYIKHB-UHFFFAOYSA-N,3.87
376,NUVBSKCKDOMJSU-UHFFFAOYSA-N,3.57
377,KYZHGEFMXZOSJN-UHFFFAOYSA-N,3.98
378,SESFRYSPDFLNCH-UHFFFAOYSA-N,4.45
379,YCIMNLLNPGFGHC-UHFFFAOYSA-N,3.75
380,RMBFBMJGBANMMK-UHFFFAOYSA-N,3.87
381,TZGFQIXRVUHDLE-UHFFFAOYSA-N,3.85
382,CBOQJANXLMLOSS-UHFFFAOYSA-N,3.02
383,MWOOGOJBHIARFG-UHFFFAOYSA-N,2.97
384,JLTDJTHDQAWBAV-UHFFFAOYSA-N,3.28
385,KMAQZIILEGKYQZ-UHFFFAOYSA-N,3.73
386,ARKIFHPFTHVKDT-UHFFFAOYSA-N,3.32
387,WTWBUQJHJGUZCY-UHFFFAOYSA-N,3.67
388,DTUQWGWMVIHBKE-UHFFFAOYSA-N,3.87
389,MBGGFXOXUIDRJD-UHFFFAOYSA-N,3.7
390,VAJVDSVGBWFCLW-UHFFFAOYSA-N,2.79
391,ZRSNZINYAWTAHE-UHFFFAOYSA-N,2.953
392,FTZILAQGHINQQR-UHFFFAOYSA-N,2.526
393,HCFAJYNVAYBARA-UHFFFAOYSA-N,2.331
394,PLIKAWJENQZMHA-UHFFFAOYSA-N,2.92
395,QIGBRXMKCJKVMJ-UHFFFAOYSA-N,3.47
396,NBBJYMSMWIIQGU-UHFFFAOYSA-N,2.515
397,PHTQWCKDNZKARW-UHFFFAOYSA-N,1.964
398,SHZIWNPUGXLXDT-UHFFFAOYSA-N,3.064
399,RCSBILYQLVXLJG-UHFFFAOYSA-N,3.213
400,ZTQSAGDEMFDKMZ-UHFFFAOYSA-N,2.62
401,MLUCVPSAIODCQM-NSCUHMNNSA-N,4.06
402,DKPFZGUDAPQIHT-UHFFFAOYSA-N,2.514
403,WNLRTRBMVRJNCN-UHFFFAOYSA-N,2.394
404,WWZKQHOCKIZLMA-UHFFFAOYSA-N,3.081
405,YSIMAPNUZAVQER-UHFFFAOYSA-N,3.283
406,GYHFUZHODSMOHU-UHFFFAOYSA-N,3.808
407,CBTVGIZVANVGBH-UHFFFAOYSA-N,1.069
408,DTGKSKDOIYIVQL-MRTMQBJTSA-N,3.15
409,GYCMBHHDWRMZGG-UHFFFAOYSA-N,1.347
410,YYTSGNJTASLUOY-UHFFFAOYSA-N,1.508
411,PXAJQJMDEXJWFB-UHFFFAOYSA-N,1.752
412,FXHOOIRPVKKKFG-UHFFFAOYSA-N,1.051
413,NLZUEZXRPGMBCV-UHFFFAOYSA-N,4.79
414,FRASJONUBLZVQX-UHFFFAOYSA-N,5.0
