,inchikey,y
150,VGVRPFIJEJYOFN-UHFFFAOYSA-N,70.0
151,JZUFKLXOESDKRF-UHFFFAOYSA-N,274.0
152,DRTQHJPVMGBUCF-XVFCMESISA-N,165.0
153,FBZONXHGGPHHIY-UHFFFAOYSA-N,289.0
154,GVJHHUAWPYXKBD-IEOSBIPESA-N,3.0
155,GZCGUPFRVQAUEE-KCDKBNATSA-N,170.0
156,NCYVXEGFNDZQCU-UHFFFAOYSA-N,25.0
157,LISFMEBWQUVKPJ-UHFFFAOYSA-N,199.5
158,NHZLNPMOSADWGC-UHFFFAOYSA-N,247.5
159,MFDFERRIHVXMIY-UHFFFAOYSA-N,61.0
160,JYGFTBXVXVMTGB-UHFFFAOYSA-N,128.0
161,ASSKVPFEZFQQNQ-UHFFFAOYSA-N,138.0
162,XKFPYPQQHFEXRZ-UHFFFAOYSA-N,105.5
163,BZKPWHYZMXOIDC-UHFFFAOYSA-N,260.5
164,ZKXDGKXYMTYWTB-UHFFFAOYSA-N,29.0
165,QZVCTJOXCFMACW-UHFFFAOYSA-N,39.0
166,JIVZKJJQOZQXQB-UHFFFAOYSA-N,174.0
167,UYXTWWCETRIEDR-UHFFFAOYSA-N,-75.0
168,WRMNZCZEMHIOCP-UHFFFAOYSA-N,-27.0
169,UFULAYFCSOUIOV-UHFFFAOYSA-N,98.0
170,RTZKZFJDLAIYFH-UHFFFAOYSA-N,-116.3
171,SLXKOJJOQWFEFD-UHFFFAOYSA-N,205.0
172,OYHQOLUKZRVURQ-HZJYTTRNSA-N,-8.5
173,HDZGCSFEDULWCS-UHFFFAOYSA-N,-52.4
174,NARHAGIVSFTMIG-UHFFFAOYSA-N,137.0
175,MCWXGJITAZMZEV-UHFFFAOYSA-N,52.0
176,PMRYVIKBURPHAH-UHFFFAOYSA-N,146.0
177,DFBKLUNHFCTMDC-PICURKEMSA-N,175.5
178,MALFODICFSIXPO-KFKQDBFTSA-N,206.0
179,VEQOALNAAJBPNY-UHFFFAOYSA-N,114.0
180,IOUVKUPGCMBWBT-QNDFHXLGSA-N,110.0
181,PWWVAXIEGOYWEE-UHFFFAOYSA-N,60.0
182,IVOMOUWHDPKRLL-KQYNXXCUSA-N,219.5
183,BRABPYPSZVCCLR-UHFFFAOYSA-N,46.0
184,NCIKQJBVUNUXLW-UHFFFAOYSA-N,88.0
185,DMULVCHRPCFFGV-UHFFFAOYSA-N,46.0
186,APJYDQYYACXCRM-UHFFFAOYSA-N,118.0
187,HMHVCUVYZFYAJI-UHFFFAOYSA-N,181.0
188,HYYBABOKPJLUIN-UHFFFAOYSA-N,230.5
189,HSMNQINEKMPTIC-UHFFFAOYSA-N,198.5
190,YGCODSQDUUUKIV-UHFFFAOYSA-N,184.5
191,KLSJWNVTNUYHDU-UHFFFAOYSA-N,159.0
192,ROHFNLRQFUQHCH-YFKPBYRVSA-N,293.0
193,OTLNPYWUJOZPPA-UHFFFAOYSA-N,242.0
194,CPJSUEIXXCENMM-UHFFFAOYSA-N,137.5
195,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,-6.0
196,UMGDCJDMYOKAJW-UHFFFAOYSA-N,182.0
197,UIQMVEYFGZJHCZ-SSTWWWIQSA-N,208.5
198,OEBRKCOSUFCWJD-UHFFFAOYSA-N,-60.0
199,UBWXUGDQUBIEIZ-QNTYDACNSA-N,95.5
200,AEMFNILZOJDQLW-QAGGRKNESA-N,158.0
201,CVXBEEMKQHEXEN-UHFFFAOYSA-N,145.0
202,IERHLVCPSMICTF-XVFCMESISA-N,233.0
203,FDDDEECHVMSUSB-UHFFFAOYSA-N,165.5
204,KILNVBDSWZSGLL-KXQOOQHDSA-N,234.0
205,XPFRXWCVYUEORT-UHFFFAOYSA-N,215.0
206,GYKXQTKSWLAUIT-UHFFFAOYSA-N,73.0
207,BHHGXPLMPWCGHP-UHFFFAOYSA-N,-60.0
208,LUBJCRLGQSPQNN-UHFFFAOYSA-N,147.0
209,BDAGIHXWWSANSR-UHFFFAOYSA-N,8.3
210,LEROTMJVBFSIMP-UHFFFAOYSA-N,77.0
211,ORRZGUBHBVWWOP-UHFFFAOYSA-N,126.5
212,DENRZWYUOJLTMF-UHFFFAOYSA-N,-24.0
213,JDNTWHVOXJZDSN-UHFFFAOYSA-N,82.5
214,JLRGJRBPOGGCBT-UHFFFAOYSA-N,128.5
215,ZESRJSPZRDMNHY-YFWFAHHUSA-N,141.5
216,IAKHMKGGTNLKSZ-INIZCTEOSA-N,156.0
217,LXNHXLLTXMVWPM-UHFFFAOYSA-N,160.5
218,SKZKKFZAGNVIMN-UHFFFAOYSA-N,142.0
219,RWQNBRDOKXIBIV-UHFFFAOYSA-N,316.0
220,XUYPXLNMDZIRQH-LURJTMIESA-N,105.5
221,WPYMKLBDIGXBTP-UHFFFAOYSA-N,122.4
222,JARKCYVAAOWBJS-UHFFFAOYSA-N,-56.0
223,MBABOKRGFJTBAE-UHFFFAOYSA-N,20.0
224,RADKZDMFGJYCBB-UHFFFAOYSA-N,165.0
225,DOBMPNYZJYQDGZ-UHFFFAOYSA-N,290.0
226,SQAINHDHICKHLX-UHFFFAOYSA-N,33.5
227,UWYHMGVUTGAWSP-JKIFEVAISA-N,188.0
228,YPHMISFOHDHNIV-FSZOTQKASA-N,119.0
229,ZCCUUQDIBDJBTK-UHFFFAOYSA-N,163.5
230,PJKVFARRVXDXAD-UHFFFAOYSA-N,62.0
231,NXFQHRVNIOXGAQ-YCRREMRBSA-N,263.0
232,QWLHJVDRPZNVBS-UHFFFAOYSA-N,24.5
233,NOEGNKMFWQHSLB-UHFFFAOYSA-N,31.5
234,SDXAWLJRERMRKF-UHFFFAOYSA-N,107.5
235,HNYOPLTXPVRDBG-UHFFFAOYSA-N,248.0
236,OKKJLVBELUTLKV-UHFFFAOYSA-N,-97.6
237,KFZMGEQAYNKOFK-UHFFFAOYSA-N,-89.5
238,CSCPPACGZOOCGX-UHFFFAOYSA-N,-94.8
239,HHVIBTZHLRERCL-UHFFFAOYSA-N,109.0
240,FEBLZLNTKCEFIT-VSXGLTOVSA-N,265.5
241,XGMPVBXKDAHORN-RBWIMXSLSA-N,235.0
242,ZUBDXGHKAAMAAA-RFXJPFPRSA-N,150.0
243,ILYCWAKSDCYMBB-OPCMSESCSA-N,126.0
244,QYSXJUFSXHHAJI-YRZJJWOYSA-N,84.5
245,CWERGRDVMFNCDR-UHFFFAOYSA-N,-16.5
246,ICTXHFFSOAJUMG-SLHNCBLASA-N,169.5
247,OTEKOJQFKOIXMU-UHFFFAOYSA-N,109.0
248,PXSOHRWMIRDKMP-UHFFFAOYSA-N,162.75
249,CZCHIEJNWPNBDE-UHFFFAOYSA-N,167.0
250,PIIQLZXRLGJEKE-LSDHHAIUSA-N,59.0
251,FBPFZTCFMRRESA-KVTDHHQDSA-N,168.0
252,YGSDEFSMJLZEOE-UHFFFAOYSA-N,158.0
253,VSQQQLOSPVPRAZ-RRKCRQDMSA-N,187.5
254,ZMNSRFNUONFLSP-UHFFFAOYSA-N,144.0
255,LIGACIXOYTUXAW-UHFFFAOYSA-N,50.5
256,AHLPHDHHMVZTML-BYPYZUCNSA-N,140.0
257,ACGUYXCXAPNIKK-UHFFFAOYSA-N,166.5
258,LOTKRQAVGJMPNV-UHFFFAOYSA-N,25.8
259,NJRXVEJTAYWCQJ-UHFFFAOYSA-N,149.0
260,LMYRWZFENFIFIT-UHFFFAOYSA-N,138.5
261,RARSHUDCJQSEFJ-UHFFFAOYSA-N,149.0
262,BDERNNFJNOPAEC-UHFFFAOYSA-N,-126.1
263,LRHPLDYGYMQRHN-UHFFFAOYSA-N,-89.8
264,AMQJEAYHLZJPGS-UHFFFAOYSA-N,-78.9
265,UHOVQNZJYSORNB-UHFFFAOYSA-N,5.5
266,PFNFFQXMRSDOHW-UHFFFAOYSA-N,29.0
267,PSGAAPLEWMOORI-PEINSRQWSA-N,206.5
268,FVECELJHCSPHKY-YFUMOZOISA-N,180.0
269,JNMRHUJNCSQMMB-UHFFFAOYSA-N,189.0
270,KZSNJWFQEVHDMF-BYPYZUCNSA-N,315.0
271,DFBKLUNHFCTMDC-GKRDHZSOSA-N,228.0
272,FUFLCEKSBBHCMO-KJQYFISQSA-N,183.5
273,IMSSROKUHAOUJS-MJCUULBUSA-N,150.5
274,IAKOZHOLGAGEJT-UHFFFAOYSA-N,87.0
275,JEYCTXHKTXCGPB-UHFFFAOYSA-N,120.0
276,RGCKGOZRHPZPFP-UHFFFAOYSA-N,289.5
277,AHJKRLASYNVKDZ-UHFFFAOYSA-N,109.5
278,UCNVFOCBFJOQAL-UHFFFAOYSA-N,89.0
279,QFMDFTQOJHFVNR-UHFFFAOYSA-N,56.0
280,XWALNWXLMVGSFR-HLXURNFRSA-N,163.5
281,GPTXWRGISTZRIO-UHFFFAOYSA-N,114.5
282,OFEZSBMBBKLLBJ-BAJZRUMYSA-N,225.5
283,ZCKKHYXUQFTBIK-MDZDMXLPNA-N,140.0
284,DRLFMBDRBRZALE-UHFFFAOYSA-N,117.0
285,HDWIHXWEUNVBIY-UHFFFAOYSA-N,222.0
286,AGMMTXLNIQSRCG-UHFFFAOYSA-N,251.0
287,VUTBELPREDJDDH-UHFFFAOYSA-N,198.0
288,XRHGYUZYPHTUJZ-UHFFFAOYSA-N,243.0
289,UTGQNNCQYDRXCH-UHFFFAOYSA-N,144.0
290,AEUTYOVWOVBAKS-UWVGGRQHSA-N,89.0
291,GZUXJHMPEANEGY-UHFFFAOYSA-N,-93.7
292,OTMSDBZUPAUEDD-UHFFFAOYSA-N,-182.8
293,VGGSQFUCUMXWEO-UHFFFAOYSA-N,-169.0
294,HSFWRNGVRCDJHI-UHFFFAOYSA-N,-80.7
295,NEHMKBQYUWJMIP-UHFFFAOYSA-N,-97.7
296,INQOMBQAUSQDDS-UHFFFAOYSA-N,-66.4
297,BAVYZALUXZFZLV-UHFFFAOYSA-N,-93.4
298,LSDPWZHWYPCBBB-UHFFFAOYSA-N,-123.0
299,RDHPKYGYEGBMSE-UHFFFAOYSA-N,-118.6
300,JPOXNPPZZKNXOV-UHFFFAOYSA-N,-87.9
301,ATUOYWHBWRKTHZ-UHFFFAOYSA-N,-187.6
302,MWWATHDPGQKSAR-UHFFFAOYSA-N,-102.7
303,HRYZWHHZPQKTII-UHFFFAOYSA-N,-138.7
304,BZHJMEDXRYGGRV-UHFFFAOYSA-N,-153.7
305,HVTICUPFWKNHNG-UHFFFAOYSA-N,-111.1
306,QUSNBJAOOMFDIB-UHFFFAOYSA-N,-81.2
307,IKHGUXGNUITLKF-UHFFFAOYSA-N,-123.0
308,DNJIEGIFACGWOD-UHFFFAOYSA-N,-147.8
309,YMWUJEATGCHHMB-UHFFFAOYSA-N,-95.1
310,RWRIWBAIICGTTQ-UHFFFAOYSA-N,-136.0
311,NZZFYRREKKOMAT-UHFFFAOYSA-N,6.1
312,ZHNUHDYFZUAESO-UHFFFAOYSA-N,2.55
313,SQDFHQJTAWCFIB-UHFFFAOYSA-N,2.5
314,QMMFVYPAHWMCMS-UHFFFAOYSA-N,-98.3
315,IAYPIBMASNFSPL-UHFFFAOYSA-N,-111.7
316,DIKBFYAXUHHXCS-UHFFFAOYSA-N,8.0
317,NAMYKGVDVNBCFQ-UHFFFAOYSA-N,-89.0
318,FMWLUWPQPKEARP-UHFFFAOYSA-N,-57.0
319,ULYZAYCEDJDHCC-UHFFFAOYSA-N,-117.2
320,FMKOJHQHASLBPH-UHFFFAOYSA-N,-90.0
321,KJRCEJOSASVSRA-UHFFFAOYSA-N,-130.5
322,SCYULBFZEHDVBN-UHFFFAOYSA-N,-96.9
323,LGXVIGDEPROXKC-UHFFFAOYSA-N,-122.5
324,WETWJCDKMRHUPV-UHFFFAOYSA-N,-112.8
325,NPNPZTNLOVBDOC-UHFFFAOYSA-N,-117.0
326,BQCIDUSAKPWEOX-UHFFFAOYSA-N,-144.0
327,UJPKMTDFFUTLGM-UHFFFAOYSA-N,97.0
328,UMNKXPULIDJLSU-UHFFFAOYSA-N,-135.0
329,YGYAWVDWMABLBF-UHFFFAOYSA-N,-118.0
330,VOPWNXZWBYDODV-UHFFFAOYSA-N,-157.4
331,XPDWGBQVDMORPB-UHFFFAOYSA-N,-155.1
332,OKJPEAGHQZHRQV-UHFFFAOYSA-N,119.0
333,GETQZCLCWQTVFV-UHFFFAOYSA-N,-117.08
334,LYGJENNIWJXYER-UHFFFAOYSA-N,-28.5
335,KTQYJQFGNYHXMB-UHFFFAOYSA-N,-93.0
336,OZDGMOYKSFPLSE-UHFFFAOYSA-N,-65.0
337,OGGXGZAMXPVRFZ-UHFFFAOYSA-N,195.0
338,AZSZCFSOHXEJQE-UHFFFAOYSA-N,-110.1
339,XNNQFQFUQLJSQT-UHFFFAOYSA-N,-5.7
340,RJCQBQGAPKAMLL-UHFFFAOYSA-N,-172.0
341,YBRBMKDOPFTVDT-UHFFFAOYSA-N,-72.65
342,DKGAVHZHDRPRBM-UHFFFAOYSA-N,25.4
343,WMXCDAVJEZZYLT-UHFFFAOYSA-N,-0.5
344,BHNZEZWIUMJCGF-UHFFFAOYSA-N,-130.8
345,CYRMSUTZVYGINF-UHFFFAOYSA-N,-111.1
346,PXBRQCKWGAHEHS-UHFFFAOYSA-N,-158.0
347,AFYPFACVUDMOHA-UHFFFAOYSA-N,-181.0
348,TXEYQDLBPFQVAA-UHFFFAOYSA-N,-183.5
349,AFVFQIVMOAPDHO-UHFFFAOYSA-N,20.0
350,LIKFHECYJZWXFJ-UHFFFAOYSA-N,-16.0
351,JLUFWMXJHAVVNN-UHFFFAOYSA-N,-90.0
352,YFDSDPIBEUFTMI-UHFFFAOYSA-N,81.0
353,DPOZWTRVXPUOQW-UHFFFAOYSA-N,-61.3
354,KPSSIOMAKSHJJG-UHFFFAOYSA-N,52.5
355,HFFLGKNGCAIQMO-UHFFFAOYSA-N,-57.5
356,CYXIKYKBLDZZNW-UHFFFAOYSA-N,-105.5
357,CIHOLLKRGTVIJN-UHFFFAOYSA-N,-8.0
358,OGVPXEPSTZMAFF-UHFFFAOYSA-N,56.5
359,QIONYIKHPASLHO-UHFFFAOYSA-N,132.0
360,PJGSXYOJTGTZAV-UHFFFAOYSA-N,-52.5
361,IUGYQRQAERSCNH-UHFFFAOYSA-N,35.0
362,NDUPDOJHUQKPAG-UHFFFAOYSA-N,-5.0
363,HCMBPASAOZIEDZ-UHFFFAOYSA-N,50.5
364,YNJBWRMUSHSURL-UHFFFAOYSA-N,57.5
365,DTQVDTLACAAQTR-UHFFFAOYSA-N,-15.2
366,JUGRTVJQTFZHOM-UHFFFAOYSA-N,169.0
367,SLGOCMATMKJJCE-UHFFFAOYSA-N,40.6
368,UGCSPKPEHQEOSR-UHFFFAOYSA-N,26.0
369,AJDIZQLSFPQPEY-UHFFFAOYSA-N,-35.0
370,DDMOUSALMHHKOS-UHFFFAOYSA-N,-94.0
371,RFCAUADVODFSLZ-UHFFFAOYSA-N,-99.4
372,WMIYKQLTONQJES-UHFFFAOYSA-N,-100.7
373,ZLUNGGZJSQDFPH-UHFFFAOYSA-N,122.0
374,FLMSQRUGSHIKCT-DDZQJACLSA-N,280.0
375,XHWHHMNORMIBBB-UHFFFAOYSA-N,114.5
376,NBUKAOOFKZFCGD-UHFFFAOYSA-N,-15.0
377,RFKMCNOHBTXSMU-UHFFFAOYSA-N,-35.0
378,MVGJRISPEUZYAQ-UHFFFAOYSA-N,89.5
379,UQCNKQCJZOAFTQ-ISWURRPUSA-N,248.5
380,BRUQQQPBMZOVGD-XFKAJCMBSA-N,219.0
381,FRCCEHPWNOQAEU-UHFFFAOYSA-N,95.5
382,FWFVLWGEFDIZMJ-FOMYWIRZSA-N,162.5
383,KGEKLUUHTZCSIP-UHFFFAOYSA-N,29.0
384,MGAZMNWJFPAAIU-FEDPRYSUSA-N,119.5
385,OROGSEYTTFOCAN-DNJOTXNNSA-N,157.5
386,OGDVEMNWJVYAJL-LEPYJNQMSA-N,200.0
387,NUHCTOLBWMJMLX-UHFFFAOYSA-N,201.0
388,FRPHFZCDPYBUAU-UHFFFAOYSA-N,218.5
389,OBRGVMYQZVQHGO-UHFFFAOYSA-N,296.0
390,DAXYUDFNWXHGBE-KAXDATADSA-N,216.0
391,XOVJAYNMQDTIJD-UHFFFAOYSA-N,139.5
392,KQPKPCNLIDLUMF-UHFFFAOYSA-N,100.0
393,WEXRUCMBJFQVBZ-UHFFFAOYSA-N,129.5
394,HHLXJTDUHFBYAU-UHFFFAOYSA-N,203.0
395,BDQNCUODBJZKIY-NUPPOKJBSA-N,227.0
396,AQBZCCQCDWNNJQ-AUSIDOKSSA-N,198.0
397,JBWKIWSBJXDJDT-UHFFFAOYSA-N,113.5
398,UKXSKSHDVLQNKG-UHFFFAOYSA-N,151.0
399,LSAOZCAKUIANSQ-UHFFFAOYSA-N,220.0
400,UORJNBVJVRLXMQ-UHFFFAOYSA-N,141.0
401,RGEVWUKXWFOAID-UHFFFAOYSA-N,104.0
402,NZASCBIBXNPDMH-UHFFFAOYSA-N,90.7
403,JAQUASYNZVUNQP-USXIJHARSA-N,198.5
404,KJFMBFZCATUALV-UHFFFAOYSA-N,262.5
405,UZVHFVZFNXBMQJ-UHFFFAOYSA-N,138.5
406,XLOMZPUITCYLMJ-UHFFFAOYSA-N,132.5
407,STDBAQMTJLUMFW-UHFFFAOYSA-N,128.5
408,QGVNJRROSLYGKF-UHFFFAOYSA-N,180.0
409,JIVPVXMEBJLZRO-UHFFFAOYSA-N,239.0
410,WYDUSKDSKCASEF-UHFFFAOYSA-N,86.0
411,HTVITOHKHWFJKO-UHFFFAOYSA-N,120.5
412,AMTPYFGPPVFBBI-UHFFFAOYSA-N,290.0
