,inchikey,y
45,LVDKZNITIUWNER-UHFFFAOYSA-N,2.018
46,NILQLFBWTXNUOE-UHFFFAOYSA-N,1.207
47,SGTNSNPWRIOYBX-UHFFFAOYSA-N,1.058
48,RYYJMLJORHNGST-UHFFFAOYSA-N,1.18
49,VVNCNSJFMMFHPL-VKHMYHEASA-N,1.205
50,NFACJZMKEDPNKN-UHFFFAOYSA-N,1.73
51,YNVGQYHLRCDXFQ-XGXHKTLJSA-N,1.08
52,LNEPOXFFQSENCJ-UHFFFAOYSA-N,1.239
53,XOFYZVNMUHMLCC-ZPOLXVRWSA-N,1.3
54,DNXHEGUUPJUMQT-CBZIJGRNSA-N,1.164
55,JWBOIMRXGHLCPP-UHFFFAOYSA-N,1.372
56,PLBHSZGDDKCEHR-LFYFAGGJSA-N,1.26
57,QSLJIVKCVHQPLV-PEMPUTJUSA-N,1.105
58,FMGSKLZLMKYGDP-USOAJAOKSA-N,1.12
59,LHRCREOYAASXPZ-UHFFFAOYSA-N,1.232
60,CGIGDMFJXJATDK-UHFFFAOYSA-N,1.327
61,JJCLXJPUTJMRTM-UHFFFAOYSA-N,1.325
62,SOKUIEGXJHVFDV-UHFFFAOYSA-N,1.322
63,WHTVZRBIWZFKQO-UHFFFAOYSA-N,1.111
64,SNICXCGAKADSCV-JTQLQIEISA-N,1.032
65,DUUGKQCEGZLZNO-UHFFFAOYSA-N,1.496
66,FJLBFSROUSIWMA-UHFFFAOYSA-N,1.12
67,XQFRJNBWHJMXHO-RRKCRQDMSA-N,2.148
68,NGVDGCNFYWLIFO-UHFFFAOYSA-N,1.638
69,TVZGACDUOSZQKY-LBPRGKRZSA-N,1.588
70,HRSANNODOVBCST-UHFFFAOYSA-N,1.074
71,QRXWMOHMRWLFEY-UHFFFAOYSA-N,1.244
72,NJBFOOCLYDNZJN-UHFFFAOYSA-N,1.691
73,WBNQDOYYEUMPFS-UHFFFAOYSA-N,0.95
74,KXDAEFPNCMNJSK-UHFFFAOYSA-N,1.12
75,TWBYWOBDOCUKOW-UHFFFAOYSA-N,1.293
76,PNVJTZOFSHSLTO-UHFFFAOYSA-N,1.25
77,GHXZTYHSJHQHIJ-UHFFFAOYSA-N,1.39
78,SNIOPGDIGTZGOP-UHFFFAOYSA-N,1.671
79,ACGDKVXYNVEAGU-UHFFFAOYSA-N,1.13
80,MUCZHBLJLSDCSD-UHFFFAOYSA-N,1.079
81,COVZYZSDYWQREU-UHFFFAOYSA-N,1.35
82,JPZOAVGMSDSWSW-UHFFFAOYSA-N,1.606
83,AUFJTVGCSJNQIF-UHFFFAOYSA-N,1.84
84,OTBHHUPVCYLGQO-UHFFFAOYSA-N,0.912
85,VZGDMQKNWNREIO-UHFFFAOYSA-N,1.697
86,LCCNCVORNKJIRZ-UHFFFAOYSA-N,1.326
87,DHMQDGOQFOQNFH-UHFFFAOYSA-N,1.254
88,PPQNQXQZIWHJRB-UHFFFAOYSA-N,1.223
89,DXBHBZVCASKNBY-UHFFFAOYSA-N,1.19
90,YHQDZJICGQWFHK-UHFFFAOYSA-N,1.42
91,BXNANOICGRISHX-UHFFFAOYSA-N,1.38
92,WIIZWVCIJKGZOK-RKDXNWHRSA-N,1.547
93,ZDXPYRJPNDTMRX-VKHMYHEASA-N,1.321
94,KDXKERNSBIXSRK-MLHKIVSYNA-N,1.125
95,ZOJBYZNEUISWFT-UHFFFAOYSA-N,0.91
96,IPCSVZSSVZVIGE-UHFFFAOYSA-N,0.893
97,QIQXTHQIDYTFRH-UHFFFAOYSA-N,0.888
98,XSQUKJJJFZCRTK-UHFFFAOYSA-N,1.32
99,RHUYHJGZWVXEHW-UHFFFAOYSA-N,0.829
100,OSASVXMJTNOKOY-UHFFFAOYSA-N,1.404
101,QMGVPVSNSZLJIA-FVWCLLPLSA-N,1.42
102,BQJCRHHNABKAKU-KBQPJGBKSA-N,1.44
103,AVUYXHYHTTVPRX-UHFFFAOYSA-N,1.27
104,CXOFVDLJLONNDW-UHFFFAOYSA-N,1.257
105,XADCESSVHJOZHK-UHFFFAOYSA-N,1.055
106,VIROVYVQCGLCII-UHFFFAOYSA-N,1.069
107,PIJVFDBKTWXHHD-HIFRSBDPSA-N,1.166
108,CZMRCDWAGMRECN-UGDNZRGBSA-N,1.77
109,NPPQSCRMBWNHMW-UHFFFAOYSA-N,1.139
110,DNIAPMSPPWPWGF-UHFFFAOYSA-N,1.036
111,CYDMQBQPVICBEU-XRNKAMNCSA-N,1.7
112,BFPYWIDHMRZLRN-SLHNCBLASA-N,1.21
113,DBABZHXKTCFAPX-UHFFFAOYSA-N,1.221
114,BRBKOPJOKNSWSG-UHFFFAOYSA-N,1.62
115,ASWVTGNCAZCNNR-UHFFFAOYSA-N,1.392
116,BIWJNBZANLAXMG-UHFFFAOYSA-N,1.75
117,RJKFOVLPORLFTN-LEKSSAKUSA-N,1.08
118,PDMMFKSKQVNJMI-BLQWBTBKSA-N,1.1
119,HVYWMOMLDIMFJA-DPAQBDIFSA-N,0.988
120,UCSJYZPVAKXKNQ-HZYVHMACSA-N,1.98
121,MBGGBVCUIVRRBF-UHFFFAOYSA-N,1.39
122,RYYVLZVUVIJVGH-UHFFFAOYSA-N,1.45
123,RMMXTBMQSGEXHJ-UHFFFAOYSA-N,1.17
124,GCKMFJBGXUYNAG-HLXURNFRSA-N,1.1
125,IKXILDNPCZPPRV-RFMGOVQKSA-N,1.058
126,MJVAVZPDRWSRRC-UHFFFAOYSA-N,1.225
127,WIKYUJGCLQQFNW-UHFFFAOYSA-N,1.217
128,RGCVKNLCSQQDEP-UHFFFAOYSA-N,1.253
129,AVOLMBLBETYQHX-UHFFFAOYSA-N,1.35
130,OIRDTQYFTABQOQ-KQYNXXCUSA-N,2.08
131,UGQMRVRMYYASKQ-KQYNXXCUSA-N,2.085
132,MKYQPGPNVYRMHI-UHFFFAOYSA-N,1.072
133,XQYZDYMELSJDRZ-UHFFFAOYSA-N,1.161
134,YBJHBAHKTGYVGT-ZKWXMUAHSA-N,1.267
135,VGVRPFIJEJYOFN-UHFFFAOYSA-N,1.709
136,JZUFKLXOESDKRF-UHFFFAOYSA-N,1.693
137,JBMKAUGHUNFTOL-UHFFFAOYSA-N,2.04
138,FBZONXHGGPHHIY-UHFFFAOYSA-N,1.569
139,SBUJHOSQTJFQJX-NOAMYHISSA-N,1.62
140,GVJHHUAWPYXKBD-IEOSBIPESA-N,0.93
141,FBOZXECLQNJBKD-ZDUSSCGKSA-N,1.536
142,GOVWOKSKFSBNGD-UHFFFAOYSA-N,1.18
143,WOVKYSAHUYNSMH-RRKCRQDMSA-N,1.905
144,NCYVXEGFNDZQCU-UHFFFAOYSA-N,1.06
145,LISFMEBWQUVKPJ-UHFFFAOYSA-N,1.188
146,RYBISXUKVTYYNN-UHFFFAOYSA-N,1.302
147,NHZLNPMOSADWGC-UHFFFAOYSA-N,1.491
148,SONNWYBIRXJNDC-VIFPVBQESA-N,1.159
149,MFDFERRIHVXMIY-UHFFFAOYSA-N,1.077
150,JWDYCNIAQWPBHD-UHFFFAOYSA-N,1.152
151,ASSKVPFEZFQQNQ-UHFFFAOYSA-N,1.323
152,CFKMVGJGLGKFKI-UHFFFAOYSA-N,1.228
153,MNNBCKASUFBXCO-UHFFFAOYSA-N,1.201
154,XKFPYPQQHFEXRZ-UHFFFAOYSA-N,1.206
155,BZKPWHYZMXOIDC-UHFFFAOYSA-N,1.744
156,PVNIIMVLHYAWGP-UHFFFAOYSA-N,1.293
157,IAIWVQXQOWNYOU-UHFFFAOYSA-N,1.7
158,ZKXDGKXYMTYWTB-UHFFFAOYSA-N,1.32
159,WTDRDQBEARUVNC-LURJTMIESA-N,1.468
160,QZVCTJOXCFMACW-UHFFFAOYSA-N,1.102
161,QPQKUYVSJWQSDY-CCEZHUSRSA-N,1.12
162,JCYPECIVGRXBMO-FOCLMDBBSA-N,1.02
163,WRMNZCZEMHIOCP-UHFFFAOYSA-N,1.02
164,DGVVWUTYPXICAM-UHFFFAOYSA-N,1.069
165,RTZKZFJDLAIYFH-UHFFFAOYSA-N,0.734
166,SLXKOJJOQWFEFD-UHFFFAOYSA-N,1.042
167,OYHQOLUKZRVURQ-HZJYTTRNSA-N,0.902
168,HDZGCSFEDULWCS-UHFFFAOYSA-N,0.86
169,DLFVBJFMPXGRIB-UHFFFAOYSA-N,0.947
170,MCWXGJITAZMZEV-UHFFFAOYSA-N,1.304
171,OFVLGDICTFRJMM-WESIUVDSSA-N,1.644
172,PMRYVIKBURPHAH-UHFFFAOYSA-N,1.28
173,VEQOALNAAJBPNY-UHFFFAOYSA-N,1.156
174,VGEREEWJJVICBM-UHFFFAOYSA-N,1.429
175,VRQVVMDWGGWHTJ-CQSZACIVSA-N,1.125
176,RJQXTJLFIWVMTO-TYNCELHUSA-N,1.44
177,HMHVCUVYZFYAJI-UHFFFAOYSA-N,1.472
178,HYYBABOKPJLUIN-UHFFFAOYSA-N,1.203
179,YGCODSQDUUUKIV-UHFFFAOYSA-N,1.481
180,KLSJWNVTNUYHDU-UHFFFAOYSA-N,1.138
181,OTLNPYWUJOZPPA-UHFFFAOYSA-N,1.468
182,CPJSUEIXXCENMM-UHFFFAOYSA-N,1.099
183,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,1.0217
184,YUKQRDCYNOVPGJ-UHFFFAOYSA-N,1.07
185,OEBRKCOSUFCWJD-UHFFFAOYSA-N,1.435
186,CVXBEEMKQHEXEN-UHFFFAOYSA-N,1.183
187,FFEARJCKVFRZRR-BYPYZUCNSA-N,1.206
188,FDDDEECHVMSUSB-UHFFFAOYSA-N,1.427
189,HJJPJSXJAXAIPN-UHFFFAOYSA-N,1.059
190,COLNVLDHVKWLRT-QMMMGPOBSA-N,1.201
191,BHHGXPLMPWCGHP-UHFFFAOYSA-N,0.962
192,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,0.78
193,BDAGIHXWWSANSR-UHFFFAOYSA-N,1.154
194,SKZKKFZAGNVIMN-UHFFFAOYSA-N,1.286
195,WPYMKLBDIGXBTP-UHFFFAOYSA-N,1.197
196,ISAKRJDGNUQOIC-UHFFFAOYSA-N,1.322
197,JARKCYVAAOWBJS-UHFFFAOYSA-N,0.815
198,MBABOKRGFJTBAE-UHFFFAOYSA-N,1.3
199,MHKBMNACOMRIAW-UHFFFAOYSA-N,1.65
200,DGEZNRSVGBDHLK-UHFFFAOYSA-N,1.25
201,IDPUKCWIGUEADI-UHFFFAOYSA-N,1.44
202,SQAINHDHICKHLX-UHFFFAOYSA-N,1.15
203,YPHMISFOHDHNIV-FSZOTQKASA-N,1.136
204,ZCCUUQDIBDJBTK-UHFFFAOYSA-N,1.389
205,NXFQHRVNIOXGAQ-YCRREMRBSA-N,1.81
206,PLHJDBGFXBMTGZ-WEVVVXLNSA-N,1.66
207,NOEGNKMFWQHSLB-UHFFFAOYSA-N,1.29
208,SDXAWLJRERMRKF-UHFFFAOYSA-N,1.027
209,HNYOPLTXPVRDBG-UHFFFAOYSA-N,1.455
210,OKKJLVBELUTLKV-UHFFFAOYSA-N,0.753
211,GMPKIPWJBDOURN-UHFFFAOYSA-N,0.854
212,KFZMGEQAYNKOFK-UHFFFAOYSA-N,0.791
213,HEDRZPFGACZZDS-UHFFFAOYSA-N,1.48
214,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,1.099
215,VHHHONWQHHHLTI-UHFFFAOYSA-N,1.821
216,FEBLZLNTKCEFIT-VSXGLTOVSA-N,1.36
217,QYSXJUFSXHHAJI-YRZJJWOYSA-N,0.96
218,CWERGRDVMFNCDR-UHFFFAOYSA-N,1.311
219,ZMXDDKWLCZADIW-UHFFFAOYSA-N,0.884
220,VIKNJXKGJWUCNN-XGXHKTLJSA-N,1.15
221,FPIPGXGPPPQFEQ-OVSJKPMPSA-N,0.954
222,OTEKOJQFKOIXMU-UHFFFAOYSA-N,1.628
223,DYDCUQKUCUHJBH-UWTATZPHSA-N,1.278
224,DBPWSSGDRRHUNT-CEGNMAFCSA-N,1.15
225,HDZZVAMISRMYHH-KCGFPETGSA-N,1.9
226,AVKUERGKIZMTKX-NJBDSQKTSA-N,1.45
227,FBPFZTCFMRRESA-KVTDHHQDSA-N,1.596
228,YGSDEFSMJLZEOE-UHFFFAOYSA-N,1.44
229,XSXCZNVKFKNLPR-SDQBBNPISA-N,1.63
230,RWSXRVCMGQZWBV-WDSKDSINSA-N,1.441
231,HNDVDQJCIGZPNO-YFKPBYRVSA-N,1.423
232,BDERNNFJNOPAEC-UHFFFAOYSA-N,0.8
233,LRHPLDYGYMQRHN-UHFFFAOYSA-N,0.805
234,AMQJEAYHLZJPGS-UHFFFAOYSA-N,0.811
235,UHOVQNZJYSORNB-UHFFFAOYSA-N,0.873
236,UOCLXMDMGBRAIB-UHFFFAOYSA-N,1.3376
237,PSGAAPLEWMOORI-PEINSRQWSA-N,1.13
238,WDJUZGPOPHTGOT-XUDUSOBPSA-N,1.33
239,IAKOZHOLGAGEJT-UHFFFAOYSA-N,1.4
240,JEYCTXHKTXCGPB-UHFFFAOYSA-N,1.16
241,RGCKGOZRHPZPFP-UHFFFAOYSA-N,1.54
242,QFMDFTQOJHFVNR-UHFFFAOYSA-N,1.117
243,XWALNWXLMVGSFR-HLXURNFRSA-N,1.12
244,XRHGYUZYPHTUJZ-UHFFFAOYSA-N,1.374
245,UTGQNNCQYDRXCH-UHFFFAOYSA-N,1.2
246,AEUTYOVWOVBAKS-UWVGGRQHSA-N,0.987
247,HSFWRNGVRCDJHI-UHFFFAOYSA-N,0.568
248,NEHMKBQYUWJMIP-UHFFFAOYSA-N,0.895
249,INQOMBQAUSQDDS-UHFFFAOYSA-N,2.279
250,FJBFPHVGVWTDIP-UHFFFAOYSA-N,2.434
251,RDHPKYGYEGBMSE-UHFFFAOYSA-N,1.458
252,JPOXNPPZZKNXOV-UHFFFAOYSA-N,1.858
253,MWWATHDPGQKSAR-UHFFFAOYSA-N,0.648
254,WEVYAHXRMPXWCK-UHFFFAOYSA-N,0.7857
255,YMWUJEATGCHHMB-UHFFFAOYSA-N,1.252
256,ZHNUHDYFZUAESO-UHFFFAOYSA-N,1.133
257,DIKBFYAXUHHXCS-UHFFFAOYSA-N,2.889
258,NAMYKGVDVNBCFQ-UHFFFAOYSA-N,1.342
259,FMWLUWPQPKEARP-UHFFFAOYSA-N,1.98
260,NNPPMTNAJDCUHE-UHFFFAOYSA-N,2.064
261,JJWLVOIRVHMVIS-UHFFFAOYSA-N,0.719
262,KJRCEJOSASVSRA-UHFFFAOYSA-N,0.82
263,SCYULBFZEHDVBN-UHFFFAOYSA-N,1.168
264,LGXVIGDEPROXKC-UHFFFAOYSA-N,1.213
265,WETWJCDKMRHUPV-UHFFFAOYSA-N,1.104
266,BQCIDUSAKPWEOX-UHFFFAOYSA-N,0.95
267,OKJPEAGHQZHRQV-UHFFFAOYSA-N,4.008
268,KTQYJQFGNYHXMB-UHFFFAOYSA-N,1.105
269,GOOHAUXETOMSMM-UHFFFAOYSA-N,0.904
270,AZSZCFSOHXEJQE-UHFFFAOYSA-N,2.297
271,XNNQFQFUQLJSQT-UHFFFAOYSA-N,2.012
272,AFVFQIVMOAPDHO-UHFFFAOYSA-N,1.481
273,CZDYPVPMEAXLPK-UHFFFAOYSA-N,0.648
274,IJOOHPMOJXWVHK-UHFFFAOYSA-N,0.856
275,LIKFHECYJZWXFJ-UHFFFAOYSA-N,1.06
276,JLUFWMXJHAVVNN-UHFFFAOYSA-N,1.3
277,YFDSDPIBEUFTMI-UHFFFAOYSA-N,2.866
278,DPOZWTRVXPUOQW-UHFFFAOYSA-N,2.224
279,KPSSIOMAKSHJJG-UHFFFAOYSA-N,0.818
280,MSXVEPNJUHWQHW-UHFFFAOYSA-N,0.811
281,HFFLGKNGCAIQMO-UHFFFAOYSA-N,1.5121
282,RHQDFWAXVIIEBN-UHFFFAOYSA-N,1.325
283,GQIUQDDJKHLHTB-UHFFFAOYSA-N,1.276
284,OGVPXEPSTZMAFF-UHFFFAOYSA-N,3.319
285,QIONYIKHPASLHO-UHFFFAOYSA-N,3.098
286,PJGSXYOJTGTZAV-UHFFFAOYSA-N,0.802
287,IUGYQRQAERSCNH-UHFFFAOYSA-N,0.965
288,NDUPDOJHUQKPAG-UHFFFAOYSA-N,1.4014
289,PVFOMCVHYWHZJE-UHFFFAOYSA-N,1.744
290,YNJBWRMUSHSURL-UHFFFAOYSA-N,1.6298
291,DTQVDTLACAAQTR-UHFFFAOYSA-N,1.535
292,LFHISGNCFUNFFM-UHFFFAOYSA-N,1.657
293,IVDFJHOHABJVEH-UHFFFAOYSA-N,0.963
294,SLGOCMATMKJJCE-UHFFFAOYSA-N,1.726
295,AJDIZQLSFPQPEY-UHFFFAOYSA-N,1.575
296,YNDXUCZADRHECN-JNQJZLCISA-N,1.33
297,QXKKYNIWAYERHT-UHFFFAOYSA-N,0.96
298,NBUKAOOFKZFCGD-UHFFFAOYSA-N,1.471
299,UQCNKQCJZOAFTQ-ISWURRPUSA-N,1.503
300,KGEKLUUHTZCSIP-UHFFFAOYSA-N,0.985
301,MPYYVGIJHREDBO-AVERBVTBSA-N,0.949
302,OGDVEMNWJVYAJL-LEPYJNQMSA-N,1.31
303,WEXRUCMBJFQVBZ-UHFFFAOYSA-N,1.081
304,JBWKIWSBJXDJDT-UHFFFAOYSA-N,1.141
305,LZTRCELOJRDYMQ-UHFFFAOYSA-N,1.13
306,IXORZMNAPKEEDV-OBDJNFEBSA-N,1.493
307,JAQUASYNZVUNQP-USXIJHARSA-N,1.17
308,ZKBBUZRGPULIRN-UHFFFAOYSA-N,0.99
309,JIVPVXMEBJLZRO-UHFFFAOYSA-N,1.601
310,VUNCWTMEJYMOOR-UHFFFAOYSA-N,1.702
311,VRLDVERQJMEPIF-UHFFFAOYSA-N,2.183
312,FRDAATYAJDYRNW-UHFFFAOYSA-N,0.827
313,QXLPXWSKPNOQLE-UHFFFAOYSA-N,0.869
314,HEWZVZIVELJPQZ-UHFFFAOYSA-N,0.84
315,AFOSIXZFDONLBT-UHFFFAOYSA-N,1.177
316,VAYGXNSJCAHWJZ-UHFFFAOYSA-N,1.323
317,LQKRYVGRPXFFAV-UHFFFAOYSA-N,1.087
318,VNAWKNVDKFZFSU-UHFFFAOYSA-N,0.963
319,QXJQHYBHAIHNGG-UHFFFAOYSA-N,1.159
320,WEAPVABOECTMGR-UHFFFAOYSA-N,1.137
321,QZCLKYGREBVARF-UHFFFAOYSA-N,1.08
322,AAWZDTNXLSGCEK-WYWMIBKRSA-N,1.828
323,DENFJSAFJTVPJR-UHFFFAOYSA-N,0.896
324,FWDBOZPQNFPOLF-UHFFFAOYSA-N,0.904
325,CWLNAJYDRSIKJS-UHFFFAOYSA-N,0.948
326,BOTDANWDWHJENH-UHFFFAOYSA-N,0.939
327,OOXMQACSWCZQLX-UHFFFAOYSA-N,1.251
328,QYLFHLNFIHBCPR-UHFFFAOYSA-N,0.9763
329,YSMRWXYRXBRSND-UHFFFAOYSA-N,1.2
330,DPFUEXLIKDHJNB-BUHFOSPRSA-N,0.989
331,AATNZNJRDOVKDD-UHFFFAOYSA-N,1.01
332,NDQXKKFRNOPRDW-UHFFFAOYSA-N,0.902
333,GTVWRXDRKAHEAD-UHFFFAOYSA-N,0.92
334,YYLGKUPAFFKGRQ-UHFFFAOYSA-N,0.842
335,OZAIFHULBGXAKX-VAWYXSNFSA-N,0.95
336,DLHQZZUEERVIGQ-UHFFFAOYSA-N,0.828
337,XFNJYAKDBJUJAJ-UHFFFAOYSA-N,1.932
338,UPSXAPQYNGXVBF-UHFFFAOYSA-N,1.255
339,HLVFKOKELQSXIQ-UHFFFAOYSA-N,1.26
340,QWTDNUCVQCZILF-UHFFFAOYSA-N,0.647
341,RRHGJUQNOFWUDK-UHFFFAOYSA-N,0.68
342,KDSNLYIMUZNERS-UHFFFAOYSA-N,0.724
343,ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,0.802
344,AMIMRNSIRUDHCM-UHFFFAOYSA-N,0.794
345,STNJBCKSHOAVAJ-UHFFFAOYSA-N,0.807
346,BSPCSKHALVHRSR-UHFFFAOYSA-N,0.87
347,KNKRKFALVUDBJE-UHFFFAOYSA-N,1.116
348,AOHJOMMDDJHIJH-UHFFFAOYSA-N,0.863
349,ZWEHNKRNPOVVGH-UHFFFAOYSA-N,0.786
350,FUSUHKVFWTUUBE-UHFFFAOYSA-N,0.864
351,BULLHNJGPPOUOX-UHFFFAOYSA-N,1.162
352,WOFDVDFSGLBFAC-UHFFFAOYSA-N,0.991
353,AIJULSRZWUXGPQ-UHFFFAOYSA-N,1.0455
354,XSTXAVWGXDQKEL-UHFFFAOYSA-N,1.462
355,QLNJFJADRCOGBJ-UHFFFAOYSA-N,1.042
356,HRPVXLWXLXDGHG-UHFFFAOYSA-N,0.961
357,KDPAWGWELVVRCH-UHFFFAOYSA-N,1.934
358,XBDQKXXYIPTUBI-UHFFFAOYSA-N,1.019
359,NIXOWILDQLNWCW-UHFFFAOYSA-N,1.051
360,FOCAUTSVDIKZOP-UHFFFAOYSA-N,1.58
361,VBTQNRFWXBXZQR-UHFFFAOYSA-N,1.71
362,BRWIZMBXBAOCCF-UHFFFAOYSA-N,1.376
363,KFSLWBXXFJQRDL-UHFFFAOYSA-N,1.13
364,XMJHPCRAQCTCFT-UHFFFAOYSA-N,1.236
365,MCSAJNNLRCFZED-UHFFFAOYSA-N,1.009
366,QXSZNDIIPUOQMB-UHFFFAOYSA-N,2.966
367,ZFFMLCVRJBZUDZ-UHFFFAOYSA-N,0.662
368,DGMOBVGABMBZSB-UHFFFAOYSA-N,1.03
369,KQNPFQTWMSNSAP-UHFFFAOYSA-N,0.983
370,JVTAAEKCZFNVCJ-REOHCLBHSA-N,1.276
371,QPFMBZIOSGYJDE-UHFFFAOYSA-N,1.586
372,FBCCMZVIWNDFMO-UHFFFAOYSA-N,1.581
373,CTSLXHKWHWQRSH-UHFFFAOYSA-N,1.335
374,OAEGRYMCJYIXQT-UHFFFAOYSA-N,1.523
375,CERQOIWHTDAKMF-UHFFFAOYSA-N,1.015
376,JXTHNDFMNIQAHM-UHFFFAOYSA-N,1.626
377,YIIMEMSDCNDGTB-UHFFFAOYSA-N,1.168
378,FGLBSLMDCBOPQK-UHFFFAOYSA-N,0.992
379,PSQYTAPXSHCGMF-BQYQJAHWSA-N,0.945
380,CRPUJAZIXJMDBK-UHFFFAOYSA-N,0.8422
381,VEORPZCZECFIRK-UHFFFAOYSA-N,2.057
382,IISBACLAFKSPIT-UHFFFAOYSA-N,1.195
383,GPAPPPVRLPGFEQ-UHFFFAOYSA-N,1.54
384,MQJKPEGWNLWLTK-UHFFFAOYSA-N,1.361
385,VPWNQTHUCYMVMZ-UHFFFAOYSA-N,1.432
386,OSXYHAQZDCICNX-UHFFFAOYSA-N,1.204
387,YQHLDYVWEZKEOX-UHFFFAOYSA-N,1.038
388,CZXGXYBOQYQXQD-UHFFFAOYSA-N,1.3
389,IGODOXYLBBXFDW-UHFFFAOYSA-N,0.962
390,VRZVPALEJCLXPR-UHFFFAOYSA-N,1.174
391,XMNIXWIUMCBBBL-UHFFFAOYSA-N,1.026
392,KOGSPLLRMRSADR-UHFFFAOYSA-N,0.914
393,SDQFDHOLCGWZPU-UHFFFAOYSA-N,0.946
394,GRWFGVWFFZKLTI-UHFFFAOYSA-N,0.879
395,YAQLSKVCTLCIIE-UHFFFAOYSA-N,1.625
396,VVQNEPGJFQJSBK-UHFFFAOYSA-N,0.914
397,KYVBNYUBXIEUFW-UHFFFAOYSA-N,0.918
398,CFAKWWQIUFSQFU-UHFFFAOYSA-N,1.225
399,CYSGHNMQYZDMIA-UHFFFAOYSA-N,1.063
400,XTEGVFVZDVNBPF-UHFFFAOYSA-N,1.704
401,CVHZOJJKTDOEJC-UHFFFAOYSA-N,1.557
402,SNPLKNRPJHDVJA-ZETCQYMHSA-N,1.166
403,WXCMHFPAUCOJIG-UHFFFAOYSA-N,1.206
404,XMWRWTSZNLOZFN-UHFFFAOYSA-N,1.325
405,QQPXXHAEIGVZKQ-UHFFFAOYSA-N,1.52
406,HDFQKJQEWGVKCQ-UHFFFAOYSA-N,1.129
407,OHXPGWPVLFPUSM-KLRNGDHRSA-N,1.172
408,BHQCQFFYRZLCQQ-OELDTZBJSA-N,1.185
409,QPVZMYSJXFFROG-UHFFFAOYSA-N,1.79
410,LJFWQNJLLOFIJK-UHFFFAOYSA-N,1.373
411,ZINRVIQBCHAZMM-UHFFFAOYSA-N,1.966
412,GJCHQJDEYFYWER-UHFFFAOYSA-N,1.838
413,VBHKTXLEJZIDJF-UHFFFAOYSA-N,1.781
414,SSGALQHXKMAJTL-UHFFFAOYSA-N,1.4
