,inchikey,y
30,FOCVUCIESVLUNU-UHFFFAOYSA-N,-0.002
31,WTYGAUXICFETTC-UHFFFAOYSA-N,2.169
32,FDQGNLOWMMVRQL-UHFFFAOYSA-N,2.061
33,NILQLFBWTXNUOE-UHFFFAOYSA-N,0.412
34,VVNCNSJFMMFHPL-VKHMYHEASA-N,0.128
35,NFACJZMKEDPNKN-UHFFFAOYSA-N,0.331
36,MFYSYFVPBJMHGN-ZPOLXVRWSA-N,3.11
37,DNXHEGUUPJUMQT-CBZIJGRNSA-N,3.955
38,JWBOIMRXGHLCPP-UHFFFAOYSA-N,6.505
39,FMGSKLZLMKYGDP-USOAJAOKSA-N,3.657
40,CGIGDMFJXJATDK-UHFFFAOYSA-N,5.582
41,QRXWMOHMRWLFEY-UHFFFAOYSA-N,-0.009
42,WBNQDOYYEUMPFS-UHFFFAOYSA-N,-0.016
43,KXDAEFPNCMNJSK-UHFFFAOYSA-N,0.953
44,TWBYWOBDOCUKOW-UHFFFAOYSA-N,1.374
45,GHXZTYHSJHQHIJ-UHFFFAOYSA-N,2.801
46,SNIOPGDIGTZGOP-UHFFFAOYSA-N,2.216
47,MUCZHBLJLSDCSD-UHFFFAOYSA-N,1.078
48,VZGDMQKNWNREIO-UHFFFAOYSA-N,2.288
49,DHZBEENLJMYSHQ-XCVPVQRUSA-N,3.816
50,UYXAWHWODHRRMR-UHFFFAOYSA-N,2.735
51,DHMQDGOQFOQNFH-UHFFFAOYSA-N,-0.521
52,QNAYBMKLOCPYGJ-REOHCLBHSA-N,-0.265
53,MTCFGRXMJLQNBG-REOHCLBHSA-N,-0.607
54,VPGRYOFKCNULNK-ACXQXYJUSA-N,4.63
55,PPQNQXQZIWHJRB-UHFFFAOYSA-N,7.966
56,RGLYKWWBQGJZGM-ISLYRVAYSA-N,4.35
57,LOUPRKONTZGTKE-LHHVKLHASA-N,3.365
58,WIIZWVCIJKGZOK-RKDXNWHRSA-N,2.111
59,PEDCQBHIVMGVHV-UHFFFAOYSA-N,-1.036
60,MNQZXJOMYWMBOU-UHFFFAOYSA-N,0.489
61,CKLJMWTZIZZHCS-REOHCLBHSA-N,1.395
62,KDXKERNSBIXSRK-MLHKIVSYNA-N,-0.835
63,LEVWYRKDKASIDU-IMJSIDKUSA-N,3.102
64,CVSVTCORWBXHQV-UHFFFAOYSA-N,0.994
65,ZOJBYZNEUISWFT-UHFFFAOYSA-N,1.695
66,IPCSVZSSVZVIGE-UHFFFAOYSA-N,6.807
67,QIQXTHQIDYTFRH-UHFFFAOYSA-N,5.678
68,XSQUKJJJFZCRTK-UHFFFAOYSA-N,-0.958
69,OSASVXMJTNOKOY-UHFFFAOYSA-N,1.346
70,QMGVPVSNSZLJIA-FVWCLLPLSA-N,3.32
71,BQJCRHHNABKAKU-KBQPJGBKSA-N,3.282
72,CXOFVDLJLONNDW-UHFFFAOYSA-N,3.897
73,XADCESSVHJOZHK-UHFFFAOYSA-N,1.885
74,VIROVYVQCGLCII-UHFFFAOYSA-N,2.574
75,FTOAOBMCPZCFFF-UHFFFAOYSA-N,1.393
76,BJHIKXHVCXFQLS-UYFOZJQFSA-N,-0.635
77,NPPQSCRMBWNHMW-UHFFFAOYSA-N,1.667
78,DNIAPMSPPWPWGF-UHFFFAOYSA-N,-1.119
79,VEZXCJBBBCKRPI-UHFFFAOYSA-N,-0.71
80,CYDMQBQPVICBEU-XRNKAMNCSA-N,2.881
81,BFPYWIDHMRZLRN-SLHNCBLASA-N,4.419
82,ASWVTGNCAZCNNR-UHFFFAOYSA-N,2.268
83,RJKFOVLPORLFTN-LEKSSAKUSA-N,4.553
84,PDMMFKSKQVNJMI-BLQWBTBKSA-N,5.367
85,HVYWMOMLDIMFJA-DPAQBDIFSA-N,6.61
86,VOXZDWNPVJITMN-SFFUCWETSA-N,4.844
87,ARSRBNBHOADGJU-UHFFFAOYSA-N,6.623
88,VMWNQDUVQKEIOC-CYBMUJFWSA-N,1.207
89,RYYVLZVUVIJVGH-UHFFFAOYSA-N,0.954
90,RMMXTBMQSGEXHJ-UHFFFAOYSA-N,0.629
91,GCKMFJBGXUYNAG-HLXURNFRSA-N,3.95
92,MUMGGOZAMZWBJJ-DYKIIFRCSA-N,4.091
93,MJVAVZPDRWSRRC-UHFFFAOYSA-N,3.032
94,VCRZAKVGPJFABU-UHFFFAOYSA-N,5.002
95,WIKYUJGCLQQFNW-UHFFFAOYSA-N,4.397
96,RGCVKNLCSQQDEP-UHFFFAOYSA-N,4.155
97,ZFXYFBGIUFBOJW-UHFFFAOYSA-N,1.389
98,UGQMRVRMYYASKQ-KQYNXXCUSA-N,1.23
99,XQYZDYMELSJDRZ-UHFFFAOYSA-N,3.987
100,JLYXXMFPNIAWKQ-GNIYUCBRSA-N,4.6
101,VGVRPFIJEJYOFN-UHFFFAOYSA-N,4.004
102,JZUFKLXOESDKRF-UHFFFAOYSA-N,2.615
103,JBMKAUGHUNFTOL-UHFFFAOYSA-N,3.046
104,OVBPIULPVIDEAO-LBPRGKRZSA-N,5.441
105,LISFMEBWQUVKPJ-UHFFFAOYSA-N,2.141
106,MFDFERRIHVXMIY-UHFFFAOYSA-N,1.398
107,JWDYCNIAQWPBHD-UHFFFAOYSA-N,1.189
108,BZKPWHYZMXOIDC-UHFFFAOYSA-N,2.356
109,ZKXDGKXYMTYWTB-UHFFFAOYSA-N,-0.935
110,WTDRDQBEARUVNC-LURJTMIESA-N,1.596
111,QPQKUYVSJWQSDY-CCEZHUSRSA-N,3.79
112,WRMNZCZEMHIOCP-UHFFFAOYSA-N,0.741
113,OUYCCCASQSFEME-QMMMGPOBSA-N,2.578
114,SLXKOJJOQWFEFD-UHFFFAOYSA-N,-0.585
115,HDZGCSFEDULWCS-UHFFFAOYSA-N,-1.337
116,MCWXGJITAZMZEV-UHFFFAOYSA-N,0.993
117,DFBKLUNHFCTMDC-PICURKEMSA-N,6.291
118,IOUVKUPGCMBWBT-QNDFHXLGSA-N,2.64
119,VGEREEWJJVICBM-UHFFFAOYSA-N,3.348
120,PWWVAXIEGOYWEE-UHFFFAOYSA-N,4.261
121,CBHCDHNUZWWAPP-UHFFFAOYSA-N,4.745
122,VRQVVMDWGGWHTJ-CQSZACIVSA-N,4.215
123,RDXLYGJSWZYTFJ-UHFFFAOYSA-N,3.217
124,HYYBABOKPJLUIN-UHFFFAOYSA-N,4.082
125,KLSJWNVTNUYHDU-UHFFFAOYSA-N,-0.522
126,ROHFNLRQFUQHCH-YFKPBYRVSA-N,0.785
127,OTLNPYWUJOZPPA-UHFFFAOYSA-N,2.922
128,CPJSUEIXXCENMM-UHFFFAOYSA-N,2.369
129,YUKQRDCYNOVPGJ-UHFFFAOYSA-N,-0.336
130,UMGDCJDMYOKAJW-UHFFFAOYSA-N,-0.271
131,FUOOLUPWFVMBKG-UHFFFAOYSA-N,-0.244
132,DBUCFOVFALNEOO-HWBIYQLFSA-N,3.016
133,OEBRKCOSUFCWJD-UHFFFAOYSA-N,1.441
134,UMFJAHHVKNCGLG-UHFFFAOYSA-N,-1.13
135,AEMFNILZOJDQLW-QAGGRKNESA-N,3.695
136,CVXBEEMKQHEXEN-UHFFFAOYSA-N,3.262
137,FFEARJCKVFRZRR-BYPYZUCNSA-N,0.421
138,FDDDEECHVMSUSB-UHFFFAOYSA-N,1.361
139,HJJPJSXJAXAIPN-UHFFFAOYSA-N,-0.809
140,COLNVLDHVKWLRT-QMMMGPOBSA-N,0.788
141,GYKXQTKSWLAUIT-UHFFFAOYSA-N,3.357
142,BDAGIHXWWSANSR-UHFFFAOYSA-N,-1.337
143,DENRZWYUOJLTMF-UHFFFAOYSA-N,1.343
144,SKZKKFZAGNVIMN-UHFFFAOYSA-N,1.823
145,WUBBRNOQWQTFEX-UHFFFAOYSA-N,1.957
146,RWQNBRDOKXIBIV-UHFFFAOYSA-N,1.519
147,XUYPXLNMDZIRQH-LURJTMIESA-N,-0.206
148,WPYMKLBDIGXBTP-UHFFFAOYSA-N,1.555
149,PXQPEWDEAKTCGB-UHFFFAOYSA-N,1.933
150,ISAKRJDGNUQOIC-UHFFFAOYSA-N,1.493
151,JARKCYVAAOWBJS-UHFFFAOYSA-N,1.249
152,DGEZNRSVGBDHLK-UHFFFAOYSA-N,1.826
153,NXFQHRVNIOXGAQ-YCRREMRBSA-N,3.476
154,QPCDCPDFJACHGM-UHFFFAOYSA-N,1.914
155,PLHJDBGFXBMTGZ-WEVVVXLNSA-N,3.75
156,OKKJLVBELUTLKV-UHFFFAOYSA-N,-1.494
157,KFZMGEQAYNKOFK-UHFFFAOYSA-N,-1.221
158,CSCPPACGZOOCGX-UHFFFAOYSA-N,-1.236
159,HEDRZPFGACZZDS-UHFFFAOYSA-N,1.177
160,VHHHONWQHHHLTI-UHFFFAOYSA-N,3.675
161,XGMPVBXKDAHORN-RBWIMXSLSA-N,4.13
162,FIVPIPIDMRVLAY-RBJBARPLSA-N,3.669
163,CWERGRDVMFNCDR-UHFFFAOYSA-N,-1.036
164,VIKNJXKGJWUCNN-XGXHKTLJSA-N,4.627
165,SEEPANYCNGTZFQ-UHFFFAOYSA-N,3.512
166,DBPWSSGDRRHUNT-CEGNMAFCSA-N,4.708
167,FBPFZTCFMRRESA-KVTDHHQDSA-N,-0.074
168,YGSDEFSMJLZEOE-UHFFFAOYSA-N,1.79
169,LRFVTYWOQMYALW-UHFFFAOYSA-N,3.343
170,LEHOTFFKMJEONL-UHFFFAOYSA-N,3.447
171,ACGUYXCXAPNIKK-UHFFFAOYSA-N,3.463
172,DCXYFEDJOCDNAF-REOHCLBHSA-N,0.653
173,UBQYURCVBFRUQT-UHFFFAOYSA-N,1.67
174,LMYRWZFENFIFIT-UHFFFAOYSA-N,1.734
175,RARSHUDCJQSEFJ-UHFFFAOYSA-N,2.639
176,HNDVDQJCIGZPNO-YFKPBYRVSA-N,0.532
177,BDERNNFJNOPAEC-UHFFFAOYSA-N,-1.221
178,OPTASPLRGRRNAP-UHFFFAOYSA-N,1.143
179,LRHPLDYGYMQRHN-UHFFFAOYSA-N,0.069
180,AMQJEAYHLZJPGS-UHFFFAOYSA-N,0.603
181,UHOVQNZJYSORNB-UHFFFAOYSA-N,1.64
182,UOCLXMDMGBRAIB-UHFFFAOYSA-N,2.015
183,WDJUZGPOPHTGOT-XUDUSOBPSA-N,5.293
184,JNMRHUJNCSQMMB-UHFFFAOYSA-N,2.835
185,KZSNJWFQEVHDMF-BYPYZUCNSA-N,0.302
186,AYFVYJQAPQTCCC-GBXIJSLDSA-N,0.089
187,DFBKLUNHFCTMDC-GKRDHZSOSA-N,6.183
188,IAKOZHOLGAGEJT-UHFFFAOYSA-N,6.539
189,UCNVFOCBFJOQAL-UHFFFAOYSA-N,6.9
190,QFMDFTQOJHFVNR-UHFFFAOYSA-N,6.488
191,QIVBCDIJIAJPQS-VIFPVBQESA-N,1.183
192,GFFGJBXGBJISGV-UHFFFAOYSA-N,2.118
193,AGPKZVBTJJNPAG-WHFBIAKZSA-N,0.581
194,HDWIHXWEUNVBIY-UHFFFAOYSA-N,3.591
195,XRHGYUZYPHTUJZ-UHFFFAOYSA-N,3.337
196,OTMSDBZUPAUEDD-UHFFFAOYSA-N,2.699
197,HSFWRNGVRCDJHI-UHFFFAOYSA-N,1.336
198,NEHMKBQYUWJMIP-UHFFFAOYSA-N,0.977
199,INQOMBQAUSQDDS-UHFFFAOYSA-N,1.012
200,LSDPWZHWYPCBBB-UHFFFAOYSA-N,0.495
201,FJBFPHVGVWTDIP-UHFFFAOYSA-N,1.165
202,RDHPKYGYEGBMSE-UHFFFAOYSA-N,1.083
203,JPOXNPPZZKNXOV-UHFFFAOYSA-N,0.889
204,ATUOYWHBWRKTHZ-UHFFFAOYSA-N,2.849
205,MWWATHDPGQKSAR-UHFFFAOYSA-N,1.042
206,HRYZWHHZPQKTII-UHFFFAOYSA-N,0.983
207,BZHJMEDXRYGGRV-UHFFFAOYSA-N,0.851
208,HVTICUPFWKNHNG-UHFFFAOYSA-N,1.591
209,QUSNBJAOOMFDIB-UHFFFAOYSA-N,-1.346
210,WEVYAHXRMPXWCK-UHFFFAOYSA-N,-1.387
211,IKHGUXGNUITLKF-UHFFFAOYSA-N,-1.356
212,DNJIEGIFACGWOD-UHFFFAOYSA-N,0.6
213,NZZFYRREKKOMAT-UHFFFAOYSA-N,2.507
214,ZHNUHDYFZUAESO-UHFFFAOYSA-N,-1.346
215,SQDFHQJTAWCFIB-UHFFFAOYSA-N,-0.577
216,QMMFVYPAHWMCMS-UHFFFAOYSA-N,0.451
217,DIKBFYAXUHHXCS-UHFFFAOYSA-N,1.911
218,NAMYKGVDVNBCFQ-UHFFFAOYSA-N,1.587
219,FMWLUWPQPKEARP-UHFFFAOYSA-N,1.733
220,ULYZAYCEDJDHCC-UHFFFAOYSA-N,1.404
221,FMKOJHQHASLBPH-UHFFFAOYSA-N,2.084
222,JJWLVOIRVHMVIS-UHFFFAOYSA-N,-1.228
223,SCYULBFZEHDVBN-UHFFFAOYSA-N,1.293
224,LGXVIGDEPROXKC-UHFFFAOYSA-N,1.603
225,BQCIDUSAKPWEOX-UHFFFAOYSA-N,2.579
226,UMNKXPULIDJLSU-UHFFFAOYSA-N,0.738
227,VOPWNXZWBYDODV-UHFFFAOYSA-N,1.494
228,XPDWGBQVDMORPB-UHFFFAOYSA-N,1.233
229,GOOHAUXETOMSMM-UHFFFAOYSA-N,-1.007
230,RJCQBQGAPKAMLL-UHFFFAOYSA-N,2.668
231,DKGAVHZHDRPRBM-UHFFFAOYSA-N,-1.13
232,PXBRQCKWGAHEHS-UHFFFAOYSA-N,2.635
233,TXEYQDLBPFQVAA-UHFFFAOYSA-N,3.67
234,AFVFQIVMOAPDHO-UHFFFAOYSA-N,-1.017
235,CZDYPVPMEAXLPK-UHFFFAOYSA-N,3.653
236,HNRMPXKDFBEGFZ-UHFFFAOYSA-N,3.671
237,KPSSIOMAKSHJJG-UHFFFAOYSA-N,0.401
238,MSXVEPNJUHWQHW-UHFFFAOYSA-N,-0.096
239,HFFLGKNGCAIQMO-UHFFFAOYSA-N,0.691
240,CYXIKYKBLDZZNW-UHFFFAOYSA-N,1.11
241,QIONYIKHPASLHO-UHFFFAOYSA-N,0.171
242,PJGSXYOJTGTZAV-UHFFFAOYSA-N,0.722
243,IUGYQRQAERSCNH-UHFFFAOYSA-N,0.673
244,NDUPDOJHUQKPAG-UHFFFAOYSA-N,-0.545
245,BNIXVQGCZULYKV-UHFFFAOYSA-N,2.625
246,DTQVDTLACAAQTR-UHFFFAOYSA-N,-0.943
247,LFHISGNCFUNFFM-UHFFFAOYSA-N,2.006
248,SLGOCMATMKJJCE-UHFFFAOYSA-N,3.309
249,UGCSPKPEHQEOSR-UHFFFAOYSA-N,3.23
250,AJDIZQLSFPQPEY-UHFFFAOYSA-N,3.042
251,DDMOUSALMHHKOS-UHFFFAOYSA-N,3.119
252,RFCAUADVODFSLZ-UHFFFAOYSA-N,3.425
253,WMIYKQLTONQJES-UHFFFAOYSA-N,4.249
254,QYSGYZVSCZSLHT-UHFFFAOYSA-N,4.518
255,LKACJLUUJRMGFK-UHFFFAOYSA-N,1.685
256,IWDDXZKCDHOOSF-UHFFFAOYSA-N,1.994
257,YNDXUCZADRHECN-JNQJZLCISA-N,4.316
258,QVYLNOUOIXTUGA-UHFFFAOYSA-N,0.867
259,FRCCEHPWNOQAEU-UHFFFAOYSA-N,6.317
260,OROGSEYTTFOCAN-DNJOTXNNSA-N,1.522
261,PRZSXZWFJHEZBJ-UHFFFAOYSA-N,3.628
262,WEXRUCMBJFQVBZ-UHFFFAOYSA-N,2.523
263,HHLXJTDUHFBYAU-UHFFFAOYSA-N,2.214
264,LZTRCELOJRDYMQ-UHFFFAOYSA-N,2.26
265,UKXSKSHDVLQNKG-UHFFFAOYSA-N,2.209
266,LSAOZCAKUIANSQ-UHFFFAOYSA-N,2.458
267,UORJNBVJVRLXMQ-UHFFFAOYSA-N,1.712
268,UZVHFVZFNXBMQJ-UHFFFAOYSA-N,2.12
269,XLOMZPUITCYLMJ-UHFFFAOYSA-N,3.712
270,JIVPVXMEBJLZRO-UHFFFAOYSA-N,3.451
271,VUNCWTMEJYMOOR-UHFFFAOYSA-N,5.181
272,FRDAATYAJDYRNW-UHFFFAOYSA-N,0.38
273,QXLPXWSKPNOQLE-UHFFFAOYSA-N,-0.004
274,VAYGXNSJCAHWJZ-UHFFFAOYSA-N,0.654
275,PJVJTCIRVMBVIA-UHFFFAOYSA-N,0.219
276,LENZDBCJOHFCAS-UHFFFAOYSA-N,-0.657
277,KRKNYBCHXYNGOX-UHFFFAOYSA-N,-0.489
278,TZRXHJWUDPFEEY-UHFFFAOYSA-N,3.866
279,BOSMZFBHAYFUBJ-UHFFFAOYSA-N,6.089
280,DQWPFSLDHJDLRL-UHFFFAOYSA-N,-0.439
281,GTVWRXDRKAHEAD-UHFFFAOYSA-N,5.86
282,OFZCIYFFPZCNJE-UHFFFAOYSA-N,2.938
283,JPGXOMADPRULAC-UHFFFAOYSA-N,2.7
284,SUYHYHLFUHHVJQ-UHFFFAOYSA-N,3.069
285,HJOVHMDZYOCNQW-UHFFFAOYSA-N,1.061
286,OZAIFHULBGXAKX-VAWYXSNFSA-N,2.671
287,XFNJYAKDBJUJAJ-UHFFFAOYSA-N,2.15
288,HLVFKOKELQSXIQ-UHFFFAOYSA-N,2.432
289,QWTDNUCVQCZILF-UHFFFAOYSA-N,3.177
290,RRHGJUQNOFWUDK-UHFFFAOYSA-N,2.026
291,KDSNLYIMUZNERS-UHFFFAOYSA-N,-1.136
292,ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,-0.059
293,AMIMRNSIRUDHCM-UHFFFAOYSA-N,-0.091
294,STNJBCKSHOAVAJ-UHFFFAOYSA-N,0.147
295,KNKRKFALVUDBJE-UHFFFAOYSA-N,1.606
296,FALCMQXTWHPRIH-UHFFFAOYSA-N,1.713
297,ZWEHNKRNPOVVGH-UHFFFAOYSA-N,-0.49
298,BULLHNJGPPOUOX-UHFFFAOYSA-N,0.012
299,WIHMGGWNMISDNJ-UHFFFAOYSA-N,1.622
300,UBOXGVDOUJQMTN-UHFFFAOYSA-N,1.463
301,XSTXAVWGXDQKEL-UHFFFAOYSA-N,2.011
302,VXIVSQZSERGHQP-UHFFFAOYSA-N,0.017
303,XBDQKXXYIPTUBI-UHFFFAOYSA-N,-1.13
304,FOCAUTSVDIKZOP-UHFFFAOYSA-N,-0.958
305,OHLUUHNLEMFGTQ-UHFFFAOYSA-N,-1.136
306,BRWIZMBXBAOCCF-UHFFFAOYSA-N,0.96
307,KXKVLQRXCPHEJC-UHFFFAOYSA-N,-0.516
308,KFSLWBXXFJQRDL-UHFFFAOYSA-N,-1.119
309,MCSAJNNLRCFZED-UHFFFAOYSA-N,0.194
310,QXSZNDIIPUOQMB-UHFFFAOYSA-N,2.707
311,ZFFMLCVRJBZUDZ-UHFFFAOYSA-N,3.583
312,KQNPFQTWMSNSAP-UHFFFAOYSA-N,-0.278
313,QPFMBZIOSGYJDE-UHFFFAOYSA-N,1.773
314,OAEGRYMCJYIXQT-UHFFFAOYSA-N,2.513
315,CERQOIWHTDAKMF-UHFFFAOYSA-N,-0.014
316,JXTHNDFMNIQAHM-UHFFFAOYSA-N,-0.89
317,FGLBSLMDCBOPQK-UHFFFAOYSA-N,0.719
318,OEQPNRAFDGLBAW-UHFFFAOYSA-N,6.656
319,IWVCMVBTMGNXQD-PXOLEDIWSA-N,3.168
320,CRPUJAZIXJMDBK-UHFFFAOYSA-N,4.472
321,IISBACLAFKSPIT-UHFFFAOYSA-N,3.279
322,YQHLDYVWEZKEOX-UHFFFAOYSA-N,1.039
323,CZXGXYBOQYQXQD-UHFFFAOYSA-N,1.742
324,OPIGMRDAPFQALU-UHFFFAOYSA-N,3.414
325,XMNIXWIUMCBBBL-UHFFFAOYSA-N,5.769
326,NRZWYNLTFLDQQX-UHFFFAOYSA-N,2.99
327,GRWFGVWFFZKLTI-UHFFFAOYSA-N,4.738
328,VVQNEPGJFQJSBK-UHFFFAOYSA-N,0.824
329,ONZWNZGVZFLMNZ-UHFFFAOYSA-N,2.161
330,CVHZOJJKTDOEJC-UHFFFAOYSA-N,1.661
331,GWIAAIUASRVOIA-UHFFFAOYSA-N,1.736
332,OHXPGWPVLFPUSM-KLRNGDHRSA-N,3.35
333,BHQCQFFYRZLCQQ-OELDTZBJSA-N,3.368
334,BBNQQADTFFCFGB-UHFFFAOYSA-N,4.602
335,VBHKTXLEJZIDJF-UHFFFAOYSA-N,5.023
336,GUEIZVNYDFNHJU-UHFFFAOYSA-N,6.398
337,DEKWZWCFHUABHE-UHFFFAOYSA-N,5.836
338,FFFPYJTVNSSLBQ-UHFFFAOYSA-N,3.263
339,ZLCUIOWQYBYEBG-UHFFFAOYSA-N,5.854
340,IBTKYOKOEIBAOJ-UHFFFAOYSA-N,6.3
341,KHUFHLFHOQVFGB-UHFFFAOYSA-N,5.872
342,IXHMHWIBCIYOAZ-UHFFFAOYSA-N,1.662
343,CYJJLCDCWVZEDZ-UHFFFAOYSA-N,3.048
344,UVKZSORBKUEBAZ-UHFFFAOYSA-N,2.426
345,RZKYEQDPDZUERB-UHFFFAOYSA-N,4.107
346,CWRYPZZKDGJXCA-UHFFFAOYSA-N,4.597
347,ZFRKQXVRDFCRJG-UHFFFAOYSA-N,2.421
348,VHRSUDSXCMQTMA-PJHHCJLFSA-N,3.494
349,KXGVEGMKQFWNSR-LLQZFEROSA-N,3.954
350,DGABKXLVXPYZII-SIBKNCMHSA-N,3.817
351,BOKGTLAJQHTOKE-UHFFFAOYSA-N,2.987
352,YAPQBXQYLJRXSA-UHFFFAOYSA-N,2.737
353,AUNGANRZJHBGPY-SCRDCRAPSA-N,3.648
354,AIUHRQHVWSUTGJ-UHFFFAOYSA-N,4.699
355,YYVYAPXYZVYDHN-UHFFFAOYSA-N,4.443
356,OIAQMFOKAXHPNH-UHFFFAOYSA-N,5.269
357,APAJFZPFBHMFQR-UHFFFAOYSA-N,5.889
358,VOWAEIGWURALJQ-UHFFFAOYSA-N,4.917
359,RZVHIXYEVGDQDX-UHFFFAOYSA-N,5.188
360,FLKPEMZONWLCSK-UHFFFAOYSA-N,2.313
361,MGWAVDBGNNKXQV-UHFFFAOYSA-N,4.652
362,DOIRQSBPFJWKBE-UHFFFAOYSA-N,4.395
363,KCXZNSGUUQJJTR-UHFFFAOYSA-N,6.825
364,NRZRRZAVMCAKEP-UHFFFAOYSA-N,2.857
365,DQNAQOYOSRJXFZ-UHFFFAOYSA-N,2.349
366,YNPNZTXNASCQKK-UHFFFAOYSA-N,5.19
367,HCAUQPZEWLULFJ-UHFFFAOYSA-N,3.357
368,OIXRDAZPDINJPT-UHFFFAOYSA-N,2.808
369,RYIGNEOBDRVTHA-UHFFFAOYSA-N,1.508
370,QZXCCPZJCKEPSA-UHFFFAOYSA-N,3.078
371,GNOGSFBXBWBTIG-UHFFFAOYSA-N,2.639
372,XKJCHHZQLQNZHY-UHFFFAOYSA-N,2.611
373,LGRFSURHDFAFJT-UHFFFAOYSA-N,1.378
374,UBUCNCOMADRQHX-UHFFFAOYSA-N,3.753
375,CJJOSEISRRTUQB-UHFFFAOYSA-N,4.181
376,LNETULKMXZVUST-UHFFFAOYSA-N,3.301
377,QRDZFPUVLYEQTA-UHFFFAOYSA-N,1.744
378,FYVOTMMSGKWFPK-UHFFFAOYSA-N,2.571
379,CMOLPZZVECHXKN-UHFFFAOYSA-N,0.518
380,NIHNNTQXNPWCJQ-UHFFFAOYSA-N,4.993
381,UJOBWOGCFQCDNV-UHFFFAOYSA-N,4.968
382,OPHQOIGEOHXOGX-UHFFFAOYSA-N,2.12
383,PRPINYUDVPFIRX-UHFFFAOYSA-N,2.647
384,PIVQQUNOTICCSA-UHFFFAOYSA-N,2.528
385,HDHQZCHIXUUSMK-UHFFFAOYSA-N,3.792
386,SDQJTWBNWQABLE-UHFFFAOYSA-N,3.099
387,WKEDVNSFRWHDNR-UHFFFAOYSA-N,3.588
388,PMGCQNGBLMMXEW-UHFFFAOYSA-N,3.157
389,LVYLCBNXHHHPSB-UHFFFAOYSA-N,1.157
390,MOYKHGMNXAOIAT-JGWLITMVSA-N,2.633
391,WCVOGSZTONGSQY-UHFFFAOYSA-N,4.325
392,ZKBQDFAWXLTYKS-UHFFFAOYSA-N,1.49
393,SEOVTRFCIGRIMH-UHFFFAOYSA-N,2.067
394,RELMFMZEBKVZJC-UHFFFAOYSA-N,4.003
395,UFFBMTHBGFGIHF-UHFFFAOYSA-N,1.168
396,FEWJPZIEWOKRBE-JCYAYHJZSA-N,-0.589
397,CAYGQBVSOZLICD-UHFFFAOYSA-N,9.537
398,YUWFEBAXEOLKSG-UHFFFAOYSA-N,5.839
399,IZUPBVBPLAPZRR-UHFFFAOYSA-N,4.279
400,CDAISMWEOUEBRE-GPIVLXJGSA-N,0.1
401,YRIZYWQGELRKNT-UHFFFAOYSA-N,1.287
402,OSDLLIBGSJNGJE-UHFFFAOYSA-N,2.797
403,LINPIYWFGCPVIE-UHFFFAOYSA-N,2.392
404,OXQGTIUCKGYOAA-UHFFFAOYSA-N,0.81
405,YNVOMSDITJMNET-UHFFFAOYSA-N,1.474
406,SMNDYUVBFMFKNZ-UHFFFAOYSA-N,0.48
407,WYJOVVXUZNRJQY-UHFFFAOYSA-N,0.955
408,WJQOZHYUIDYNHM-UHFFFAOYSA-N,2.332
409,YCMLQMDWSXFTIF-UHFFFAOYSA-N,2.024
410,ZEFMBAFMCSYJOO-UHFFFAOYSA-N,1.617
411,LTPSRQRIPCVMKQ-UHFFFAOYSA-N,0.767
412,FJHGMUDVUAXUEK-UHFFFAOYSA-N,2.126
