,inchikey,y
85,KTQYJQFGNYHXMB-UHFFFAOYSA-N,2.632
86,OZDGMOYKSFPLSE-UHFFFAOYSA-N,2.146
87,GOOHAUXETOMSMM-UHFFFAOYSA-N,2.731
88,RJCQBQGAPKAMLL-UHFFFAOYSA-N,4.086
89,YBRBMKDOPFTVDT-UHFFFAOYSA-N,2.571
90,WMXCDAVJEZZYLT-UHFFFAOYSA-N,2.258
91,BHNZEZWIUMJCGF-UHFFFAOYSA-N,3.405
92,AFYPFACVUDMOHA-UHFFFAOYSA-N,4.33
93,TXEYQDLBPFQVAA-UHFFFAOYSA-N,5.243
94,CZDYPVPMEAXLPK-UHFFFAOYSA-N,2.856
95,IJOOHPMOJXWVHK-UHFFFAOYSA-N,2.369
96,LIKFHECYJZWXFJ-UHFFFAOYSA-N,2.158
97,JLUFWMXJHAVVNN-UHFFFAOYSA-N,2.223
98,HNRMPXKDFBEGFZ-UHFFFAOYSA-N,2.504
99,MWFMGBPGAXYFAR-UHFFFAOYSA-N,-0.467
100,RHQDFWAXVIIEBN-UHFFFAOYSA-N,1.853
101,CIHOLLKRGTVIJN-UHFFFAOYSA-N,0.738
102,GQIUQDDJKHLHTB-UHFFFAOYSA-N,1.819
103,PJGSXYOJTGTZAV-UHFFFAOYSA-N,1.498
104,IUGYQRQAERSCNH-UHFFFAOYSA-N,-0.301
105,BNIXVQGCZULYKV-UHFFFAOYSA-N,0.544
106,YNJBWRMUSHSURL-UHFFFAOYSA-N,-1.222
107,DTQVDTLACAAQTR-UHFFFAOYSA-N,2.041
108,LFHISGNCFUNFFM-UHFFFAOYSA-N,1.377
109,SLGOCMATMKJJCE-UHFFFAOYSA-N,1.778
110,UGCSPKPEHQEOSR-UHFFFAOYSA-N,1.703
111,AJDIZQLSFPQPEY-UHFFFAOYSA-N,2.56
112,DDMOUSALMHHKOS-UHFFFAOYSA-N,3.303
113,RFCAUADVODFSLZ-UHFFFAOYSA-N,3.836
114,WMIYKQLTONQJES-UHFFFAOYSA-N,4.4
115,NBUKAOOFKZFCGD-UHFFFAOYSA-N,1.167
116,FRCCEHPWNOQAEU-UHFFFAOYSA-N,-3.398
117,KGEKLUUHTZCSIP-UHFFFAOYSA-N,-0.642
118,HECLRDQVFMWTQS-UHFFFAOYSA-N,0.36
119,FRDAATYAJDYRNW-UHFFFAOYSA-N,0.745
120,HEWZVZIVELJPQZ-UHFFFAOYSA-N,2.009
121,PJVJTCIRVMBVIA-UHFFFAOYSA-N,-1.155
122,KRKNYBCHXYNGOX-UHFFFAOYSA-N,-7.78
123,ZJCCRDAZUWHFQH-UHFFFAOYSA-N,-4.348
124,FWDBOZPQNFPOLF-UHFFFAOYSA-N,0.358
125,BOTDANWDWHJENH-UHFFFAOYSA-N,0.274
126,TZRXHJWUDPFEEY-UHFFFAOYSA-N,-8.264
127,AATNZNJRDOVKDD-UHFFFAOYSA-N,-1.14
128,HJOVHMDZYOCNQW-UHFFFAOYSA-N,-0.359
129,YYLGKUPAFFKGRQ-UHFFFAOYSA-N,1.301
130,OZAIFHULBGXAKX-VAWYXSNFSA-N,-2.174
131,XFNJYAKDBJUJAJ-UHFFFAOYSA-N,0.894
132,UPSXAPQYNGXVBF-UHFFFAOYSA-N,1.756
133,QWTDNUCVQCZILF-UHFFFAOYSA-N,2.838
134,KDSNLYIMUZNERS-UHFFFAOYSA-N,2.14
135,LRDFRRGEGBBSRN-UHFFFAOYSA-N,1.515
136,ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,1.021
137,AMIMRNSIRUDHCM-UHFFFAOYSA-N,2.238
138,STNJBCKSHOAVAJ-UHFFFAOYSA-N,2.19
139,KNKRKFALVUDBJE-UHFFFAOYSA-N,1.727
140,FALCMQXTWHPRIH-UHFFFAOYSA-N,1.787
141,AOHJOMMDDJHIJH-UHFFFAOYSA-N,1.025
142,UBOXGVDOUJQMTN-UHFFFAOYSA-N,1.362
143,XSTXAVWGXDQKEL-UHFFFAOYSA-N,1.839
144,NWQWQKUXRJYXFH-UHFFFAOYSA-N,1.744
145,VGCXGMAHQTYDJK-UHFFFAOYSA-N,1.401
146,QLNJFJADRCOGBJ-UHFFFAOYSA-N,-1.423
147,HRPVXLWXLXDGHG-UHFFFAOYSA-N,-2.155
148,KDPAWGWELVVRCH-UHFFFAOYSA-N,-0.924
149,XBDQKXXYIPTUBI-UHFFFAOYSA-N,0.548
150,NIXOWILDQLNWCW-UHFFFAOYSA-N,0.599
151,FOCAUTSVDIKZOP-UHFFFAOYSA-N,-1.187
152,KXKVLQRXCPHEJC-UHFFFAOYSA-N,2.334
153,KFSLWBXXFJQRDL-UHFFFAOYSA-N,1.161
154,MCSAJNNLRCFZED-UHFFFAOYSA-N,1.318
155,QXSZNDIIPUOQMB-UHFFFAOYSA-N,-1.699
156,ZFFMLCVRJBZUDZ-UHFFFAOYSA-N,2.371
157,KQNPFQTWMSNSAP-UHFFFAOYSA-N,0.258
158,QPFMBZIOSGYJDE-UHFFFAOYSA-N,0.665
159,FBCCMZVIWNDFMO-UHFFFAOYSA-N,1.362
160,UUAGAQFQZIEFAH-UHFFFAOYSA-N,3.662
161,FQPSGWSUVKBHSU-UHFFFAOYSA-N,-1.071
162,CERQOIWHTDAKMF-UHFFFAOYSA-N,-0.004
163,JXTHNDFMNIQAHM-UHFFFAOYSA-N,-0.747
164,YIIMEMSDCNDGTB-UHFFFAOYSA-N,0.29
165,FGLBSLMDCBOPQK-UHFFFAOYSA-N,1.236
166,CRPUJAZIXJMDBK-UHFFFAOYSA-N,0.4
167,YQHLDYVWEZKEOX-UHFFFAOYSA-N,-2.485
168,NRZWYNLTFLDQQX-UHFFFAOYSA-N,-2.699
169,GRWFGVWFFZKLTI-UHFFFAOYSA-N,0.677
170,UIERETOOQGIECD-ONEGZZNKSA-N,-0.876
171,UHOKSCJSTAHBSO-UHFFFAOYSA-N,-17.699
172,IBTKYOKOEIBAOJ-UHFFFAOYSA-N,-8.155
173,CQGDBBBZCJYDRY-UHFFFAOYSA-N,-6.559
174,KHUFHLFHOQVFGB-UHFFFAOYSA-N,-8.301
175,CWRYPZZKDGJXCA-UHFFFAOYSA-N,-2.668
176,ZFRKQXVRDFCRJG-UHFFFAOYSA-N,-2.256
177,FVHAWXWFPBPFOS-UHFFFAOYSA-N,-0.445
178,VOWAEIGWURALJQ-UHFFFAOYSA-N,-6.061
179,BHKLONWXRPJNAE-UHFFFAOYSA-N,-5.321
180,RZVHIXYEVGDQDX-UHFFFAOYSA-N,-6.936
181,FLKPEMZONWLCSK-UHFFFAOYSA-N,-2.678
182,DOIRQSBPFJWKBE-UHFFFAOYSA-N,-4.697
183,KCXZNSGUUQJJTR-UHFFFAOYSA-N,-4.854
184,HCAUQPZEWLULFJ-UHFFFAOYSA-N,-4.252
185,IRIAEXORFWYRCZ-UHFFFAOYSA-N,-5.084
186,LNETULKMXZVUST-UHFFFAOYSA-N,-5.054
187,NIHNNTQXNPWCJQ-UHFFFAOYSA-N,-3.222
188,UJOBWOGCFQCDNV-UHFFFAOYSA-N,-6.125
189,WNZQDUSMALZDQF-UHFFFAOYSA-N,-2.699
190,VVAKEQGKZNKUSU-UHFFFAOYSA-N,-1.125
191,RELMFMZEBKVZJC-UHFFFAOYSA-N,-0.678
192,UFFBMTHBGFGIHF-UHFFFAOYSA-N,-0.886
193,HOLHYSJJBXSLMV-UHFFFAOYSA-N,-1.481
194,WQGWDDDVZFFDIG-UHFFFAOYSA-N,-3.32
195,YUWFEBAXEOLKSG-UHFFFAOYSA-N,-3.066
196,IZUPBVBPLAPZRR-UHFFFAOYSA-N,-3.959
197,LINPIYWFGCPVIE-UHFFFAOYSA-N,-2.097
198,OXQGTIUCKGYOAA-UHFFFAOYSA-N,-0.726
199,DGRVQOKCSKDWIH-UHFFFAOYSA-N,0.706
200,WJQOZHYUIDYNHM-UHFFFAOYSA-N,-1.046
201,PLAZTCDQAHEYBI-UHFFFAOYSA-N,-0.726
202,BFCFYVKQTRLZHA-UHFFFAOYSA-N,-1.74
203,IQUPABOKLQSFBK-UHFFFAOYSA-N,-0.947
204,OXNIZHLAWKMVMX-UHFFFAOYSA-N,-6.125
205,XNGIFLGASWRNHJ-UHFFFAOYSA-N,-6.197
206,NZGWDASTMWDZIW-MRVPVSSYSA-N,-0.91
207,MGSRCZKZVOBKFT-UHFFFAOYSA-N,-2.658
208,BBUPBICWUURTNP-UHFFFAOYSA-N,-1.242
209,IXQGCWUGDFDQMF-UHFFFAOYSA-N,-0.815
210,VMPITZXILSNTON-UHFFFAOYSA-N,-1.097
211,LHGVFZTZFXWLCP-UHFFFAOYSA-N,-0.987
212,QPUYECUOLPXSFR-UHFFFAOYSA-N,-1.174
213,JTPNRXUCIXHOKM-UHFFFAOYSA-N,-1.538
214,KJCVRFUGPWSIIH-UHFFFAOYSA-N,-3.562
215,LLEMOWNGBBNAJR-UHFFFAOYSA-N,-2.699
216,RUELTTOHQODFPA-UHFFFAOYSA-N,-1.68
217,ABDKAPXRBAPSQN-UHFFFAOYSA-N,-0.328
218,UFWIBTONFRDIAS-UHFFFAOYSA-N,-1.071
219,SMWDFEZZVXVKRB-UHFFFAOYSA-N,-1.222
220,CFBYEGUGFPZCNF-UHFFFAOYSA-N,-2.444
221,QIMMUPPBPVKWKM-UHFFFAOYSA-N,-1.26
222,CGYGETOMCSJHJU-UHFFFAOYSA-N,-1.914
223,JBIJLHTVPXGSAM-UHFFFAOYSA-N,-3.592
224,LUYISICIYVKBTA-UHFFFAOYSA-N,-2.193
225,SMUQFGGVLNAIOZ-UHFFFAOYSA-N,-2.024
226,ZYGHJZDHTFUPRJ-UHFFFAOYSA-N,-3.009
227,GGSUCNLOZRCGPQ-UHFFFAOYSA-N,-0.866
228,YJTKZCDBKVTVBY-UHFFFAOYSA-N,-4.757
229,IFLREYGFSNHWGE-UHFFFAOYSA-N,-8.604
230,WVIIMZNLDWSIRH-UHFFFAOYSA-N,-0.967
231,ZUOUZKKEUPVFJK-UHFFFAOYSA-N,-2.049
232,YZTJYBJCZXZGCT-UHFFFAOYSA-N,-2.264
233,XJKSTNDFUHDPQJ-UHFFFAOYSA-N,-7.0
234,DAUAQNGYDSHRET-UHFFFAOYSA-N,-3.607
235,XSAYZAUNJMRRIR-UHFFFAOYSA-N,-3.214
236,UOBYKYZJUGYBDK-UHFFFAOYSA-N,-5.178
237,ZYEMGPIYFIJGTP-UHFFFAOYSA-N,-1.921
238,SCCDQYPEOIRVGX-UHFFFAOYSA-N,-2.496
239,SHKKTLSDGJRCTR-UHFFFAOYSA-N,-1.975
240,IQVAERDLDAZARL-UHFFFAOYSA-N,-0.569
241,KRIOVPPHQSLHCZ-UHFFFAOYSA-N,-0.77
242,QPJVMBTYPHYUOC-UHFFFAOYSA-N,-0.42
243,FNEXNZUHBCBQTI-UHFFFAOYSA-N,-4.824
244,MTZQAGJQAFMTAQ-UHFFFAOYSA-N,-0.573
245,CHIHQLCVLOXUJW-UHFFFAOYSA-N,-3.928
246,GKKZMYDNDDMXSE-UHFFFAOYSA-N,-3.389
247,MLLAPOCBLWUFAP-UHFFFAOYSA-N,-0.848
248,WHKUVVPPKQRRBV-UHFFFAOYSA-N,-5.229
249,UQMRAFJOBWOFNS-UHFFFAOYSA-N,-4.21
250,IRSVDHPYXFLLDS-UHFFFAOYSA-N,-1.485
251,YBYIRNPNPLQARY-UHFFFAOYSA-N,0.041
252,FCEHBMOGCRZNNI-UHFFFAOYSA-N,-0.623
253,QSSXJPIWXQTSIX-UHFFFAOYSA-N,0.017
254,QWVGKYWNOKOFNN-UHFFFAOYSA-N,-0.524
255,IBSQPLPBRSHTTG-UHFFFAOYSA-N,0.535
256,RNVCVTLRINQCPJ-UHFFFAOYSA-N,-0.585
257,GEYOCULIXLDCMW-UHFFFAOYSA-N,-2.686
258,YCOXTKKNXUZSKD-UHFFFAOYSA-N,-1.449
259,CZZZABOKJQXEBO-UHFFFAOYSA-N,-0.876
260,FUNUTBJJKQIVSY-UHFFFAOYSA-N,-0.339
261,SDYWXFYBZPNOFX-UHFFFAOYSA-N,-2.199
262,VOZKAJLKRJDJLL-UHFFFAOYSA-N,-3.77
263,NKTOLZVEWDHZMU-UHFFFAOYSA-N,-0.807
264,WYACBZDAHNBPPB-UHFFFAOYSA-N,-0.383
265,JHBKHLUZVFWLAG-UHFFFAOYSA-N,-2.268
266,LHJGJYXLEPZJPM-UHFFFAOYSA-N,-2.125
267,QWVCIORZLNBIIC-UHFFFAOYSA-N,-1.037
268,PFEOZHBOMNWTJB-UHFFFAOYSA-N,2.279
269,CFXQEHVMCRXUSD-UHFFFAOYSA-N,0.567
270,BAPJBEWLBFYGME-UHFFFAOYSA-N,1.938
271,QABLOFMHHSOFRJ-UHFFFAOYSA-N,0.883
272,GDOPTJXRTPNYNR-UHFFFAOYSA-N,2.14
273,XCIXKGXIYUWCLL-UHFFFAOYSA-N,0.396
274,JWUJQDFVADABEY-UHFFFAOYSA-N,1.988
275,YEJRWHAVMIAJKC-UHFFFAOYSA-N,-0.347
276,KMTRUDSVKNLOMY-UHFFFAOYSA-N,-2.009
277,OXHNLMTVIGZXSG-UHFFFAOYSA-N,1.33
278,GRXKLBBBQUKJJZ-UHFFFAOYSA-N,-0.398
279,LZHCVNIARUXHAL-UHFFFAOYSA-N,-1.745
280,WGOWCPGHOCIHBW-UHFFFAOYSA-N,-3.252
281,RRAFCDWBNXTKKO-UHFFFAOYSA-N,-1.646
282,BJIOGJUNALELMI-UHFFFAOYSA-N,-1.921
283,WDAXFOBOLVPGLV-UHFFFAOYSA-N,1.405
284,SUPCQIBBMFXVTL-UHFFFAOYSA-N,1.314
285,RXGUIWHIADMCFC-UHFFFAOYSA-N,0.636
286,RUMACXVDVNRZJZ-UHFFFAOYSA-N,0.56
287,SOGAXMICEFXMKE-UHFFFAOYSA-N,0.326
288,BSYVTEYKTMYBMK-UHFFFAOYSA-N,-0.096
289,HYBBIBNJHNGZAN-UHFFFAOYSA-N,0.344
290,XEMRAKSQROQPBR-UHFFFAOYSA-N,-0.383
291,ORVMIVQULIKXCP-UHFFFAOYSA-N,-0.371
292,WHNAMGUAXHGCHH-UHFFFAOYSA-N,-0.587
293,QHPQWRBYOIRBIT-UHFFFAOYSA-N,-1.419
294,QULYNCCPRWKEMF-UHFFFAOYSA-N,0.883
295,XYLMUPLGERFSHI-UHFFFAOYSA-N,0.279
296,KWOLFJPFCHCOCG-UHFFFAOYSA-N,-0.401
297,CAHQGWAXKLQREW-UHFFFAOYSA-N,-0.328
298,PASDCCFISLVPSO-UHFFFAOYSA-N,-0.155
299,GPSDUZXPYCFOSQ-UHFFFAOYSA-N,-3.627
300,QZYHIOPPLUPUJF-UHFFFAOYSA-N,-0.688
301,XJCVRTZCHMZPBD-UHFFFAOYSA-N,-4.02
302,UATJOMSPNYCXIX-UHFFFAOYSA-N,-5.191
303,HFZKOYWDLDYELC-UHFFFAOYSA-N,-2.445
304,NTBYINQTYWZXLH-UHFFFAOYSA-N,-1.987
305,ZETIVVHRRQLWFW-UHFFFAOYSA-N,-2.14
306,UNEATYXSUBPPKP-UHFFFAOYSA-N,-0.406
307,WDCYWAQPCXBPJA-UHFFFAOYSA-N,-3.046
308,ZUTYZAFDFLLILI-UHFFFAOYSA-N,-1.429
309,CFJYNSNXFXLKNS-UHFFFAOYSA-N,0.43
310,HFPZCAJZSCWRBC-UHFFFAOYSA-N,0.164
311,LRTFPLFDLJYEKT-UHFFFAOYSA-N,-1.078
312,LPNBBFKOUUSUDB-UHFFFAOYSA-N,-4.294
313,GYVGXEWAOAAJEU-UHFFFAOYSA-N,-0.75
314,ZPTVNYMJQHSSEA-UHFFFAOYSA-N,-1.804
315,CZGCEKJOLUNIFY-UHFFFAOYSA-N,-1.66
316,NTPLXRHDUXRPNE-UHFFFAOYSA-N,-2.191
317,BGNGWHSBYQYVRX-UHFFFAOYSA-N,-2.434
318,BFSVOASYOCHEOV-UHFFFAOYSA-N,0.146
319,AGEZXYOZHKGVCM-UHFFFAOYSA-N,-0.347
320,BBDKZWKEPDTENS-UHFFFAOYSA-N,1.196
321,PPBRXRYQALVLMV-UHFFFAOYSA-N,0.806
322,KFDVPJUYSDEJTH-UHFFFAOYSA-N,0.23
323,KCXMKQUNVWSEMD-UHFFFAOYSA-N,0.09
324,JFDZBHWFFUWGJE-UHFFFAOYSA-N,-0.115
325,WVDDGKGOMKODPV-UHFFFAOYSA-N,-1.027
326,AFBPFSWMIHJQDM-UHFFFAOYSA-N,-0.344
327,HKOOXMFOFWEVGF-UHFFFAOYSA-N,-1.585
328,RDOXTESZEPMUJZ-UHFFFAOYSA-N,0.549
329,SBYHFKPVCBCYGV-UHFFFAOYSA-N,0.281
330,RNVYQYLELCKWAN-UHFFFAOYSA-N,2.029
331,JZHGRUMIRATHIU-UHFFFAOYSA-N,0.23
332,VKYKSIONXSXAKP-UHFFFAOYSA-N,-2.398
333,MCOQHIWZJUDQIC-UHFFFAOYSA-N,-6.42
334,XXOYNJXVWVNOOJ-UHFFFAOYSA-N,-4.426
335,ATGUVEKSASEFFO-UHFFFAOYSA-N,-4.917
336,UPMLOUAZCHDJJD-UHFFFAOYSA-N,-5.301
337,XBPCUCUWBYBCDP-UHFFFAOYSA-N,-1.471
338,USIUVYZYUHIAEV-UHFFFAOYSA-N,-1.648
339,DYRDKSSFIWVSNM-UHFFFAOYSA-N,-4.28
340,GWEHVDNNLFDJLR-UHFFFAOYSA-N,-5.123
341,ROORDVPLFPIABK-UHFFFAOYSA-N,-3.824
342,URAYPUMNDPQOKB-UHFFFAOYSA-N,-2.606
343,MHKLKWCYGIBEQF-UHFFFAOYSA-N,-5.476
344,IMFACGCPASFAPR-UHFFFAOYSA-N,-1.03
345,WOYWLLHHWAMFCB-UHFFFAOYSA-N,-0.638
346,CCRCUPLGCSFEDV-BQYQJAHWSA-N,-1.462
347,QWUWMCYKGHVNAV-UHFFFAOYSA-N,-2.138
348,PJANXHGTPQOBST-VAWYXSNFSA-N,-3.055
349,NGHOLYJTSCBCGC-VAWYXSNFSA-N,-5.0
350,BWLUMTFWVZZZND-UHFFFAOYSA-N,-3.102
351,MHDVGSVTJDSBDK-UHFFFAOYSA-N,-2.987
352,ODLMAHJVESYWTB-UHFFFAOYSA-N,0.534
353,DYDNPESBYVVLBO-UHFFFAOYSA-N,-2.447
354,QKFJKGMPGYROCL-UHFFFAOYSA-N,0.176
355,DLRJIFUOBPOJNS-UHFFFAOYSA-N,0.185
356,WLJVXDMOQOGPHL-UHFFFAOYSA-N,-2.42
357,FZERHIULMFGESH-UHFFFAOYSA-N,-3.699
358,ADAKRBAJFHTIEW-UHFFFAOYSA-N,-0.712
359,IGFHQQFPSIBGKE-UHFFFAOYSA-N,-3.087
360,OOCCDEMITAIZTP-UHFFFAOYSA-N,-1.62
361,UZILCZKGXMQEQR-UHFFFAOYSA-N,-2.893
362,LTHNHFOGQMKPOV-UHFFFAOYSA-N,0.146
363,YIWUKEYIRIRTPP-UHFFFAOYSA-N,-0.866
364,DMHZDOTYAVHSEH-UHFFFAOYSA-N,-0.527
365,VCZNNAKNUVJVGX-UHFFFAOYSA-N,-0.504
366,NTSLROIKFLNUIJ-UHFFFAOYSA-N,0.155
367,QJPJQTDYNZXKQF-UHFFFAOYSA-N,-0.693
368,DSNHSQKRULAAEI-UHFFFAOYSA-N,0.025
369,PFNHSEQQEPMLNI-UHFFFAOYSA-N,0.283
370,ANGDWNBGPBMQHW-UHFFFAOYSA-N,-0.86
371,FKRCODPIKNYEAC-UHFFFAOYSA-N,1.555
372,WRQNANDWMGAFTP-UHFFFAOYSA-N,-0.05
373,IYXGSMUGOJNHAZ-UHFFFAOYSA-N,-0.57
374,ZIUSEGSNTOUIPT-UHFFFAOYSA-N,-1.411
375,DHKHKXVYLBGOIT-UHFFFAOYSA-N,1.441
376,OIFBSDVPJOWBCH-UHFFFAOYSA-N,1.033
377,CRVGTESFCCXCTH-UHFFFAOYSA-N,-3.699
378,JBKVHLHDHHXQEQ-UHFFFAOYSA-N,-2.796
379,HUAZGNHGCJGYNP-UHFFFAOYSA-N,0.775
380,JBSLOWBPDRZSMB-FPLPWBNLSA-N,-3.206
381,HIGQPQRQIQDZMP-DHZHZOJOSA-N,-1.481
382,GLZPCOQZEFWAFX-JXMROGBWSA-N,-1.523
383,GLZPCOQZEFWAFX-YFHOEESVSA-N,-1.523
384,TVQGDYNRXLTQAP-UHFFFAOYSA-N,-0.167
385,YHASWHZGWUONAO-UHFFFAOYSA-N,-0.548
386,MCSINKKTEDDPNK-UHFFFAOYSA-N,1.143
387,SWJPEBQEEAHIGZ-UHFFFAOYSA-N,-1.24
388,ZBTMRBYMKUEVEU-UHFFFAOYSA-N,0.061
389,GZFGOTFRPZRKDS-UHFFFAOYSA-N,-1.932
390,URLKBWYHVLBVBO-UHFFFAOYSA-N,0.946
391,NPDACUSDTOMAMK-UHFFFAOYSA-N,0.43
392,IWDCLRJOBJJRNH-UHFFFAOYSA-N,-0.959
393,WLHCBQAPPJAULW-UHFFFAOYSA-N,-0.19
394,WXNZTHHGJRFXKQ-UHFFFAOYSA-N,-1.051
395,AZQWKYJCGOJGHM-UHFFFAOYSA-N,-1.046
396,NSMWYRLQHIXVAP-UHFFFAOYSA-N,0.423
397,CFVWNXQPGQOHRJ-UHFFFAOYSA-N,0.907
398,MUXOBHXGJLMRAB-UHFFFAOYSA-N,-0.387
399,QCHSJPKDWOFACC-UHFFFAOYSA-N,-0.625
400,NUKZAGXMHTUAFE-UHFFFAOYSA-N,0.571
401,XFSAZBKSWGOXRH-UHFFFAOYSA-N,-2.83
402,RBACIKXCRWGCBB-UHFFFAOYSA-N,2.255
403,BRLQWZUYTZBJKN-UHFFFAOYSA-N,1.215
404,PAAZPARNPHGIKF-UHFFFAOYSA-N,1.049
405,IJDNQMDRQITEOD-UHFFFAOYSA-N,3.26
406,KDKYADYSIPSCCQ-UHFFFAOYSA-N,3.149
