,inchikey,y
64,NEHMKBQYUWJMIP-UHFFFAOYSA-N,-24.0
65,INQOMBQAUSQDDS-UHFFFAOYSA-N,42.5
66,BAVYZALUXZFZLV-UHFFFAOYSA-N,-6.3
67,LSDPWZHWYPCBBB-UHFFFAOYSA-N,5.9
68,FJBFPHVGVWTDIP-UHFFFAOYSA-N,97.0
69,RDHPKYGYEGBMSE-UHFFFAOYSA-N,38.5
70,JPOXNPPZZKNXOV-UHFFFAOYSA-N,68.0
71,ATUOYWHBWRKTHZ-UHFFFAOYSA-N,-42.1
72,MWWATHDPGQKSAR-UHFFFAOYSA-N,-23.2
73,BZHJMEDXRYGGRV-UHFFFAOYSA-N,-13.3
74,XUCNUKMRBVNAPB-UHFFFAOYSA-N,-72.0
75,HVTICUPFWKNHNG-UHFFFAOYSA-N,72.5
76,QUSNBJAOOMFDIB-UHFFFAOYSA-N,16.6
77,WEVYAHXRMPXWCK-UHFFFAOYSA-N,81.6
78,IKHGUXGNUITLKF-UHFFFAOYSA-N,20.1
79,YMWUJEATGCHHMB-UHFFFAOYSA-N,40.0
80,RWRIWBAIICGTTQ-UHFFFAOYSA-N,-51.6
81,NZZFYRREKKOMAT-UHFFFAOYSA-N,182.0
82,ZHNUHDYFZUAESO-UHFFFAOYSA-N,220.0
83,QMMFVYPAHWMCMS-UHFFFAOYSA-N,37.3
84,IAYPIBMASNFSPL-UHFFFAOYSA-N,10.6
85,DIKBFYAXUHHXCS-UHFFFAOYSA-N,149.1
86,NAMYKGVDVNBCFQ-UHFFFAOYSA-N,59.5
87,NNPPMTNAJDCUHE-UHFFFAOYSA-N,-11.7
88,ULYZAYCEDJDHCC-UHFFFAOYSA-N,35.7
89,JJWLVOIRVHMVIS-UHFFFAOYSA-N,31.7
90,KJRCEJOSASVSRA-UHFFFAOYSA-N,52.5
91,SCYULBFZEHDVBN-UHFFFAOYSA-N,57.4
92,LGXVIGDEPROXKC-UHFFFAOYSA-N,31.6
93,NPNPZTNLOVBDOC-UHFFFAOYSA-N,-24.9
94,BQCIDUSAKPWEOX-UHFFFAOYSA-N,-85.7
95,UMNKXPULIDJLSU-UHFFFAOYSA-N,8.9
96,VOPWNXZWBYDODV-UHFFFAOYSA-N,-40.7
97,XPDWGBQVDMORPB-UHFFFAOYSA-N,-82.1
98,GETQZCLCWQTVFV-UHFFFAOYSA-N,2.87
99,LYGJENNIWJXYER-UHFFFAOYSA-N,101.1
100,KTQYJQFGNYHXMB-UHFFFAOYSA-N,41.0
101,OZDGMOYKSFPLSE-UHFFFAOYSA-N,67.0
102,AZSZCFSOHXEJQE-UHFFFAOYSA-N,25.0
103,XNNQFQFUQLJSQT-UHFFFAOYSA-N,105.0
104,RJCQBQGAPKAMLL-UHFFFAOYSA-N,-57.8
105,YBRBMKDOPFTVDT-UHFFFAOYSA-N,45.0
106,DKGAVHZHDRPRBM-UHFFFAOYSA-N,82.4
107,WMXCDAVJEZZYLT-UHFFFAOYSA-N,64.0
108,BHNZEZWIUMJCGF-UHFFFAOYSA-N,-9.7
109,PXBRQCKWGAHEHS-UHFFFAOYSA-N,-29.8
110,AFYPFACVUDMOHA-UHFFFAOYSA-N,-81.4
111,TXEYQDLBPFQVAA-UHFFFAOYSA-N,-128.0
112,CZDYPVPMEAXLPK-UHFFFAOYSA-N,26.6
113,IJOOHPMOJXWVHK-UHFFFAOYSA-N,60.0
114,LIKFHECYJZWXFJ-UHFFFAOYSA-N,70.3
115,JLUFWMXJHAVVNN-UHFFFAOYSA-N,65.6
116,FIYBYNHDEOSJPL-UHFFFAOYSA-N,195.0
117,DPOZWTRVXPUOQW-UHFFFAOYSA-N,92.5
118,KPSSIOMAKSHJJG-UHFFFAOYSA-N,113.5
119,MSXVEPNJUHWQHW-UHFFFAOYSA-N,102.4
120,MWFMGBPGAXYFAR-UHFFFAOYSA-N,171.0
121,HFFLGKNGCAIQMO-UHFFFAOYSA-N,97.8
122,CYXIKYKBLDZZNW-UHFFFAOYSA-N,6.1
123,GQIUQDDJKHLHTB-UHFFFAOYSA-N,91.5
124,PJGSXYOJTGTZAV-UHFFFAOYSA-N,106.1
125,IUGYQRQAERSCNH-UHFFFAOYSA-N,164.0
126,NDUPDOJHUQKPAG-UHFFFAOYSA-N,187.5
127,HCMBPASAOZIEDZ-UHFFFAOYSA-N,163.0
128,BNIXVQGCZULYKV-UHFFFAOYSA-N,159.8
129,DTQVDTLACAAQTR-UHFFFAOYSA-N,73.0
130,LFHISGNCFUNFFM-UHFFFAOYSA-N,112.0
131,IVDFJHOHABJVEH-UHFFFAOYSA-N,174.4
132,SLGOCMATMKJJCE-UHFFFAOYSA-N,91.5
133,UGCSPKPEHQEOSR-UHFFFAOYSA-N,93.0
134,AJDIZQLSFPQPEY-UHFFFAOYSA-N,47.7
135,RFCAUADVODFSLZ-UHFFFAOYSA-N,-37.9
136,WMIYKQLTONQJES-UHFFFAOYSA-N,-78.1
137,QXKKYNIWAYERHT-UHFFFAOYSA-N,208.0
138,OXVISHZELPRKFQ-UHFFFAOYSA-N,164.0
139,RFKMCNOHBTXSMU-UHFFFAOYSA-N,105.0
140,FRCCEHPWNOQAEU-UHFFFAOYSA-N,310.0
141,KGEKLUUHTZCSIP-UHFFFAOYSA-N,221.0
142,JBWKIWSBJXDJDT-UHFFFAOYSA-N,310.0
143,LZTRCELOJRDYMQ-UHFFFAOYSA-N,380.0
144,ZKBBUZRGPULIRN-UHFFFAOYSA-N,230.0
145,HECLRDQVFMWTQS-UHFFFAOYSA-N,170.0
146,FRDAATYAJDYRNW-UHFFFAOYSA-N,122.4
147,QXLPXWSKPNOQLE-UHFFFAOYSA-N,120.5
148,HEWZVZIVELJPQZ-UHFFFAOYSA-N,83.0
149,AFOSIXZFDONLBT-UHFFFAOYSA-N,234.5
150,PJVJTCIRVMBVIA-UHFFFAOYSA-N,240.0
151,LQKRYVGRPXFFAV-UHFFFAOYSA-N,273.5
152,VNAWKNVDKFZFSU-UHFFFAOYSA-N,225.8
153,QXJQHYBHAIHNGG-UHFFFAOYSA-N,283.0
154,DOOTYTYQINUNNV-UHFFFAOYSA-N,294.0
155,ZJCCRDAZUWHFQH-UHFFFAOYSA-N,289.0
156,DENFJSAFJTVPJR-UHFFFAOYSA-N,158.5
157,CWLNAJYDRSIKJS-UHFFFAOYSA-N,159.5
158,BOTDANWDWHJENH-UHFFFAOYSA-N,168.8
159,JVZZUPJFERSVRN-UHFFFAOYSA-N,234.0
160,QYLFHLNFIHBCPR-UHFFFAOYSA-N,174.0
161,YSMRWXYRXBRSND-UHFFFAOYSA-N,410.0
162,HJOVHMDZYOCNQW-UHFFFAOYSA-N,215.2
163,YYLGKUPAFFKGRQ-UHFFFAOYSA-N,114.0
164,XFNJYAKDBJUJAJ-UHFFFAOYSA-N,141.9
165,UPSXAPQYNGXVBF-UHFFFAOYSA-N,91.2
166,QWTDNUCVQCZILF-UHFFFAOYSA-N,27.8
167,RRHGJUQNOFWUDK-UHFFFAOYSA-N,34.0
168,BOFLDKIFLIFLJA-UHFFFAOYSA-N,32.0
169,KDSNLYIMUZNERS-UHFFFAOYSA-N,68.5
170,LRDFRRGEGBBSRN-UHFFFAOYSA-N,103.9
171,ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,107.8
172,AMIMRNSIRUDHCM-UHFFFAOYSA-N,64.5
173,STNJBCKSHOAVAJ-UHFFFAOYSA-N,68.4
174,BSPCSKHALVHRSR-UHFFFAOYSA-N,68.0
175,KNKRKFALVUDBJE-UHFFFAOYSA-N,95.5
176,FALCMQXTWHPRIH-UHFFFAOYSA-N,94.0
177,VZIQXGLTRZLBEX-UHFFFAOYSA-N,133.5
178,AOHJOMMDDJHIJH-UHFFFAOYSA-N,119.5
179,FUSUHKVFWTUUBE-UHFFFAOYSA-N,81.4
180,BULLHNJGPPOUOX-UHFFFAOYSA-N,119.0
181,UBOXGVDOUJQMTN-UHFFFAOYSA-N,113.8
182,XSTXAVWGXDQKEL-UHFFFAOYSA-N,87.2
183,NWQWQKUXRJYXFH-UHFFFAOYSA-N,89.2
184,RZWZRACFZGVKFM-UHFFFAOYSA-N,80.0
185,VGCXGMAHQTYDJK-UHFFFAOYSA-N,106.0
186,VXIVSQZSERGHQP-UHFFFAOYSA-N,225.0
187,KDPAWGWELVVRCH-UHFFFAOYSA-N,208.0
188,XBDQKXXYIPTUBI-UHFFFAOYSA-N,141.1
189,NIXOWILDQLNWCW-UHFFFAOYSA-N,141.2
190,FOCAUTSVDIKZOP-UHFFFAOYSA-N,189.3
191,OHLUUHNLEMFGTQ-UHFFFAOYSA-N,205.0
192,KXKVLQRXCPHEJC-UHFFFAOYSA-N,56.8
193,KFSLWBXXFJQRDL-UHFFFAOYSA-N,110.0
194,XMJHPCRAQCTCFT-UHFFFAOYSA-N,70.5
195,MCSAJNNLRCFZED-UHFFFAOYSA-N,114.0
196,QXSZNDIIPUOQMB-UHFFFAOYSA-N,243.5
197,OVRRJBSHBOXFQE-UHFFFAOYSA-N,226.0
198,ZFFMLCVRJBZUDZ-UHFFFAOYSA-N,57.9
199,KQNPFQTWMSNSAP-UHFFFAOYSA-N,154.4
200,QPFMBZIOSGYJDE-UHFFFAOYSA-N,146.5
201,QDGONURINHVBEW-UHFFFAOYSA-N,19.0
202,CTSLXHKWHWQRSH-UHFFFAOYSA-N,63.5
203,UUAGAQFQZIEFAH-UHFFFAOYSA-N,-27.8
204,CERQOIWHTDAKMF-UHFFFAOYSA-N,163.0
205,JXTHNDFMNIQAHM-UHFFFAOYSA-N,194.0
206,YIIMEMSDCNDGTB-UHFFFAOYSA-N,167.0
207,FGLBSLMDCBOPQK-UHFFFAOYSA-N,120.2
208,XULIXFLCVXWHRF-UHFFFAOYSA-N,147.0
209,OSXYHAQZDCICNX-UHFFFAOYSA-N,305.0
210,XMNIXWIUMCBBBL-UHFFFAOYSA-N,396.0
211,NRZWYNLTFLDQQX-UHFFFAOYSA-N,262.5
212,VUQUOGPMUUJORT-UHFFFAOYSA-N,292.0
213,GFUIDHWFLMPAGY-UHFFFAOYSA-N,150.0
214,GRWFGVWFFZKLTI-UHFFFAOYSA-N,155.9
215,UIERETOOQGIECD-ONEGZZNKSA-N,198.5
216,VVQNEPGJFQJSBK-UHFFFAOYSA-N,100.5
217,CYSGHNMQYZDMIA-UHFFFAOYSA-N,221.0
218,HDFQKJQEWGVKCQ-UHFFFAOYSA-N,226.0
219,LKPLKUMXSAEKID-UHFFFAOYSA-N,328.0
220,ZTUKZULGOCFJET-UHFFFAOYSA-N,400.0
221,CWRYPZZKDGJXCA-UHFFFAOYSA-N,279.0
222,ZFRKQXVRDFCRJG-UHFFFAOYSA-N,266.0
223,FVHAWXWFPBPFOS-UHFFFAOYSA-N,240.0
224,XCSNRORTQRKCHB-UHFFFAOYSA-N,238.0
225,YYVYAPXYZVYDHN-UHFFFAOYSA-N,360.0
226,OIAQMFOKAXHPNH-UHFFFAOYSA-N,332.0
227,FLKPEMZONWLCSK-UHFFFAOYSA-N,295.0
228,MGWAVDBGNNKXQV-UHFFFAOYSA-N,296.0
229,DOIRQSBPFJWKBE-UHFFFAOYSA-N,340.0
230,YNPNZTXNASCQKK-UHFFFAOYSA-N,340.0
231,HCAUQPZEWLULFJ-UHFFFAOYSA-N,352.0
232,LGRFSURHDFAFJT-UHFFFAOYSA-N,295.0
233,FGTYTUFKXYPTML-UHFFFAOYSA-N,261.0
234,IRIAEXORFWYRCZ-UHFFFAOYSA-N,370.0
235,GVOWHGSUZUUUDR-UHFFFAOYSA-N,255.0
236,YOJKKXRJMXIKSR-UHFFFAOYSA-N,320.0
237,YJMNOKOLADGBKA-UHFFFAOYSA-N,299.0
238,UJOBWOGCFQCDNV-UHFFFAOYSA-N,354.7
239,BDQNKCYCTYYMAA-UHFFFAOYSA-N,269.0
240,PMGCQNGBLMMXEW-UHFFFAOYSA-N,278.0
241,SOUAXOGPALPTTC-UHFFFAOYSA-N,227.0
242,TWLLPUMZVVGILS-UHFFFAOYSA-N,268.0
243,WCVOGSZTONGSQY-UHFFFAOYSA-N,241.0
244,WNZQDUSMALZDQF-UHFFFAOYSA-N,290.0
245,VVAKEQGKZNKUSU-UHFFFAOYSA-N,221.5
246,ZUVPLKVDZNDZCM-UHFFFAOYSA-N,245.0
247,WFNLHDJJZSJARK-UHFFFAOYSA-N,215.0
248,HOLHYSJJBXSLMV-UHFFFAOYSA-N,220.0
249,WQGWDDDVZFFDIG-UHFFFAOYSA-N,309.0
250,RWNKSTSCBHKHTB-UHFFFAOYSA-N,215.0
251,YUWFEBAXEOLKSG-UHFFFAOYSA-N,263.4
252,IZUPBVBPLAPZRR-UHFFFAOYSA-N,309.5
253,YSAVZVORKRDODB-PHDIDXHHSA-N,280.0
254,OSDLLIBGSJNGJE-UHFFFAOYSA-N,246.0
255,KWVPRPSXBZNOHS-UHFFFAOYSA-N,232.5
256,LINPIYWFGCPVIE-UHFFFAOYSA-N,246.0
257,OXQGTIUCKGYOAA-UHFFFAOYSA-N,194.0
258,SMNDYUVBFMFKNZ-UHFFFAOYSA-N,231.0
259,WYJOVVXUZNRJQY-UHFFFAOYSA-N,213.5
260,DGRVQOKCSKDWIH-UHFFFAOYSA-N,152.2
261,VBLXCTYLWZJBKA-UHFFFAOYSA-N,187.0
262,WJQOZHYUIDYNHM-UHFFFAOYSA-N,223.0
263,PXBFMLJZNCDSMP-UHFFFAOYSA-N,300.0
264,CRBJBYGJVIBWIY-UHFFFAOYSA-N,213.5
265,PLAZTCDQAHEYBI-UHFFFAOYSA-N,222.0
266,BFCFYVKQTRLZHA-UHFFFAOYSA-N,245.5
267,OWZPCEFYPSAJFR-UHFFFAOYSA-N,332.0
268,FYXKZNLBZKRYSS-UHFFFAOYSA-N,281.1
269,SQFLFRQWPBEDHM-UHFFFAOYSA-N,242.0
270,RZKKOBGFCAHLCZ-UHFFFAOYSA-N,267.0
271,KFZXVMNBUMVKLN-UHFFFAOYSA-N,258.5
272,IBRBMZRLVYKVRF-UHFFFAOYSA-N,288.0
273,WVWZECQNFWFVFW-UHFFFAOYSA-N,215.0
274,NGFPWHGISWUQOI-UHFFFAOYSA-N,228.0
275,HSDSKVWQTONQBJ-UHFFFAOYSA-N,228.0
276,YSTPAHQEHQSRJD-UHFFFAOYSA-N,233.0
277,NZGWDASTMWDZIW-MRVPVSSYSA-N,224.0
278,XPNGNIFUDRPBFJ-UHFFFAOYSA-N,224.0
279,FPYUJUBAXZAQNL-UHFFFAOYSA-N,211.9
280,SMQUZDBALVYZAC-UHFFFAOYSA-N,197.0
281,VMPITZXILSNTON-UHFFFAOYSA-N,224.0
282,LHGVFZTZFXWLCP-UHFFFAOYSA-N,205.0
283,QPUYECUOLPXSFR-UHFFFAOYSA-N,244.7
284,OFJWFSNDPCAWDK-UHFFFAOYSA-N,271.0
285,SLRCCWJSBJZJBV-ZQDZILKHSA-N,325.0
286,TWBPWBPGNQWFSJ-UHFFFAOYSA-N,299.0
287,UOBQDYFTAJKQAL-UHFFFAOYSA-N,264.0
288,JNELGWHKGNBSMD-UHFFFAOYSA-N,351.0
289,OKISUZLXOYGIFP-UHFFFAOYSA-N,353.0
290,MGHPNCMVUAKAIE-UHFFFAOYSA-N,304.0
291,QILSFLSDHQAZET-UHFFFAOYSA-N,298.0
292,KLIDCXVFHGNTTM-UHFFFAOYSA-N,261.0
293,ABDKAPXRBAPSQN-UHFFFAOYSA-N,206.0
294,XSCHRSMBECNVNS-UHFFFAOYSA-N,229.5
295,UFWIBTONFRDIAS-UHFFFAOYSA-N,217.9
296,UWYZHKAOTLEWKK-UHFFFAOYSA-N,232.5
297,ZWDZJRRQSXLOQR-UHFFFAOYSA-N,281.0
298,CGYGETOMCSJHJU-UHFFFAOYSA-N,256.0
299,JBIJLHTVPXGSAM-UHFFFAOYSA-N,300.0
300,ZYGHJZDHTFUPRJ-UHFFFAOYSA-N,301.7
301,CIXSDMKDSYXUMJ-UHFFFAOYSA-N,193.0
302,GGSUCNLOZRCGPQ-UHFFFAOYSA-N,216.3
303,WAVOOWVINKGEHS-UHFFFAOYSA-N,276.0
304,HUWXDEQWWKGHRV-UHFFFAOYSA-N,368.0
305,CRRLDLPBQWRVGN-UHFFFAOYSA-N,353.4
306,YJTKZCDBKVTVBY-UHFFFAOYSA-N,363.0
307,FXFYOPQLGGEACP-UHFFFAOYSA-N,304.0
308,HYVGFUIWHXLVNV-UHFFFAOYSA-N,268.0
309,WVIIMZNLDWSIRH-UHFFFAOYSA-N,238.0
310,ZUOUZKKEUPVFJK-UHFFFAOYSA-N,256.1
311,YZTJYBJCZXZGCT-UHFFFAOYSA-N,286.5
312,HSZCJVZRHXPCIA-UHFFFAOYSA-N,288.0
313,PKJBWOWQJHHAHG-UHFFFAOYSA-N,310.0
314,DMVOXQPQNTYEKQ-UHFFFAOYSA-N,302.0
315,YXVFYQXJAXKLAK-UHFFFAOYSA-N,305.0
316,CNRNYORZJGVOSY-UHFFFAOYSA-N,360.0
317,GJCOSYZMQJWQCA-UHFFFAOYSA-N,311.0
318,WJFKNYWRSNBZNX-UHFFFAOYSA-N,371.0
319,GVIJJXMXTUZIOD-UHFFFAOYSA-N,365.0
320,HQJQYILBCQPYBI-UHFFFAOYSA-N,357.5
321,BAJQRLZAPXASRD-UHFFFAOYSA-N,340.0
322,WIRPZDICFIIBRF-UHFFFAOYSA-N,283.0
323,AFUKNJHPZAVHGQ-UHFFFAOYSA-N,270.0
324,OEGPRYNGFWGMMV-UHFFFAOYSA-N,298.0
325,LUZDYPLAQQGJEA-UHFFFAOYSA-N,274.0
326,QNGVNLMMEQUVQK-UHFFFAOYSA-N,261.0
327,XSAYZAUNJMRRIR-UHFFFAOYSA-N,302.0
328,ZYEMGPIYFIJGTP-UHFFFAOYSA-N,254.7
329,NNWHUJCUHAELCL-UHFFFAOYSA-N,270.5
330,GUMOJENFFHZAFP-UHFFFAOYSA-N,282.0
331,SCCDQYPEOIRVGX-UHFFFAOYSA-N,281.0
332,PETRWTHZSKVLRE-UHFFFAOYSA-N,221.0
333,IQVAERDLDAZARL-UHFFFAOYSA-N,203.5
334,DYUQAZSOFZSPHD-UHFFFAOYSA-N,219.0
335,PWMWNFMRSKOCEY-UHFFFAOYSA-N,273.0
336,QPJVMBTYPHYUOC-UHFFFAOYSA-N,199.0
337,YNBADRVTZLEFNH-UHFFFAOYSA-N,204.0
338,JIKUXBYRTXDNIY-UHFFFAOYSA-N,243.0
339,WNTGYJSOUMFZEP-UHFFFAOYSA-N,298.0
340,MTZQAGJQAFMTAQ-UHFFFAOYSA-N,212.0
341,CVBUKMMMRLOKQR-UHFFFAOYSA-N,261.5
342,CHIHQLCVLOXUJW-UHFFFAOYSA-N,360.0
343,BLFLLBZGZJTVJG-UHFFFAOYSA-N,310.0
344,SVYBEBLNQGDRHF-UHFFFAOYSA-N,185.75
345,FHUODBDRWMIBQP-UHFFFAOYSA-N,269.5
346,DQFBYFPFKXHELB-VAWYXSNFSA-N,346.5
347,MLLAPOCBLWUFAP-UHFFFAOYSA-N,261.0
348,MYEIDJPOUKASEC-UHFFFAOYSA-N,228.0
349,ZMQAAUBTXCXRIC-UHFFFAOYSA-N,234.5
350,ULHFFAFDSSHFDA-UHFFFAOYSA-N,232.5
351,MOEFFSWKSMRFRQ-UHFFFAOYSA-N,217.0
352,WHKUVVPPKQRRBV-UHFFFAOYSA-N,286.74
353,YIVXMZJTEQBPQO-UHFFFAOYSA-N,324.35
354,RWLALWYNXFYRGW-UHFFFAOYSA-N,244.0
355,IRSVDHPYXFLLDS-UHFFFAOYSA-N,248.0
356,YBYIRNPNPLQARY-UHFFFAOYSA-N,182.0
357,QRUDEWIWKLJBPS-UHFFFAOYSA-N,350.0
358,IOJUPLGTWVMSFF-UHFFFAOYSA-N,231.0
359,BHNHHSOHWZKFOX-UHFFFAOYSA-N,272.0
360,DQSHFKPKFISSNM-UHFFFAOYSA-N,200.5
361,QSSXJPIWXQTSIX-UHFFFAOYSA-N,181.7
362,CTQNGGLPUBDAKN-UHFFFAOYSA-N,144.5
363,QWVGKYWNOKOFNN-UHFFFAOYSA-N,191.0
364,RFFLAFLAYFXFSW-UHFFFAOYSA-N,180.0
365,MMZYCBHLNZVROM-UHFFFAOYSA-N,115.0
366,RNVCVTLRINQCPJ-UHFFFAOYSA-N,200.3
367,GEYOCULIXLDCMW-UHFFFAOYSA-N,257.0
368,VADKRMSMGWJZCF-UHFFFAOYSA-N,194.5
369,ISPYQTSUDJAMAB-UHFFFAOYSA-N,174.9
370,GWHJZXXIDMPWGX-UHFFFAOYSA-N,169.3
371,DOLQYFPDPKPQSS-UHFFFAOYSA-N,228.0
372,CZZZABOKJQXEBO-UHFFFAOYSA-N,214.0
373,CXNVOWPRHWWCQR-UHFFFAOYSA-N,244.0
374,OBCSAIDCZQSFQH-UHFFFAOYSA-N,273.5
375,CNHDIAIOKMXOLK-UHFFFAOYSA-N,272.0
376,KZNRNQGTVRTDPN-UHFFFAOYSA-N,187.0
377,FUNUTBJJKQIVSY-UHFFFAOYSA-N,201.0
378,RQKFYFNZSHWXAW-UHFFFAOYSA-N,243.0
379,SDYWXFYBZPNOFX-UHFFFAOYSA-N,272.0
380,WDNBURPWRNALGP-UHFFFAOYSA-N,253.0
381,AVYGCQXNNJPXSS-UHFFFAOYSA-N,251.0
382,NKTOLZVEWDHZMU-UHFFFAOYSA-N,211.1
383,SQNZJJAZBFDUTD-UHFFFAOYSA-N,196.8
384,JHBKHLUZVFWLAG-UHFFFAOYSA-N,244.5
385,LHJGJYXLEPZJPM-UHFFFAOYSA-N,247.0
386,AWMVMTVKBNGEAK-UHFFFAOYSA-N,194.1
387,WBEJYOJJBDISQU-UHFFFAOYSA-N,196.0
388,CFXQEHVMCRXUSD-UHFFFAOYSA-N,157.0
389,JCBPETKZIGVZRE-UHFFFAOYSA-N,178.0
390,FDPIMTJIUBPUKL-UHFFFAOYSA-N,101.9
391,DEWLEGDTCGBNGU-UHFFFAOYSA-N,176.0
392,WHIVNJATOVLWBW-SNAWJCMRSA-N,152.5
393,MGJKQDOBUOMPEZ-UHFFFAOYSA-N,269.0
394,YDCHPLOFQATIDS-UHFFFAOYSA-N,132.0
395,BAPJBEWLBFYGME-UHFFFAOYSA-N,80.2
396,GDOPTJXRTPNYNR-UHFFFAOYSA-N,71.8
397,PDQAZBWRQCGBEV-UHFFFAOYSA-N,347.18
398,JWUJQDFVADABEY-UHFFFAOYSA-N,78.0
399,KMTRUDSVKNLOMY-UHFFFAOYSA-N,248.0
400,ZYWUVGFIXPNBDL-UHFFFAOYSA-N,190.0
401,VYZAHLCBVHPDDF-UHFFFAOYSA-N,315.0
402,LXQOQPGNCGEELI-UHFFFAOYSA-N,333.6
403,RRAFCDWBNXTKKO-UHFFFAOYSA-N,253.2
404,BJIOGJUNALELMI-UHFFFAOYSA-N,266.0
405,OVBFMEVBMNZIBR-UHFFFAOYSA-N,196.5
406,WDAXFOBOLVPGLV-UHFFFAOYSA-N,110.1
407,AXFVIWBTKYFOCY-UHFFFAOYSA-N,165.0
408,RXGUIWHIADMCFC-UHFFFAOYSA-N,148.6
409,RUMACXVDVNRZJZ-UHFFFAOYSA-N,155.0
410,JSLCOZYBKYHZNL-UHFFFAOYSA-N,155.0
411,SOGAXMICEFXMKE-UHFFFAOYSA-N,160.0
412,TZYRSLHNPKPEFV-UHFFFAOYSA-N,147.0
413,CRZJPEIBPQWDGJ-UHFFFAOYSA-N,127.5
