,inchikey,y
93,XPFVYQJUAUNWIW-UHFFFAOYSA-N,0.665
94,HYBBIBNJHNGZAN-UHFFFAOYSA-N,0.18
95,KWOLFJPFCHCOCG-UHFFFAOYSA-N,0.22
96,LQNUZADURLCDLV-UHFFFAOYSA-N,0.269
97,HFPZCAJZSCWRBC-UHFFFAOYSA-N,0.365
98,YNQLUTRBYVCPMQ-UHFFFAOYSA-N,-0.203
99,PPBRXRYQALVLMV-UHFFFAOYSA-N,-0.154
100,KCXMKQUNVWSEMD-UHFFFAOYSA-N,0.106
101,WGQKYBSKWIADBV-UHFFFAOYSA-N,0.205
102,JFDZBHWFFUWGJE-UHFFFAOYSA-N,0.097
103,WVDDGKGOMKODPV-UHFFFAOYSA-N,0.71
104,HUMNYLRZRPPJDN-UHFFFAOYSA-N,0.121
105,AFBPFSWMIHJQDM-UHFFFAOYSA-N,0.32
106,HVLLSGMXQDNUAL-UHFFFAOYSA-N,1.178
107,DIAIBWNEUYXDNL-UHFFFAOYSA-N,0.596
108,MHDVGSVTJDSBDK-UHFFFAOYSA-N,0.687
109,OJGMBLNIHDZDGS-UHFFFAOYSA-N,0.311
110,QKFJKGMPGYROCL-UHFFFAOYSA-N,0.162
111,DLRJIFUOBPOJNS-UHFFFAOYSA-N,0.073
112,YIWUKEYIRIRTPP-UHFFFAOYSA-N,0.824
113,VCZNNAKNUVJVGX-UHFFFAOYSA-N,0.183
114,ANGDWNBGPBMQHW-UHFFFAOYSA-N,0.394
115,FKRCODPIKNYEAC-UHFFFAOYSA-N,-0.301
116,SURZCVYFPAXNGN-UHFFFAOYSA-N,0.478
117,OBNCKNCVKJNDBV-UHFFFAOYSA-N,-0.202
118,ZIUSEGSNTOUIPT-UHFFFAOYSA-N,0.398
119,TVQGDYNRXLTQAP-UHFFFAOYSA-N,0.066
120,YHASWHZGWUONAO-UHFFFAOYSA-N,0.158
121,MMXKVMNBHPAILY-UHFFFAOYSA-N,0.468
122,ZBTMRBYMKUEVEU-UHFFFAOYSA-N,0.062
123,NPDACUSDTOMAMK-UHFFFAOYSA-N,-0.079
124,RBACIKXCRWGCBB-UHFFFAOYSA-N,-0.398
125,BRLQWZUYTZBJKN-UHFFFAOYSA-N,0.013
126,PAAZPARNPHGIKF-UHFFFAOYSA-N,0.202
127,CYNYIHKIEHGYOZ-UHFFFAOYSA-N,-0.311
128,BHELZAPQIKSEDF-UHFFFAOYSA-N,-0.327
129,IJDNQMDRQITEOD-UHFFFAOYSA-N,-0.775
130,KAKZBPTYRLMSJV-UHFFFAOYSA-N,-0.859
131,SUVIGLJNEAMWEG-UHFFFAOYSA-N,-0.415
132,OSDWBNJEKMUWAV-UHFFFAOYSA-N,-0.504
133,WSLDOOZREJYCGB-UHFFFAOYSA-N,-0.107
134,SZIFAVKTNFCBPC-UHFFFAOYSA-N,0.482
135,WGYKZJWCGVVSQN-UHFFFAOYSA-N,-0.425
136,VVJKKWFAADXIJK-UHFFFAOYSA-N,-0.427
137,PIICEJLVQHRZGT-UHFFFAOYSA-N,0.172
138,XXROGKLTLUQVRX-UHFFFAOYSA-N,0.086
139,LYCAIKOWRPUZTN-UHFFFAOYSA-N,1.198
140,TZIHFWKZFHZASV-UHFFFAOYSA-N,-0.481
141,AFABGHUZZDYHJO-UHFFFAOYSA-N,-0.546
142,BMFVGAAISNGQNM-UHFFFAOYSA-N,-0.175
143,PUPZLCDOIYMWBV-UHFFFAOYSA-N,1.993
144,JSZOAYXJRCEYSX-UHFFFAOYSA-N,-0.102
145,BZHMBWZPUJHVEE-UHFFFAOYSA-N,-0.461
146,NTIZESTWPVYFNL-UHFFFAOYSA-N,-0.264
147,UAOMVDZJSHZZME-UHFFFAOYSA-N,-0.399
148,ZAFNJMIOTHYJRJ-UHFFFAOYSA-N,-0.421
149,WFDIJRYMOXRFFG-UHFFFAOYSA-N,-0.073
150,RLSSMJSEOOYNOY-UHFFFAOYSA-N,1.034
151,OSOUNOBYRMOXQQ-UHFFFAOYSA-N,-0.017
152,HORNXRXVQWOLPJ-UHFFFAOYSA-N,1.077
153,JJYPMNFTHPTTDI-UHFFFAOYSA-N,0.56
154,AUHZEENZYGFFBQ-UHFFFAOYSA-N,0.016
155,PTTPXKJBFFKCEK-UHFFFAOYSA-N,-0.075
156,QARVLSVVCXYDNA-UHFFFAOYSA-N,0.029
157,YXFVVABEGXRONW-UHFFFAOYSA-N,-0.258
158,MVPPADPHJFYWMZ-UHFFFAOYSA-N,-0.122
159,PAFZNILMFXTMIY-UHFFFAOYSA-N,0.283
160,JHIVVAPYMSGYDF-UHFFFAOYSA-N,0.305
161,RMVRSNDYEFQCLF-UHFFFAOYSA-N,0.058
162,IMRWILPUOVGIMU-UHFFFAOYSA-N,0.239
163,BSKHPKMHTQYZBB-UHFFFAOYSA-N,-0.108
164,OKDGRDCXVWSXDC-UHFFFAOYSA-N,0.091
165,XUPYJHCZDLZNFP-UHFFFAOYSA-N,-0.024
166,PYGXAGIECVVIOZ-UHFFFAOYSA-N,0.901
167,NQPDZGIKBAWPEJ-UHFFFAOYSA-N,0.289
168,YKYONYBAUNKHLG-UHFFFAOYSA-N,-0.264
169,OFBQJSOFQDEBGM-UHFFFAOYSA-N,-0.653
170,VFWCMGCRMGJXDK-UHFFFAOYSA-N,-0.372
171,HQABUPZFAYXKJW-UHFFFAOYSA-N,-0.241
172,WQAQPCDUOCURKW-UHFFFAOYSA-N,-0.296
173,XNWFRZJHXBZDAG-UHFFFAOYSA-N,0.204
174,NKDDWNXOKDWJAK-UHFFFAOYSA-N,-0.482
175,KAESVJOAVNADME-UHFFFAOYSA-N,0.106
176,WYURNTSHIVDZCO-UHFFFAOYSA-N,-0.337
177,RAOIDOHSFRTOEL-UHFFFAOYSA-N,-0.013
178,YTPLMLYBLZKORZ-UHFFFAOYSA-N,-0.213
179,GJRQTCIYDGXPES-UHFFFAOYSA-N,-0.159
180,RGXWDWUGBIJHDO-UHFFFAOYSA-N,0.321
181,CATSNJVOTSVZJV-UHFFFAOYSA-N,-0.16
182,VLKZOEOYAKHREP-UHFFFAOYSA-N,-0.521
183,DPBLXKKOBLCELK-UHFFFAOYSA-N,-0.157
184,RFFFKMOABOFIDF-UHFFFAOYSA-N,-0.155
185,KFNNIILCVOLYIR-UHFFFAOYSA-N,-0.313
186,XDTMQSROBMDMFD-UHFFFAOYSA-N,-0.046
187,HGCIXCUEYOPUTN-UHFFFAOYSA-N,-0.201
188,JUJWROOIHBZHMG-UHFFFAOYSA-N,-0.049
189,NQRYJNQNLNOLGT-UHFFFAOYSA-N,0.134
190,YNAVUWVOSKDBBP-UHFFFAOYSA-N,0.302
191,NJBCRXCAPCODGX-UHFFFAOYSA-N,-0.139
192,MNWFXJYAOYHMED-UHFFFAOYSA-N,0.586
193,SVONRAPFKPVNKG-UHFFFAOYSA-N,0.011
194,ZSIAUFGUXNUGDI-UHFFFAOYSA-N,0.662
195,PMBXCGGQNSVESQ-UHFFFAOYSA-N,-0.111
196,ZBCBWPMODOFKDW-UHFFFAOYSA-N,2.73
197,POLCUAVZOMRGSN-UHFFFAOYSA-N,-0.402
198,ZNSMNVMLTJELDZ-UHFFFAOYSA-N,0.33
199,MTHSVFCYNBDYFN-UHFFFAOYSA-N,1.477
200,BVWMJLIIGRDFEI-QXMHVHEDSA-N,0.819
201,MVLVMROFTAUDAG-UHFFFAOYSA-N,0.851
202,TVMXDCGIABBOFY-UHFFFAOYSA-N,-0.299
203,WJYIASZWHGOTOU-UHFFFAOYSA-N,0.12
204,POAOYUHQDCAZBD-UHFFFAOYSA-N,0.498
205,IOQPZZOEVPZRBK-UHFFFAOYSA-N,0.174
206,KZCOBXFFBQJQHH-UHFFFAOYSA-N,0.102
207,XXJWXESWEXIICW-UHFFFAOYSA-N,0.569
208,SBZXBUIDTXKZTM-UHFFFAOYSA-N,-0.008
209,ZCZSIDMEHXZRLG-UHFFFAOYSA-N,0.053
210,KYWIYKKSMDLRDC-UHFFFAOYSA-N,0.263
211,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,1.584
212,MWKFXSUHUHTGQN-UHFFFAOYSA-N,1.041
213,SNRUBQQJIBEYMU-UHFFFAOYSA-N,0.146
214,QYDYPVFESGNLHU-KHPPLWFESA-N,0.739
215,BJQHLKABXJIVAM-UHFFFAOYSA-N,1.763
216,RWCCWEUUXYIKHB-UHFFFAOYSA-N,1.098
217,CXWXQJXEFPUFDZ-UHFFFAOYSA-N,0.302
218,SESFRYSPDFLNCH-UHFFFAOYSA-N,0.944
219,ZMANZCXQSJIPKH-UHFFFAOYSA-N,1.304
220,CYTQBVOFDCPGCX-UHFFFAOYSA-N,-0.247
221,JLTDJTHDQAWBAV-UHFFFAOYSA-N,0.116
222,DMBHHRLKUKUOEG-UHFFFAOYSA-N,1.155
223,NBBJYMSMWIIQGU-UHFFFAOYSA-N,-0.493
224,ATHHXGZTWNVVOU-UHFFFAOYSA-N,0.217
225,SWXVUIWOUIDPGS-UHFFFAOYSA-N,0.376
226,PHTQWCKDNZKARW-UHFFFAOYSA-N,0.594
227,WYVAMUWZEOHJOQ-UHFFFAOYSA-N,0.018
228,SHZIWNPUGXLXDT-UHFFFAOYSA-N,-0.028
229,ZTQSAGDEMFDKMZ-UHFFFAOYSA-N,-0.372
230,DKPFZGUDAPQIHT-UHFFFAOYSA-N,-0.163
231,RYHBNJHYFVUHQT-UHFFFAOYSA-N,0.075
232,MLFHJEHSLIIPHL-UHFFFAOYSA-N,-0.103
233,ULBTUVJTXULMLP-UHFFFAOYSA-N,0.917
234,MMKRHZKQPFCLLS-UHFFFAOYSA-N,0.602
235,WWZKQHOCKIZLMA-UHFFFAOYSA-N,0.718
236,JRZJOMJEPLMPRA-UHFFFAOYSA-N,-0.232
237,YSIMAPNUZAVQER-UHFFFAOYSA-N,0.173
238,DIOQZVSQGTUSAI-UHFFFAOYSA-N,-0.069
239,ROSDSFDQCJNGOL-UHFFFAOYSA-N,-0.732
240,KVBKAPANDHPRDG-UHFFFAOYSA-N,-0.143
241,HXJUTPCZVOIRIF-UHFFFAOYSA-N,1.071
242,STCOOQWBFONSKY-UHFFFAOYSA-N,0.55
243,CYTYCFOTNPOANT-UHFFFAOYSA-N,-0.076
244,FXHOOIRPVKKKFG-UHFFFAOYSA-N,0.287
245,SUSQOBVLVYHIEX-UHFFFAOYSA-N,0.286
246,HZAXFHJVJLSVMW-UHFFFAOYSA-N,1.287
247,DVECBJCOGJRVPX-UHFFFAOYSA-N,-0.264
248,XYIBRDXRRQCHLP-UHFFFAOYSA-N,0.178
249,DHXVGJBLRPWPCS-UHFFFAOYSA-N,-0.117
250,IMNFDUFMRHMDMM-UHFFFAOYSA-N,-0.406
251,WEHWNAOGRSTTBQ-UHFFFAOYSA-N,-0.286
252,DURPTKYDGMDSBL-UHFFFAOYSA-N,-0.187
253,IMPPGHMHELILKG-UHFFFAOYSA-N,0.993
254,KFUSEUYYWQURPO-UPHRSURJSA-N,-0.353
255,KFUSEUYYWQURPO-OWOJBTEDSA-N,-0.416
256,NECLQTPQJZSWOE-UHFFFAOYSA-N,0.46
257,RGSFGYAAUTVSQA-UHFFFAOYSA-N,-0.384
258,FTZQXOJYPFINKJ-UHFFFAOYSA-N,0.364
259,WRWPPGUCZBJXKX-UHFFFAOYSA-N,-0.232
260,BTQZKHUEUDPRST-UHFFFAOYSA-N,-0.244
261,JVYROUWXXSWCMI-UHFFFAOYSA-N,-0.132
262,KRZCOLNOCZKSDF-UHFFFAOYSA-N,0.426
263,PBWZKZYHONABLN-UHFFFAOYSA-N,0.424
264,STSCVKRWJPWALQ-UHFFFAOYSA-N,-0.375
265,FHUDAMLDXFJHJE-UHFFFAOYSA-N,-0.535
266,VCYZVXRKYPKDQB-UHFFFAOYSA-N,0.0
267,PYLWMHQQBFSUBP-UHFFFAOYSA-N,-0.263
268,PQNFLJBBNBOBRQ-UHFFFAOYSA-N,0.14
269,WSGCRAOTEDLMFQ-UHFFFAOYSA-N,0.077
270,GWYFCOCPABKNJV-UHFFFAOYSA-N,0.34
271,NBRKLOOSMBRFMH-UHFFFAOYSA-N,-0.328
272,RXPQRKFMDQNODS-UHFFFAOYSA-N,0.401
273,BKOOMYPCSUNDGP-UHFFFAOYSA-N,-0.694
274,QTBFPMKWQKYFLR-UHFFFAOYSA-N,-0.367
275,BTUGGGLMQBJCBN-UHFFFAOYSA-N,-0.084
276,LOCHFZBWPCLPAN-UHFFFAOYSA-N,-0.316
277,NWPNXBQSRGKSJB-UHFFFAOYSA-N,0.195
278,ICMAFTSLXCXHRK-UHFFFAOYSA-N,-0.109
279,CFNJLPHOBMVMNS-UHFFFAOYSA-N,0.056
280,QUGUFLJIAFISSW-UHFFFAOYSA-N,-0.219
281,SNMVRZFUUCLYTO-UHFFFAOYSA-N,-0.476
282,NHTMVDHEPJAVLT-UHFFFAOYSA-N,-0.324
283,AVMSWPWPYJVYKY-UHFFFAOYSA-N,-0.174
284,CETWDUZRCINIHU-UHFFFAOYSA-N,0.546
285,SQCZQTSHSZLZIQ-UHFFFAOYSA-N,-0.262
286,SPVVMXMTSODFPU-UHFFFAOYSA-N,0.113
287,AQZGPSLYZOOYQP-UHFFFAOYSA-N,-0.025
288,BHIWKHZACMWKOJ-UHFFFAOYSA-N,-0.311
289,HFEHLDPGIKPNKL-UHFFFAOYSA-N,-0.162
290,VYHVQEYOFIYNJP-UHFFFAOYSA-N,-0.126
291,ATVJXMYDOSMEPO-UHFFFAOYSA-N,-0.38
292,MLPVBIWIRCKMJV-UHFFFAOYSA-N,0.565
293,FOYHNROGBXVLLX-UHFFFAOYSA-N,0.557
294,LFSAPCRASZRSKS-UHFFFAOYSA-N,0.191
295,AQIXEPGDORPWBJ-UHFFFAOYSA-N,0.585
296,RCZWOYWKKNGSKJ-UHFFFAOYSA-N,-0.458
297,YVBCULSIZWMTFY-UHFFFAOYSA-N,0.581
298,BTMVHUNTONAYDX-UHFFFAOYSA-N,-0.106
299,YGHRJJRRZDOVPD-UHFFFAOYSA-N,-0.282
300,HTSABYAWKQAHBT-UHFFFAOYSA-N,1.252
301,SNHMUERNLJLMHN-UHFFFAOYSA-N,0.191
302,OKJADYKTJJGKDX-UHFFFAOYSA-N,0.059
303,GXDHCNNESPLIKD-UHFFFAOYSA-N,-0.446
304,LIKMAJRDDDTEIG-UHFFFAOYSA-N,-0.602
305,MGNZXYYWBUKAII-UHFFFAOYSA-N,-0.248
306,ZGEGCLOFRBLKSE-UHFFFAOYSA-N,-0.474
307,NMJJFJNHVMGPGM-UHFFFAOYSA-N,-0.19
308,RZJRJXONCZWCBN-UHFFFAOYSA-N,0.621
309,IEJIGPNLZYLLBP-UHFFFAOYSA-N,-0.254
310,HNJBEVLQSNELDL-UHFFFAOYSA-N,1.124
311,WEZAHYDFZNTGKE-UHFFFAOYSA-N,1.156
312,UUIQMZJEGPQKFD-UHFFFAOYSA-N,-0.27
313,DAZNOIJJVKASGS-UHFFFAOYSA-N,-0.075
314,PZHIWRCQKBBTOW-UHFFFAOYSA-N,-0.401
315,XIRNKXNNONJFQO-UHFFFAOYSA-N,0.74
316,IIYFAKIEWZDVMP-UHFFFAOYSA-N,0.236
317,NDJKXXJCMXVBJW-UHFFFAOYSA-N,0.534
318,LQERIDTXQFOHKA-UHFFFAOYSA-N,0.699
319,GNOIPBMMFNIUFM-UHFFFAOYSA-N,0.535
320,CGHIBGNXEGJPQZ-UHFFFAOYSA-N,-0.453
321,LYAGTVMJGHTIDH-UHFFFAOYSA-N,0.842
322,AOPDRZXCEAKHHW-UHFFFAOYSA-N,0.005
323,WWUVJRULCWHUSA-UHFFFAOYSA-N,-0.558
324,AFFLGGQVNFXPEV-UHFFFAOYSA-N,-0.111
325,SECXISVLQFMRJM-UHFFFAOYSA-N,0.222
326,WKFQMDFSDQFAIC-UHFFFAOYSA-N,0.959
327,MUPPEBVXFKNMCI-UHFFFAOYSA-N,0.278
328,KEVMYFLMMDUPJE-UHFFFAOYSA-N,-0.095
329,RNDNSYIPLPAXAZ-UHFFFAOYSA-N,1.164
330,YFNONBGXNFCTMM-UHFFFAOYSA-N,0.219
331,QJQAMHYHNCADNR-UHFFFAOYSA-N,0.717
332,VPIAKHNXCOTPAY-UHFFFAOYSA-N,-0.005
333,BWDBEAQIHAEVLV-UHFFFAOYSA-N,0.912
334,IIEWJVIFRVWJOD-UHFFFAOYSA-N,-0.105
335,IQIBYAHJXQVQGB-UHFFFAOYSA-N,-0.207
336,HPUOAJPGWQQRNT-UHFFFAOYSA-N,0.313
337,JACMPVXHEARCBO-UHFFFAOYSA-N,0.16
338,QUSTYFNPKBDELJ-UHFFFAOYSA-N,-0.288
339,ZVEMLYIXBCTVOF-UHFFFAOYSA-N,0.49
340,SBWFWBJCYMBZEY-UHFFFAOYSA-N,-0.079
341,NJWMENBYMFZACG-UHFFFAOYSA-N,0.471
342,AZYRZNIYJDKRHO-UHFFFAOYSA-N,0.904
343,WDXYVJKNSMILOQ-UHFFFAOYSA-N,0.31
344,GUVUOGQBMYCBQP-UHFFFAOYSA-N,0.457
345,ILPBINAXDRFYPL-HWKANZROSA-N,-0.32
346,BKQICAFAUMRYLZ-UHFFFAOYSA-N,0.043
347,UMKNBNWWXLQQGU-UHFFFAOYSA-N,1.484
348,JJVKJJNCIILLRP-UHFFFAOYSA-N,0.513
