,inchikey,y
92,WHIVNJATOVLWBW-SNAWJCMRSA-N,29.335
93,QABLOFMHHSOFRJ-UHFFFAOYSA-N,34.64
94,GDOPTJXRTPNYNR-UHFFFAOYSA-N,21.7225
95,XCIXKGXIYUWCLL-UHFFFAOYSA-N,32.5125
96,WDAXFOBOLVPGLV-UHFFFAOYSA-N,22.715
97,RXGUIWHIADMCFC-UHFFFAOYSA-N,27.745
98,JSLCOZYBKYHZNL-UHFFFAOYSA-N,23.9925
99,CNUDBTRUORMMPA-UHFFFAOYSA-N,48.4725
100,CSKNSYBAZOQPLR-UHFFFAOYSA-N,42.6875
101,RWGFKTVRMDUZSP-UHFFFAOYSA-N,27.685
102,KWOLFJPFCHCOCG-UHFFFAOYSA-N,39.035
103,CAHQGWAXKLQREW-UHFFFAOYSA-N,38.6725
104,PASDCCFISLVPSO-UHFFFAOYSA-N,38.63
105,AGEZXYOZHKGVCM-UHFFFAOYSA-N,31.66
106,YNQLUTRBYVCPMQ-UHFFFAOYSA-N,28.745
107,WGQKYBSKWIADBV-UHFFFAOYSA-N,39.2975
108,JFDZBHWFFUWGJE-UHFFFAOYSA-N,38.7925
109,HUMNYLRZRPPJDN-UHFFFAOYSA-N,37.995
110,MVQVNTPHUGQQHK-UHFFFAOYSA-N,49.15
111,AFBPFSWMIHJQDM-UHFFFAOYSA-N,36.8955
112,RDOXTESZEPMUJZ-UHFFFAOYSA-N,35.1
113,HNKJADCVZUBCPG-UHFFFAOYSA-N,39.715
114,NRGGMCIBEHEAIL-UHFFFAOYSA-N,31.435
115,CRZQGDNQQAALAY-UHFFFAOYSA-N,37.535
116,XBPCUCUWBYBCDP-UHFFFAOYSA-N,33.2575
117,USIUVYZYUHIAEV-UHFFFAOYSA-N,26.75
118,DULCUDSUACXJJC-UHFFFAOYSA-N,34.8075
119,YFTHZRPMJXBUME-UHFFFAOYSA-N,22.385
120,GSEJCLTVZPLZKY-UHFFFAOYSA-N,47.2
121,URAYPUMNDPQOKB-UHFFFAOYSA-N,35.855
122,IMFACGCPASFAPR-UHFFFAOYSA-N,24.3925
123,XTTGYFREQJCEML-UHFFFAOYSA-N,25.4075
124,RPUSRLKKXPQSGP-UHFFFAOYSA-N,36.8575
125,KBEBGUQPQBELIU-CMDGGOBGSA-N,37.3775
126,BWLUMTFWVZZZND-UHFFFAOYSA-N,40.555
127,WMPPDTMATNBGJN-UHFFFAOYSA-N,38.37
128,ODLMAHJVESYWTB-UHFFFAOYSA-N,28.4425
129,DLRJIFUOBPOJNS-UHFFFAOYSA-N,32.41
130,QCCDLTOVEPVEJK-UHFFFAOYSA-N,37.44
131,UZILCZKGXMQEQR-UHFFFAOYSA-N,30.5245
132,CHLICZRVGGXEOD-UHFFFAOYSA-N,33.5225
133,DSNHSQKRULAAEI-UHFFFAOYSA-N,28.485
134,PFNHSEQQEPMLNI-UHFFFAOYSA-N,24.9325
135,ANGDWNBGPBMQHW-UHFFFAOYSA-N,38.635
136,FKRCODPIKNYEAC-UHFFFAOYSA-N,23.8
137,VEUUMBGHMNQHGO-UHFFFAOYSA-N,31.2375
138,WRQNANDWMGAFTP-UHFFFAOYSA-N,32.62
139,OBNCKNCVKJNDBV-UHFFFAOYSA-N,23.9375
140,ZIUSEGSNTOUIPT-UHFFFAOYSA-N,36.07
141,DHKHKXVYLBGOIT-UHFFFAOYSA-N,20.885
142,OIFBSDVPJOWBCH-UHFFFAOYSA-N,25.87
143,XAOGXQMKWQFZEM-UHFFFAOYSA-N,24.65025
144,MISTZQJSHHTDCF-UHFFFAOYSA-N,22.6
145,XTJFFFGAUHQWII-UHFFFAOYSA-N,30.9225
146,NDKYEUQMPZIGFN-UHFFFAOYSA-N,28.71
147,PQLMXFQTAMDXIZ-UHFFFAOYSA-N,25.025
148,TVQGDYNRXLTQAP-UHFFFAOYSA-N,25.9725
149,MMXKVMNBHPAILY-UHFFFAOYSA-N,27.893
150,NGAZZOYFWWSOGK-UHFFFAOYSA-N,25.7025
151,MCSINKKTEDDPNK-UHFFFAOYSA-N,24.2125
152,ZBTMRBYMKUEVEU-UHFFFAOYSA-N,33.9075
153,URLKBWYHVLBVBO-UHFFFAOYSA-N,28.005
154,NPDACUSDTOMAMK-UHFFFAOYSA-N,32.225
155,MUXOBHXGJLMRAB-UHFFFAOYSA-N,36.0225
156,RHLVCLIPMVJYKS-UHFFFAOYSA-N,26.186
157,NUKZAGXMHTUAFE-UHFFFAOYSA-N,25.8575
158,XNCNNDVCAUWAIT-UHFFFAOYSA-N,26.4825
159,BRLQWZUYTZBJKN-UHFFFAOYSA-N,36.36
160,PAAZPARNPHGIKF-UHFFFAOYSA-N,39.55
161,CYNYIHKIEHGYOZ-UHFFFAOYSA-N,25.255
162,IJDNQMDRQITEOD-UHFFFAOYSA-N,11.855
163,VXNZUUAINFGPBY-UHFFFAOYSA-N,11.8825
164,OSDWBNJEKMUWAV-UHFFFAOYSA-N,23.135
165,PVWOIHVRPOBWPI-UHFFFAOYSA-N,28.77
166,VVJKKWFAADXIJK-UHFFFAOYSA-N,24.2725
167,NLHHRLWOUZZQLW-UHFFFAOYSA-N,26.635
168,PIICEJLVQHRZGT-UHFFFAOYSA-N,41.275
169,XXROGKLTLUQVRX-UHFFFAOYSA-N,25.275
170,TVDSBUOJIPERQY-UHFFFAOYSA-N,35.415
171,LYCAIKOWRPUZTN-UHFFFAOYSA-N,47.985
172,FZENGILVLUJGJX-UHFFFAOYSA-N,31.395
173,TZIHFWKZFHZASV-UHFFFAOYSA-N,24.36
174,UQEAIHBTYFGYIE-UHFFFAOYSA-N,15.1015
175,YXZFFTJAHVMMLF-UHFFFAOYSA-N,25.61025
176,AFABGHUZZDYHJO-UHFFFAOYSA-N,16.87825
177,CZHLPWNZCJEPJB-UHFFFAOYSA-N,22.82
178,BMFVGAAISNGQNM-UHFFFAOYSA-N,23.305
179,FERIUCNNQQJTOY-UHFFFAOYSA-N,26.05
180,BZHMBWZPUJHVEE-UHFFFAOYSA-N,17.66125
181,UAOMVDZJSHZZME-UHFFFAOYSA-N,19.1375
182,ZAFNJMIOTHYJRJ-UHFFFAOYSA-N,17.27
183,JMMWKPVZQRWMSS-UHFFFAOYSA-N,21.76
184,WFDIJRYMOXRFFG-UHFFFAOYSA-N,31.93
185,IVSZLXZYQVIEFR-UHFFFAOYSA-N,28.47
186,JYYNAJVZFGKDEQ-UHFFFAOYSA-N,32.5575
187,OISVCGZHLKNMSJ-UHFFFAOYSA-N,31.0125
188,BEPAFCGSDWSTEL-UHFFFAOYSA-N,36.7
189,PPXUHEORWJQRHJ-UHFFFAOYSA-N,23.275
190,AQNQQHJNRPDOQV-UHFFFAOYSA-N,33.3375
191,QARVLSVVCXYDNA-UHFFFAOYSA-N,35.24
192,UAEPNZWRGJTJPN-UHFFFAOYSA-N,23.285
193,YXFVVABEGXRONW-UHFFFAOYSA-N,27.9275
194,MVPPADPHJFYWMZ-UHFFFAOYSA-N,32.9925
195,PAFZNILMFXTMIY-UHFFFAOYSA-N,31.22
196,HPXRVTGHNJAIIH-UHFFFAOYSA-N,32.915
197,BSKHPKMHTQYZBB-UHFFFAOYSA-N,33.0025
198,AYWJSCLAAPJZEF-UHFFFAOYSA-N,24.69
199,XUPYJHCZDLZNFP-UHFFFAOYSA-N,25.2375
200,NQPDZGIKBAWPEJ-UHFFFAOYSA-N,26.6825
201,VEFLKXRACNJHOV-UHFFFAOYSA-N,39.33
202,MPPPKRYCTPRNTB-UHFFFAOYSA-N,25.895
203,YWAKXRMUMFPDSH-UHFFFAOYSA-N,15.4525
204,VFWCMGCRMGJXDK-UHFFFAOYSA-N,23.1775
205,HQABUPZFAYXKJW-UHFFFAOYSA-N,23.435
206,KVNRLNFWIYMESJ-UHFFFAOYSA-N,26.9175
207,SJNALLRHIVGIBI-UHFFFAOYSA-N,28.6875
208,WQAQPCDUOCURKW-UHFFFAOYSA-N,25.215
209,XNWFRZJHXBZDAG-UHFFFAOYSA-N,30.84
210,NKDDWNXOKDWJAK-UHFFFAOYSA-N,20.5925
211,HPNMFZURTQLUMO-UHFFFAOYSA-N,19.8525
212,RAOIDOHSFRTOEL-UHFFFAOYSA-N,35.085
213,YTPLMLYBLZKORZ-UHFFFAOYSA-N,30.68
214,GJRQTCIYDGXPES-UHFFFAOYSA-N,23.0575
215,YRHYCMZPEVDGFQ-UHFFFAOYSA-N,28.05
216,CATSNJVOTSVZJV-UHFFFAOYSA-N,26.119
217,XKYICAQFSCFURC-UHFFFAOYSA-N,24.3775
218,ULTHEAFYOOPTTB-UHFFFAOYSA-N,40.265
219,VLKZOEOYAKHREP-UHFFFAOYSA-N,17.885
220,KJDRSWPQXHESDQ-UHFFFAOYSA-N,34.855
221,DPBLXKKOBLCELK-UHFFFAOYSA-N,24.6925
222,RFFFKMOABOFIDF-UHFFFAOYSA-N,26.9375
223,HGBOYTHUEUWSSQ-UHFFFAOYSA-N,25.435
224,ZRKMQKLGEQPLNS-UHFFFAOYSA-N,25.8575
225,ZNQVEEAIQZEUHB-UHFFFAOYSA-N,28.3475
226,CETBSQOFQKLHHZ-UHFFFAOYSA-N,30.3925
227,XDTMQSROBMDMFD-UHFFFAOYSA-N,24.65
228,HGCIXCUEYOPUTN-UHFFFAOYSA-N,26.1725
229,JUJWROOIHBZHMG-UHFFFAOYSA-N,36.555
230,NQRYJNQNLNOLGT-UHFFFAOYSA-N,28.9075
231,NJBCRXCAPCODGX-UHFFFAOYSA-N,21.72
232,JGHZJRVDZXSNKQ-UHFFFAOYSA-N,27.425
233,MNWFXJYAOYHMED-UHFFFAOYSA-N,27.76
234,IBODDUNKEPPBKW-UHFFFAOYSA-N,39.9975
235,MNDIARAMWBIKFW-UHFFFAOYSA-N,27.39275
236,BMVXCPBXGZKUPN-UHFFFAOYSA-N,25.7475
237,ZSIAUFGUXNUGDI-UHFFFAOYSA-N,25.8075
238,PMBXCGGQNSVESQ-UHFFFAOYSA-N,27.0125
239,ZNSMNVMLTJELDZ-UHFFFAOYSA-N,37.305
240,MTHSVFCYNBDYFN-UHFFFAOYSA-N,44.77
241,KWKAKUADMBZCLK-UHFFFAOYSA-N,21.285
242,WJYIASZWHGOTOU-UHFFFAOYSA-N,24.003
243,BTGRAWJCKBQKAO-UHFFFAOYSA-N,45.4475
244,POAOYUHQDCAZBD-UHFFFAOYSA-N,26.14
245,VMKOFRJSULQZRM-UHFFFAOYSA-N,28.68
246,BKIMMITUMNQMOS-UHFFFAOYSA-N,22.38325
247,CNDHHGUSRIZDSL-UHFFFAOYSA-N,27.2375
248,KBPLFHHGFOOTCA-UHFFFAOYSA-N,27.1025
249,KZCOBXFFBQJQHH-UHFFFAOYSA-N,27.3625
250,JQVDAXLFBXTEQA-UHFFFAOYSA-N,24.12
251,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,45.13
252,MWKFXSUHUHTGQN-UHFFFAOYSA-N,28.509
253,FLIACVVOZYBSBS-UHFFFAOYSA-N,29.5625
254,YAYNEUUHHLGGAH-UHFFFAOYSA-N,29.3
255,LQZZUXJYWNFBMV-UHFFFAOYSA-N,29.38
256,HPEUJPJOZXNMSJ-UHFFFAOYSA-N,30.2625
257,KOFZTCSTGIWCQG-UHFFFAOYSA-N,30.735
258,HNTGIJLWHDPAFN-UHFFFAOYSA-N,31.2175
259,CCCMONHAUSKTEQ-UHFFFAOYSA-N,28.06
260,CBFCDTFDPHXCNY-UHFFFAOYSA-N,28.45775
261,ZQBAKBUEJOMQEX-UHFFFAOYSA-N,42.76
262,GYCKQBWUSACYIF-UHFFFAOYSA-N,38.2725
263,OSWPMRLSEDHDFF-UHFFFAOYSA-N,39.215
264,RWCCWEUUXYIKHB-UHFFFAOYSA-N,43.49
265,CXWXQJXEFPUFDZ-UHFFFAOYSA-N,33.165
266,SESFRYSPDFLNCH-UHFFFAOYSA-N,45.4075
267,BGTOWKSIORTVQH-UHFFFAOYSA-N,32.8
268,ZMANZCXQSJIPKH-UHFFFAOYSA-N,20.22
269,WTWBUQJHJGUZCY-UHFFFAOYSA-N,33.58475
270,PHYFQTYBJUILEZ-IUPFWZBJSA-N,34.2825
271,LDOXTQYWWYXYSQ-UHFFFAOYSA-N,32.8425
272,BDZBKCUKTQZUTL-UHFFFAOYSA-N,23.535
273,HCFAJYNVAYBARA-UHFFFAOYSA-N,25.46
274,DKMROQRQHGEIOW-UHFFFAOYSA-N,31.3675
275,PHTQWCKDNZKARW-UHFFFAOYSA-N,23.71
276,SHZIWNPUGXLXDT-UHFFFAOYSA-N,25.33
277,ZTQSAGDEMFDKMZ-UHFFFAOYSA-N,24.3575
278,RWRDLPDLKQPQOW-UHFFFAOYSA-N,29.23
279,DKPFZGUDAPQIHT-UHFFFAOYSA-N,24.88
280,MLFHJEHSLIIPHL-UHFFFAOYSA-N,24.2775
281,MMKRHZKQPFCLLS-UHFFFAOYSA-N,29.2725
282,ZAZKJZBWRNNLDS-UHFFFAOYSA-N,29.0
283,JRZJOMJEPLMPRA-UHFFFAOYSA-N,22.5575
284,DIOQZVSQGTUSAI-UHFFFAOYSA-N,23.37075
285,YRIMSXJXBHUHJT-UHFFFAOYSA-N,23.9675
286,HRKAMJBPFPHCSD-UHFFFAOYSA-N,26.005
287,STCOOQWBFONSKY-UHFFFAOYSA-N,24.7325
288,JRJBVWJSTHECJK-PKNBQFBNSA-N,31.685
289,VQAZCUCWHIIFGE-UHFFFAOYSA-N,29.005
290,KVNYFPKFSJIPBJ-UHFFFAOYSA-N,29.7775
291,XSIFPSYPOVKYCO-UHFFFAOYSA-N,33.185
292,BRTFVKHPEHKBQF-UHFFFAOYSA-N,32.7275
293,LTYMSROWYAPPGB-UHFFFAOYSA-N,41.755
294,SUSQOBVLVYHIEX-UHFFFAOYSA-N,41.6825
295,YUXIBTJKHLUKBD-UHFFFAOYSA-N,30.185
296,ROJKPKOYARNFNB-UHFFFAOYSA-N,25.28
297,HZAXFHJVJLSVMW-UHFFFAOYSA-N,48.3175
298,XEKOWRVHYACXOJ-UHFFFAOYSA-N,23.3875
299,AFZZYIJIWUTJFO-UHFFFAOYSA-N,28.6475
300,XYIBRDXRRQCHLP-UHFFFAOYSA-N,31.8825
301,LPIQUOYDBNQMRZ-UHFFFAOYSA-N,22.2025
302,IMNFDUFMRHMDMM-UHFFFAOYSA-N,19.65
303,WEHWNAOGRSTTBQ-UHFFFAOYSA-N,22.305
304,AOGQPLXWSUTHQB-UHFFFAOYSA-N,26.015
305,DURPTKYDGMDSBL-UHFFFAOYSA-N,22.445
306,ZWRUINPWMLAQRD-UHFFFAOYSA-N,27.89275
307,PBLNBZIONSLZBU-UHFFFAOYSA-N,30.38525
308,ZUHZGEOKBKGPSW-UHFFFAOYSA-N,33.4075
309,RGSFGYAAUTVSQA-UHFFFAOYSA-N,21.875
310,CTAPFRYPJLPFDF-UHFFFAOYSA-N,35.22
311,PBMFSQRYOILNGV-UHFFFAOYSA-N,47.96
312,CZPWVGJYEJSRLH-UHFFFAOYSA-N,30.325
313,WJTCGQSWYFHTAC-UHFFFAOYSA-N,29.295
314,CWLKTJOTWITYSI-UHFFFAOYSA-N,37.6725
315,WEGYGNROSJDEIW-UHFFFAOYSA-N,44.06
316,ZJIJAJXFLBMLCK-UHFFFAOYSA-N,11.4425
317,PWMJXZJISGDARB-UHFFFAOYSA-N,10.6525
318,AITNMTXHTIIIBB-UHFFFAOYSA-N,34.16
319,KLKFAASOGCDTDT-UHFFFAOYSA-N,20.6425
320,ZISSAWUMDACLOM-UHFFFAOYSA-N,18.2685
321,NNBZCPXTIHJBJL-AOOOYVTPSA-N,31.7654009
322,NNBZCPXTIHJBJL-MGCOHNPYSA-N,29.44575946
323,FFSAXUULYPJSKH-UHFFFAOYSA-N,35.015
324,QJZUKDFHGGYHMC-UHFFFAOYSA-N,45.9075
325,QCRFMSUKWRQZEM-UHFFFAOYSA-N,32.7125
326,CGZZMOTZOONQIA-UHFFFAOYSA-N,34.1325
327,GWYFCOCPABKNJV-UHFFFAOYSA-N,25.065
328,YPFDHNVEDLHUCE-UHFFFAOYSA-N,45.1725
329,HOMDJHGZAAKUQV-UHFFFAOYSA-N,22.7875
330,WVLBCYQITXONBZ-UHFFFAOYSA-N,36.91
331,RXPQRKFMDQNODS-UHFFFAOYSA-N,28.6325
332,BKOOMYPCSUNDGP-UHFFFAOYSA-N,17.15125
333,BTUGGGLMQBJCBN-UHFFFAOYSA-N,27.58
334,BDFAOUQQXJIZDG-UHFFFAOYSA-N,23.5
335,SJMLNDPIJZBEKY-UHFFFAOYSA-N,30.2875
336,FYGHSUNMUKGBRK-UHFFFAOYSA-N,28.31
337,NWPNXBQSRGKSJB-UHFFFAOYSA-N,37.28
338,NNICRUQPODTGRU-UHFFFAOYSA-N,43.455
339,SPEUIVXLLWOEMJ-UHFFFAOYSA-N,21.0025
340,ARFLASKVLJTEJD-UHFFFAOYSA-N,29.8275
341,VJXRKZJMGVSXPX-UHFFFAOYSA-N,33.1725
342,HBOQXIRUPVQLKX-UHFFFAOYSA-N,20.13325
343,VLPFTAMPNXLGLX-UHFFFAOYSA-N,28.948
344,OHHIVLJVBNCSHV-MDZDMXLPSA-N,35.28
345,PWATWSYOIIXYMA-UHFFFAOYSA-N,28.9825
346,QSNMFWFDOFQASV-UHFFFAOYSA-N,31.415
347,RGFNRWTWDWVHDD-UHFFFAOYSA-N,22.3625
348,SNMVRZFUUCLYTO-UHFFFAOYSA-N,21.295
349,XOBKSJJDNFUZPF-UHFFFAOYSA-N,15.2675
350,NHTMVDHEPJAVLT-UHFFFAOYSA-N,18.331
351,BUZZUHJODKQYTF-UHFFFAOYSA-N,28.08375
352,RIFGWPKJUGCATF-UHFFFAOYSA-N,26.19
353,ZPQOPVIELGIULI-UHFFFAOYSA-N,35.4325
354,ALHUZKCOMYUFRB-UHFFFAOYSA-N,34.155
355,UNFUYWDGSFDHCW-UHFFFAOYSA-N,31.1475
356,AVMSWPWPYJVYKY-UHFFFAOYSA-N,23.335
357,KMGBZBJJOKUPIA-UHFFFAOYSA-N,28.2425
358,WFCLYEAZTHWNEH-UHFFFAOYSA-N,34.215
359,SPVVMXMTSODFPU-UHFFFAOYSA-N,23.89625
360,ZTOMUSMDRMJOTH-UHFFFAOYSA-N,47.59
361,HTIRHQRTDBPHNZ-UHFFFAOYSA-N,26.7675
362,KMWHQYDMBYABKL-UHFFFAOYSA-N,32.29
363,BHIWKHZACMWKOJ-UHFFFAOYSA-N,23.1625
364,VSRSQDMWBSKNSF-UHFFFAOYSA-N,33.27
365,RJUFJBKOKNCXHH-UHFFFAOYSA-N,24.435
366,XQQBUAPQHNYYRS-UHFFFAOYSA-N,30.19
367,OQAGVSWESNCJJT-UHFFFAOYSA-N,23.72
368,HFEHLDPGIKPNKL-UHFFFAOYSA-N,31.115
369,VYHVQEYOFIYNJP-UHFFFAOYSA-N,37.3975
370,LSJMDWFAADPNAX-UHFFFAOYSA-N,24.05
371,APQIUTYORBAGEZ-UHFFFAOYSA-N,33.0325
372,OKVWYBALHQFVFP-UHFFFAOYSA-N,21.1185
373,AEXMKKGTQYQZCS-UHFFFAOYSA-N,19.10125
374,KUMXLFIBWFCMOJ-UHFFFAOYSA-N,20.2465
375,YHQXBTXEYZIYOV-UHFFFAOYSA-N,13.8425
376,MHNNAWXXUZQSNM-UHFFFAOYSA-N,15.94
377,ZXNBBWHRUSXUFZ-UHFFFAOYSA-N,24.8425
378,RLPGDEORIPLBNF-UHFFFAOYSA-N,20.69875
379,QNLZIZAQLLYXTC-UHFFFAOYSA-N,38.745
380,CBMXCNPQDUJNHT-UHFFFAOYSA-N,36.885
381,HPYNZHMRTTWQTB-UHFFFAOYSA-N,32.7075
382,IWTBVKIGCDZRPL-UHFFFAOYSA-N,24.9465
383,PFCHFHIRKBAQGU-UHFFFAOYSA-N,25.0425
384,CHBAWFGIXDBEBT-UHFFFAOYSA-N,20.63
385,YWXLSHOWXZUMSR-UHFFFAOYSA-N,25.72375
386,VGVHNLRUAMRIEW-UHFFFAOYSA-N,30.4925
387,XWKFPIODWVPXLX-UHFFFAOYSA-N,31.7425
388,YJRGMUWRPCPLNH-UHFFFAOYSA-N,29.7275
389,CXOWYJMDMMMMJO-UHFFFAOYSA-N,17.54875
390,WFRBDWRZVBPBDO-UHFFFAOYSA-N,22.9185
391,QEGNUYASOUJEHD-UHFFFAOYSA-N,23.645
392,FLTJDUOFAQWHDF-UHFFFAOYSA-N,19.17
393,YGHRJJRRZDOVPD-UHFFFAOYSA-N,23.18
394,HWWYDZCSSYKIAD-UHFFFAOYSA-N,33.2775
395,OKJADYKTJJGKDX-UHFFFAOYSA-N,25.7175
396,GXDHCNNESPLIKD-UHFFFAOYSA-N,18.81125
397,BFPGHQLMXCDMGY-UHFFFAOYSA-N,25.45
398,FWZUNOYOVVKUNF-UHFFFAOYSA-N,25.765
399,UWNADWZGEHDQAB-UHFFFAOYSA-N,19.39975
400,JVSWJIKNEAIKJW-UHFFFAOYSA-N,20.27
401,LIKMAJRDDDTEIG-UHFFFAOYSA-N,17.9025
402,PYGSKMBEVAICCR-UHFFFAOYSA-N,18.36
403,CMWSRWTXVQLHNX-UHFFFAOYSA-N,24.4625
404,LIMQQADUEULBSO-UHFFFAOYSA-N,29.9225
405,NMJJFJNHVMGPGM-UHFFFAOYSA-N,24.515
406,CRNIHJHMEQZAAS-UHFFFAOYSA-N,21.81
407,GELMWIVBBPAMIO-UHFFFAOYSA-N,19.911
