,inchikey,y
62,WIIZWVCIJKGZOK-RKDXNWHRSA-N,2.111
63,PEDCQBHIVMGVHV-UHFFFAOYSA-N,0.864
64,ZDXPYRJPNDTMRX-VKHMYHEASA-N,1.29
65,ZOJBYZNEUISWFT-UHFFFAOYSA-N,2.947
66,XSQUKJJJFZCRTK-UHFFFAOYSA-N,0.851
67,RHUYHJGZWVXEHW-UHFFFAOYSA-N,2.693
68,QMGVPVSNSZLJIA-FVWCLLPLSA-N,5.153
69,BQJCRHHNABKAKU-KBQPJGBKSA-N,2.93
70,CXOFVDLJLONNDW-UHFFFAOYSA-N,2.188
71,VIROVYVQCGLCII-UHFFFAOYSA-N,2.957
72,PIJVFDBKTWXHHD-HIFRSBDPSA-N,4.787
73,NPPQSCRMBWNHMW-UHFFFAOYSA-N,2.439
74,BFPYWIDHMRZLRN-SLHNCBLASA-N,2.49
75,DBABZHXKTCFAPX-UHFFFAOYSA-N,2.251
76,BIWJNBZANLAXMG-UHFFFAOYSA-N,3.312
77,PDMMFKSKQVNJMI-BLQWBTBKSA-N,2.537
78,MBGGBVCUIVRRBF-UHFFFAOYSA-N,3.053
79,ARSRBNBHOADGJU-UHFFFAOYSA-N,2.894
80,RYYVLZVUVIJVGH-UHFFFAOYSA-N,3.005
81,RMMXTBMQSGEXHJ-UHFFFAOYSA-N,2.909
82,GCKMFJBGXUYNAG-HLXURNFRSA-N,2.083
83,VCRZAKVGPJFABU-UHFFFAOYSA-N,4.099
84,WIKYUJGCLQQFNW-UHFFFAOYSA-N,2.318
85,RGCVKNLCSQQDEP-UHFFFAOYSA-N,3.104
86,ZGUGWUXLJSTTMA-UHFFFAOYSA-N,2.91
87,AVOLMBLBETYQHX-UHFFFAOYSA-N,2.482
88,ZZVUWRFHKOJYTH-UHFFFAOYSA-N,2.816
89,XQYZDYMELSJDRZ-UHFFFAOYSA-N,3.019
90,JLYXXMFPNIAWKQ-GNIYUCBRSA-N,3.583
91,VGVRPFIJEJYOFN-UHFFFAOYSA-N,3.219
92,JZUFKLXOESDKRF-UHFFFAOYSA-N,2.035
93,FBOZXECLQNJBKD-ZDUSSCGKSA-N,3.527
94,WOVKYSAHUYNSMH-RRKCRQDMSA-N,1.563
95,ICKFFNBDFNZJSX-UHFFFAOYSA-N,2.498
96,SONNWYBIRXJNDC-VIFPVBQESA-N,2.679
97,JWDYCNIAQWPBHD-UHFFFAOYSA-N,2.465
98,ASSKVPFEZFQQNQ-UHFFFAOYSA-N,2.286
99,CFKMVGJGLGKFKI-UHFFFAOYSA-N,1.892
100,XKFPYPQQHFEXRZ-UHFFFAOYSA-N,2.917
101,ZKXDGKXYMTYWTB-UHFFFAOYSA-N,2.615
102,WTDRDQBEARUVNC-LURJTMIESA-N,2.044
103,QZVCTJOXCFMACW-UHFFFAOYSA-N,2.085
104,UYXTWWCETRIEDR-UHFFFAOYSA-N,1.975
105,JCYPECIVGRXBMO-FOCLMDBBSA-N,3.052
106,DGVVWUTYPXICAM-UHFFFAOYSA-N,2.505
107,RTZKZFJDLAIYFH-UHFFFAOYSA-N,1.785
108,HDZGCSFEDULWCS-UHFFFAOYSA-N,3.158
109,DLFVBJFMPXGRIB-UHFFFAOYSA-N,0.926
110,OFVLGDICTFRJMM-WESIUVDSSA-N,2.741
111,PMRYVIKBURPHAH-UHFFFAOYSA-N,1.705
112,DFBKLUNHFCTMDC-PICURKEMSA-N,3.998
113,VEQOALNAAJBPNY-UHFFFAOYSA-N,2.043
114,BRABPYPSZVCCLR-UHFFFAOYSA-N,2.634
115,JGSARLDLIJGVTE-MBNYWOFBSA-N,1.621
116,RDXLYGJSWZYTFJ-UHFFFAOYSA-N,2.377
117,HYYBABOKPJLUIN-UHFFFAOYSA-N,2.513
118,YGCODSQDUUUKIV-UHFFFAOYSA-N,2.334
119,KLSJWNVTNUYHDU-UHFFFAOYSA-N,1.883
120,OTLNPYWUJOZPPA-UHFFFAOYSA-N,1.931
121,CPJSUEIXXCENMM-UHFFFAOYSA-N,2.036
122,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,2.571
123,YUKQRDCYNOVPGJ-UHFFFAOYSA-N,2.397
124,UMGDCJDMYOKAJW-UHFFFAOYSA-N,2.785
125,OEBRKCOSUFCWJD-UHFFFAOYSA-N,4.114
126,UMFJAHHVKNCGLG-UHFFFAOYSA-N,3.302
127,CVXBEEMKQHEXEN-UHFFFAOYSA-N,2.942
128,FDDDEECHVMSUSB-UHFFFAOYSA-N,1.645
129,HJJPJSXJAXAIPN-UHFFFAOYSA-N,1.793
130,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,0.815
131,LEROTMJVBFSIMP-UHFFFAOYSA-N,2.302
132,DENRZWYUOJLTMF-UHFFFAOYSA-N,2.244
133,JLRGJRBPOGGCBT-UHFFFAOYSA-N,2.036
134,LXNHXLLTXMVWPM-UHFFFAOYSA-N,1.626
135,SKZKKFZAGNVIMN-UHFFFAOYSA-N,2.146
136,WPYMKLBDIGXBTP-UHFFFAOYSA-N,1.856
137,MBABOKRGFJTBAE-UHFFFAOYSA-N,2.69
138,SQAINHDHICKHLX-UHFFFAOYSA-N,2.37
139,YPHMISFOHDHNIV-FSZOTQKASA-N,5.148
140,NXFQHRVNIOXGAQ-YCRREMRBSA-N,2.596
141,PPJYSSNKSXAVDB-UHFFFAOYSA-N,5.957
142,DEFVIWRASFVYLL-UHFFFAOYSA-N,2.025
143,PLHJDBGFXBMTGZ-WEVVVXLNSA-N,1.984
144,NOEGNKMFWQHSLB-UHFFFAOYSA-N,1.703
145,KFZMGEQAYNKOFK-UHFFFAOYSA-N,1.076
146,CSCPPACGZOOCGX-UHFFFAOYSA-N,1.001
147,HEDRZPFGACZZDS-UHFFFAOYSA-N,2.235
148,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,0.731
149,VHHHONWQHHHLTI-UHFFFAOYSA-N,1.725
150,QYSXJUFSXHHAJI-YRZJJWOYSA-N,3.962
151,CWERGRDVMFNCDR-UHFFFAOYSA-N,2.907
152,ZMXDDKWLCZADIW-UHFFFAOYSA-N,1.417
153,FPIPGXGPPPQFEQ-OVSJKPMPSA-N,2.156
154,OTEKOJQFKOIXMU-UHFFFAOYSA-N,1.99
155,ZQDWXGKKHFNSQK-UHFFFAOYSA-N,2.65
156,FBPFZTCFMRRESA-KVTDHHQDSA-N,1.13
157,ZMNSRFNUONFLSP-UHFFFAOYSA-N,1.767
158,VZUNGTLZRAYYDE-UHFFFAOYSA-N,3.213
159,ACGUYXCXAPNIKK-UHFFFAOYSA-N,3.861
160,FHNKBSDJERHDHZ-UHFFFAOYSA-N,0.855
161,FSWXOANXOQPCFF-UHFFFAOYSA-N,2.926
162,BDERNNFJNOPAEC-UHFFFAOYSA-N,1.507
163,LRHPLDYGYMQRHN-UHFFFAOYSA-N,1.972
164,AMQJEAYHLZJPGS-UHFFFAOYSA-N,1.283
165,UOCLXMDMGBRAIB-UHFFFAOYSA-N,1.143
166,WDJUZGPOPHTGOT-XUDUSOBPSA-N,4.508
167,DFBKLUNHFCTMDC-GKRDHZSOSA-N,5.104
168,IAKOZHOLGAGEJT-UHFFFAOYSA-N,2.27
169,JEYCTXHKTXCGPB-UHFFFAOYSA-N,3.131
170,AHJKRLASYNVKDZ-UHFFFAOYSA-N,3.452
171,UCNVFOCBFJOQAL-UHFFFAOYSA-N,2.558
172,QFMDFTQOJHFVNR-UHFFFAOYSA-N,1.668
173,GPTXWRGISTZRIO-UHFFFAOYSA-N,2.539
174,ZCKKHYXUQFTBIK-MDZDMXLPNA-N,1.443
175,GFFGJBXGBJISGV-UHFFFAOYSA-N,2.775
176,KEYFHYRXUHGMLW-UHFFFAOYSA-N,2.062
177,XRHGYUZYPHTUJZ-UHFFFAOYSA-N,2.127
178,UTGQNNCQYDRXCH-UHFFFAOYSA-N,2.041
179,AEUTYOVWOVBAKS-UWVGGRQHSA-N,2.311
180,GZUXJHMPEANEGY-UHFFFAOYSA-N,2.647
181,INQOMBQAUSQDDS-UHFFFAOYSA-N,3.271
182,BAVYZALUXZFZLV-UHFFFAOYSA-N,2.492
183,FJBFPHVGVWTDIP-UHFFFAOYSA-N,3.207
184,JPOXNPPZZKNXOV-UHFFFAOYSA-N,1.413
185,BZHJMEDXRYGGRV-UHFFFAOYSA-N,2.097
186,QUSNBJAOOMFDIB-UHFFFAOYSA-N,2.052
187,WEVYAHXRMPXWCK-UHFFFAOYSA-N,1.222
188,IKHGUXGNUITLKF-UHFFFAOYSA-N,1.824
189,DNJIEGIFACGWOD-UHFFFAOYSA-N,1.96
190,YMWUJEATGCHHMB-UHFFFAOYSA-N,1.725
191,ZHNUHDYFZUAESO-UHFFFAOYSA-N,0.907
192,QMMFVYPAHWMCMS-UHFFFAOYSA-N,1.275
193,IAYPIBMASNFSPL-UHFFFAOYSA-N,2.787
194,DIKBFYAXUHHXCS-UHFFFAOYSA-N,2.433
195,FMWLUWPQPKEARP-UHFFFAOYSA-N,2.581
196,JJWLVOIRVHMVIS-UHFFFAOYSA-N,2.726
197,WETWJCDKMRHUPV-UHFFFAOYSA-N,1.936
198,OKJPEAGHQZHRQV-UHFFFAOYSA-N,3.045
199,GETQZCLCWQTVFV-UHFFFAOYSA-N,2.073
200,LYGJENNIWJXYER-UHFFFAOYSA-N,1.812
201,KTQYJQFGNYHXMB-UHFFFAOYSA-N,1.566
202,OZDGMOYKSFPLSE-UHFFFAOYSA-N,3.478
203,GOOHAUXETOMSMM-UHFFFAOYSA-N,2.184
204,OGGXGZAMXPVRFZ-UHFFFAOYSA-N,2.331
205,YBRBMKDOPFTVDT-UHFFFAOYSA-N,3.221
206,WMXCDAVJEZZYLT-UHFFFAOYSA-N,1.28
207,AFVFQIVMOAPDHO-UHFFFAOYSA-N,2.682
208,IJOOHPMOJXWVHK-UHFFFAOYSA-N,1.351
209,LIKFHECYJZWXFJ-UHFFFAOYSA-N,1.329
210,JLUFWMXJHAVVNN-UHFFFAOYSA-N,1.86
211,MSXVEPNJUHWQHW-UHFFFAOYSA-N,1.945
212,MWFMGBPGAXYFAR-UHFFFAOYSA-N,3.659
213,RHQDFWAXVIIEBN-UHFFFAOYSA-N,2.62
214,CIHOLLKRGTVIJN-UHFFFAOYSA-N,2.387
215,GQIUQDDJKHLHTB-UHFFFAOYSA-N,2.101
216,PJGSXYOJTGTZAV-UHFFFAOYSA-N,2.215
217,HCMBPASAOZIEDZ-UHFFFAOYSA-N,2.213
218,BNIXVQGCZULYKV-UHFFFAOYSA-N,2.342
219,PVFOMCVHYWHZJE-UHFFFAOYSA-N,2.482
220,LFHISGNCFUNFFM-UHFFFAOYSA-N,2.818
221,AJDIZQLSFPQPEY-UHFFFAOYSA-N,0.639
222,RARQGXBOCXOJPM-UHFFFAOYSA-N,2.735
223,QXKKYNIWAYERHT-UHFFFAOYSA-N,1.037
224,RFKMCNOHBTXSMU-UHFFFAOYSA-N,1.661
225,FRCCEHPWNOQAEU-UHFFFAOYSA-N,3.97
226,OROGSEYTTFOCAN-DNJOTXNNSA-N,2.846
227,OGDVEMNWJVYAJL-LEPYJNQMSA-N,2.588
228,WEXRUCMBJFQVBZ-UHFFFAOYSA-N,3.258
229,NZASCBIBXNPDMH-UHFFFAOYSA-N,2.331
230,IXORZMNAPKEEDV-OBDJNFEBSA-N,1.74
231,JAQUASYNZVUNQP-USXIJHARSA-N,3.234
232,JMBQKKAJIKAWKF-UHFFFAOYSA-N,2.559
233,CFJMRBQWBDQYMK-UHFFFAOYSA-N,3.347
234,VUNCWTMEJYMOOR-UHFFFAOYSA-N,2.937
235,OPNPQXLQERQBBV-UHFFFAOYSA-N,2.875
236,HAPOVYFOVVWLRS-UHFFFAOYSA-N,1.89
237,YIROYDNZEPTFOL-UHFFFAOYSA-N,1.216
238,FRDAATYAJDYRNW-UHFFFAOYSA-N,2.158
239,AFOSIXZFDONLBT-UHFFFAOYSA-N,3.567
240,VAYGXNSJCAHWJZ-UHFFFAOYSA-N,2.789
241,MBDNRNMVTZADMQ-UHFFFAOYSA-N,1.666
242,PJVJTCIRVMBVIA-UHFFFAOYSA-N,4.642
243,LQKRYVGRPXFFAV-UHFFFAOYSA-N,1.576
244,LENZDBCJOHFCAS-UHFFFAOYSA-N,1.312
245,WEAPVABOECTMGR-UHFFFAOYSA-N,1.658
246,KRKNYBCHXYNGOX-UHFFFAOYSA-N,1.806
247,ZJCCRDAZUWHFQH-UHFFFAOYSA-N,0.978
248,DENFJSAFJTVPJR-UHFFFAOYSA-N,1.138
249,BOTDANWDWHJENH-UHFFFAOYSA-N,1.521
250,TZRXHJWUDPFEEY-UHFFFAOYSA-N,2.28
251,QYLFHLNFIHBCPR-UHFFFAOYSA-N,2.33
252,YSMRWXYRXBRSND-UHFFFAOYSA-N,2.502
253,VBKKVDGJXVOLNE-UHFFFAOYSA-N,4.358
254,DPFUEXLIKDHJNB-BUHFOSPRSA-N,1.456
255,AATNZNJRDOVKDD-UHFFFAOYSA-N,1.853
256,SYHDSBBKRLVLFF-UHFFFAOYSA-N,2.34
257,GTVWRXDRKAHEAD-UHFFFAOYSA-N,1.07
258,OFZCIYFFPZCNJE-UHFFFAOYSA-N,2.295
259,ZOKXUAHZSKEQSS-UHFFFAOYSA-N,3.322
260,WTLBZVNBAKMVDP-UHFFFAOYSA-N,2.123
261,PJISLFCKHOHLLP-UHFFFAOYSA-N,4.912
262,SUYHYHLFUHHVJQ-UHFFFAOYSA-N,2.5
263,HJOVHMDZYOCNQW-UHFFFAOYSA-N,1.869
264,NUYADIDKTLPDGG-UHFFFAOYSA-N,2.085
265,XFNJYAKDBJUJAJ-UHFFFAOYSA-N,2.435
266,KDSNLYIMUZNERS-UHFFFAOYSA-N,2.514
267,ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,1.479
268,AMIMRNSIRUDHCM-UHFFFAOYSA-N,1.876
269,BSPCSKHALVHRSR-UHFFFAOYSA-N,0.724
270,KNKRKFALVUDBJE-UHFFFAOYSA-N,1.764
271,VZIQXGLTRZLBEX-UHFFFAOYSA-N,2.637
272,AOHJOMMDDJHIJH-UHFFFAOYSA-N,1.522
273,FUSUHKVFWTUUBE-UHFFFAOYSA-N,3.482
274,BULLHNJGPPOUOX-UHFFFAOYSA-N,2.966
275,WOFDVDFSGLBFAC-UHFFFAOYSA-N,2.912
276,AIJULSRZWUXGPQ-UHFFFAOYSA-N,1.791
277,WIHMGGWNMISDNJ-UHFFFAOYSA-N,1.24
278,UBOXGVDOUJQMTN-UHFFFAOYSA-N,2.203
279,XSTXAVWGXDQKEL-UHFFFAOYSA-N,1.427
280,HRPVXLWXLXDGHG-UHFFFAOYSA-N,2.758
281,KDPAWGWELVVRCH-UHFFFAOYSA-N,3.444
282,NIXOWILDQLNWCW-UHFFFAOYSA-N,3.333
283,FOCAUTSVDIKZOP-UHFFFAOYSA-N,3.235
284,AEMRFAOFKBGASW-UHFFFAOYSA-N,1.591
285,OHLUUHNLEMFGTQ-UHFFFAOYSA-N,1.165
286,KFSLWBXXFJQRDL-UHFFFAOYSA-N,1.641
287,XMJHPCRAQCTCFT-UHFFFAOYSA-N,3.197
288,MCSAJNNLRCFZED-UHFFFAOYSA-N,1.834
289,QXSZNDIIPUOQMB-UHFFFAOYSA-N,2.459
290,KQNPFQTWMSNSAP-UHFFFAOYSA-N,2.52
291,FQPSGWSUVKBHSU-UHFFFAOYSA-N,2.268
292,CERQOIWHTDAKMF-UHFFFAOYSA-N,1.91
293,YIIMEMSDCNDGTB-UHFFFAOYSA-N,2.032
294,FGLBSLMDCBOPQK-UHFFFAOYSA-N,2.093
295,IWVCMVBTMGNXQD-PXOLEDIWSA-N,1.982
296,VYGQUTWHTHXGQB-FFHKNEKCSA-N,1.822
297,HTYIXCKSEQQCJO-UHFFFAOYSA-N,2.412
298,KYPYTERUKNKOLP-UHFFFAOYSA-N,1.692
299,OFCFYWOKHPOXKF-UHFFFAOYSA-N,2.257
300,IISBACLAFKSPIT-UHFFFAOYSA-N,1.847
301,URYAFVKLYSEINW-UHFFFAOYSA-N,2.728
302,MQJKPEGWNLWLTK-UHFFFAOYSA-N,2.395
303,VPWNQTHUCYMVMZ-UHFFFAOYSA-N,1.74
304,FFKZOUIEAHOBHW-UHFFFAOYSA-N,1.9
305,YQHLDYVWEZKEOX-UHFFFAOYSA-N,2.6
306,IGODOXYLBBXFDW-UHFFFAOYSA-N,1.587
307,RZXLPPRPEOUENN-UHFFFAOYSA-N,2.181
308,OPIGMRDAPFQALU-UHFFFAOYSA-N,1.879
309,VLYWMPOKSSWJAL-UHFFFAOYSA-N,2.01
310,SPJOZZSIXXJYBT-UHFFFAOYSA-N,2.299
311,XMNIXWIUMCBBBL-UHFFFAOYSA-N,1.819
312,SDQFDHOLCGWZPU-UHFFFAOYSA-N,2.167
313,GRWFGVWFFZKLTI-UHFFFAOYSA-N,1.566
314,VVQNEPGJFQJSBK-UHFFFAOYSA-N,1.104
315,CYSGHNMQYZDMIA-UHFFFAOYSA-N,1.958
316,WEQAYVWKMWHEJO-UHFFFAOYSA-N,2.656
317,XTEGVFVZDVNBPF-UHFFFAOYSA-N,0.983
318,OHXPGWPVLFPUSM-KLRNGDHRSA-N,2.003
319,UHOKSCJSTAHBSO-UHFFFAOYSA-N,2.345
320,PJVWKTKQMONHTI-UHFFFAOYSA-N,5.285
321,GRSMWKLPSNHDHA-UHFFFAOYSA-N,1.206
322,HSMPDPBYAYSOBC-UHFFFAOYSA-N,3.578
323,NZVQLVGOZRELTG-UHFFFAOYSA-N,2.442
324,HXACOUQIXZGNBF-UHFFFAOYSA-N,1.388
325,YIOCIFXUGBYCJR-UHFFFAOYSA-N,2.58
326,RLFWWDJHLFCNIJ-UHFFFAOYSA-N,2.078
327,NFBAXHOPROOJAW-UHFFFAOYSA-N,3.135
328,RZKYEQDPDZUERB-UHFFFAOYSA-N,2.915
329,ZFRKQXVRDFCRJG-UHFFFAOYSA-N,1.58
330,KXGVEGMKQFWNSR-LLQZFEROSA-N,2.594
331,SUAUILGSCPYJCS-UHFFFAOYSA-N,2.898
332,YAPQBXQYLJRXSA-UHFFFAOYSA-N,2.154
333,JUVIOZPCNVVQFO-HBGVWJBISA-N,3.818
334,OSJJYEUEJRVVOD-UHFFFAOYSA-N,2.812
335,VLPADTBFADIFKG-UHFFFAOYSA-N,4.624
336,OIAQMFOKAXHPNH-UHFFFAOYSA-N,2.084
337,SJEBAWHUJDUKQK-UHFFFAOYSA-N,1.927
338,DWNAQMUDCDVSLT-UHFFFAOYSA-N,1.6
339,MGWAVDBGNNKXQV-UHFFFAOYSA-N,1.268
340,DOIRQSBPFJWKBE-UHFFFAOYSA-N,1.57
341,KCXZNSGUUQJJTR-UHFFFAOYSA-N,1.053
342,WEYVCQFUGFRXOM-UHFFFAOYSA-N,2.832
343,LGRFSURHDFAFJT-UHFFFAOYSA-N,1.986
344,FGTYTUFKXYPTML-UHFFFAOYSA-N,1.692
345,GOJCZVPJCKEBQV-UHFFFAOYSA-N,1.682
346,AZPJXONNBLOZFE-UHFFFAOYSA-N,1.688
347,PZIMIYVOZBTARW-UHFFFAOYSA-N,1.989
348,YOJKKXRJMXIKSR-UHFFFAOYSA-N,2.209
349,JPXZQMKKFWMMGK-KQYNXXCUSA-N,2.053
350,KLOHYVOVXOUKQI-UHFFFAOYSA-N,2.432
351,NEBPTMCRLHKPOB-UHFFFAOYSA-N,1.742
352,SZQIFWWUIBRPBZ-UHFFFAOYSA-N,2.134
353,CJJOSEISRRTUQB-UHFFFAOYSA-N,4.656
354,RPTUSVTUFVMDQK-UHFFFAOYSA-N,3.25
355,XFNJVKMNNVCYEK-UHFFFAOYSA-N,2.04
356,PRPINYUDVPFIRX-UHFFFAOYSA-N,2.27
357,PIVQQUNOTICCSA-UHFFFAOYSA-N,4.528
358,IOQOLGUXWSBWHR-UHFFFAOYSA-N,1.403
359,KYARBIJYVGJZLB-UHFFFAOYSA-N,1.318
360,KVSKGMLNBAPGKH-UHFFFAOYSA-N,3.04
361,CTFFKFYWSOSIAA-UHFFFAOYSA-N,2.957
362,LTMHNWPUDSTBKD-UHFFFAOYSA-N,2.369
363,MOYKHGMNXAOIAT-JGWLITMVSA-N,2.5
364,LUMLZKVIXLWTCI-IHWYPQMZSA-N,3.228
365,ZUVPLKVDZNDZCM-UHFFFAOYSA-N,2.392
366,RWNKSTSCBHKHTB-UHFFFAOYSA-N,3.502
367,IZUPBVBPLAPZRR-UHFFFAOYSA-N,3.994
368,YRIZYWQGELRKNT-UHFFFAOYSA-N,2.758
369,SCXYLTWTWUGEAA-UHFFFAOYSA-N,1.371
370,HEBKCHPVOIAQTA-SCDXWVJYSA-N,0.965
371,OSDLLIBGSJNGJE-UHFFFAOYSA-N,1.612
372,KWVPRPSXBZNOHS-UHFFFAOYSA-N,2.26
373,LINPIYWFGCPVIE-UHFFFAOYSA-N,2.382
374,WHNWPMSKXPGLAX-UHFFFAOYSA-N,1.879
375,WJQOZHYUIDYNHM-UHFFFAOYSA-N,2.533
376,YCMLQMDWSXFTIF-UHFFFAOYSA-N,1.546
377,KSEZPRJUTHMFGZ-UHFFFAOYSA-N,2.997
378,LTPSRQRIPCVMKQ-UHFFFAOYSA-N,1.204
379,VRLPHBSFRWMMPW-UHFFFAOYSA-N,1.256
380,FJHGMUDVUAXUEK-UHFFFAOYSA-N,1.344
381,JVMSQRAXNZPDHF-UHFFFAOYSA-N,1.733
382,PLAZTCDQAHEYBI-UHFFFAOYSA-N,2.187
383,BFCFYVKQTRLZHA-UHFFFAOYSA-N,2.769
384,DPJCXCZTLWNFOH-UHFFFAOYSA-N,1.936
385,ZMZGFLUUZLELNE-UHFFFAOYSA-N,2.789
386,OWZPCEFYPSAJFR-UHFFFAOYSA-N,3.983
387,AUAXYMOBWXOEQD-UHFFFAOYSA-N,1.829
388,OXNIZHLAWKMVMX-UHFFFAOYSA-N,3.059
389,NJMAFLHPUNGKOD-UHFFFAOYSA-N,1.402
390,QELUYTUMUWHWMC-UHFFFAOYSA-N,1.959
391,ANSXAPJVJOKRDJ-UHFFFAOYSA-N,1.987
392,KBOPZPXVLCULAV-UHFFFAOYSA-N,1.738
393,BSFHJMGROOFSRA-UHFFFAOYSA-N,1.792
394,RZKKOBGFCAHLCZ-UHFFFAOYSA-N,2.283
395,PBGKNXWGYQPUJK-UHFFFAOYSA-N,2.635
396,CIWBSHSKHKDKBQ-DUZGATOHSA-N,0.991
397,NGFPWHGISWUQOI-UHFFFAOYSA-N,2.672
398,HBROZNQEVUILML-UHFFFAOYSA-N,1.486
399,YSTPAHQEHQSRJD-UHFFFAOYSA-N,1.793
400,MGSRCZKZVOBKFT-UHFFFAOYSA-N,2.185
401,FPYUJUBAXZAQNL-UHFFFAOYSA-N,1.813
402,SMQUZDBALVYZAC-UHFFFAOYSA-N,2.371
403,LHGVFZTZFXWLCP-UHFFFAOYSA-N,2.378
404,QPUYECUOLPXSFR-UHFFFAOYSA-N,1.888
405,XQVWYOYUZDUNRW-UHFFFAOYSA-N,2.13
406,TWBPWBPGNQWFSJ-UHFFFAOYSA-N,1.859
407,LLEMOWNGBBNAJR-UHFFFAOYSA-N,1.93
408,AHDSRXYHVZECER-UHFFFAOYSA-N,2.345
409,QILSFLSDHQAZET-UHFFFAOYSA-N,1.566
410,KLIDCXVFHGNTTM-UHFFFAOYSA-N,2.448
411,XQZYPMVTSDWCCE-UHFFFAOYSA-N,3.631
412,UFWIBTONFRDIAS-UHFFFAOYSA-N,2.418
413,SMWDFEZZVXVKRB-UHFFFAOYSA-N,2.591
414,CFBYEGUGFPZCNF-UHFFFAOYSA-N,2.316
